window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
100.0,110.0,320,-31.95,-32.0,1.1866551606172013,-38,-26,-32,-3.853125,-4.0,0.8783299824062306,-10,-1,-4,55.009375,55.0,0.4912139495175468,53.0,57.0,55.0
110.0,120.0,320,-25.234375,-31.0,11.01572285773247,-47,9,-31,-5.4625,-5.0,2.198282316051745,-15,4,-5,56.946875,56.0,3.3565996728290775,44.0,64.0,55.0
120.0,130.0,320,-21.275,-23.0,3.5656845882764423,-30,-10,-23,-5.084375,-5.0,1.167375046175222,-11,-1,-5,59.25625,59.0,1.2176696743110103,56.0,65.0,59.0
130.0,140.0,320,-26.20625,-26.0,1.091987776522811,-32,-21,-26,-4.715625,-5.0,0.6744831412548353,-9,-2,-5,57.503125,58.0,0.5428269062571759,56.0,59.0,58.0
140.0,150.0,320,-27.403125,-27.0,1.5199786285826393,-34,-21,-27,-4.821875,-5.0,1.2277446700847987,-14,0,-5,56.978125,57.0,0.6876585026747946,53.0,60.0,57.0
150.0,160.0,320,-30.609375,-30.0,3.940057076349311,-48,-23,-28,-4.04375,-4.0,2.3107948258711177,-13,5,-3,55.5875,56.0,2.3122611712645953,46.0,64.0,56.0
160.0,170.0,320,-37.321875,-37.0,2.4378461091786727,-48,-27,-38,-8.375,-9.0,2.08367290858442,-17,-3,-9,51.584375,52.0,1.7966547415093646,45.0,59.0,52.0
170.0,180.0,320,-35.940625,-36.0,3.30567663886719,-45,-28,-38,-8.65625,-9.0,2.879060441917321,-18,4,-8,52.31875,52.0,2.3108626542692985,41.0,62.0,51.0
180.0,190.0,320,-36.353125,-36.0,1.4417605866931218,-44,-29,-36,-8.43125,-8.0,1.7850717608047497,-19,1,-8,52.203125,52.0,1.5021373226340378,44.0,59.0,52.0
190.0,200.0,320,-37.034375,-37.0,1.7851897460682127,-45,-28,-38,-7.359375,-7.0,1.2364270941902105,-12,-3,-7,51.98125,52.0,1.0621553470143705,49.0,56.0,52.0
200.0,210.0,320,-35.01875,-35.0,1.7915576137499962,-43,-27,-35,-6.865625,-7.0,1.9388956193076852,-19,1,-6,53.159375,53.0,1.4652418835910563,45.0,61.0,53.0
210.0,220.0,320,-36.546875,-37.0,2.699876274304383,-44,-25,-37,-7.675,-7.0,2.8834192520464472,-20,0,-7,52.109375,52.0,1.8426945268063988,45.0,62.0,52.0
220.0,230.0,320,-39.553125,-39.0,3.6923613749890443,-67,-21,-38,-5.871875,-6.0,2.707094403547441,-16,6,-7,50.31875,51.0,1.998029985873938,39.0,57.0,51.0
230.0,240.0,320,-39.75,-40.0,2.73603607741709,-50,-26,-41,-5.325,-5.0,1.4188608614662075,-13,1,-5,50.24375,50.0,1.5646842100296077,43.0,57.0,50.0
240.0,250.0,320,-39.665625,-40.0,2.4502714807044557,-49,-30,-40,-6.003125,-6.0,1.943558507183767,-15,1,-6,50.28125,50.0,1.6803189538994845,42.0,55.0,50.0
250.0,260.0,320,-43.4375,-44.0,1.687822882148694,-48,-38,-44,-5.29375,-5.0,1.1005662549363866,-9,-2,-5,47.428125,47.0,1.2966642457260036,44.0,51.0,47.0
260.0,270.0,320,-44.39375,-45.0,3.6493601019363653,-60,-25,-45,-6.35,-6.0,1.8062934215583284,-13,0,-6,46.53125,46.0,2.2891919287207854,34.0,56.0,46.0
270.0,280.0,320,-36.884375,-37.0,3.7620118487945056,-61,-21,-37,-6.4375,-7.0,2.461458394827563,-16,10,-7,52.053125,52.0,2.1685243924734507,43.0,61.0,52.0
280.0,290.0,320,-40.48125,-40.5,1.6322451218891885,-45,-35,-41,-5.7125,-6.0,1.3220460062468429,-9,-1,-6,49.71875,50.0,1.0721429921476275,47.0,53.0,50.0
290.0,300.0,320,-39.975,-41.0,3.1212689325363008,-52,-27,-42,-5.234375,-5.0,2.039901247686632,-17,1,-5,50.071875,50.0,1.7431881531561955,44.0,56.0,49.0
300.0,310.0,320,-36.809375,-37.0,4.781551496937826,-60,-9,-38,-4.69375,-5.0,6.500057270063594,-14,59,-6,52.00625,52.0,2.58279058578727,35.0,63.0,51.0
310.0,320.0,320,-32.165625,-32.0,2.3543609073656615,-43,-26,-32,-6.65625,-6.0,2.6805858972155896,-19,2,-5,54.65,55.0,1.5300541920863433,49.0,62.0,55.0
320.0,330.0,320,-34.51875,-35.0,3.199670584533635,-42,-23,-35,-5.578125,-6.0,2.0723942168343967,-15,1,-6,53.525,54.0,1.861842549801344,46.0,59.0,53.0
330.0,340.0,320,-37.01875,-38.0,7.757671397864277,-75,-6,-37,-4.6375,-5.0,3.750841076002749,-15,19,-5,51.55,52.0,4.533124342100104,35.0,71.0,52.0
340.0,350.0,320,-28.440625,-43.0,20.64484511209019,-54,19,-44,2.015625,-4.0,10.023002052332714,-19,24,-5,52.09375,48.0,7.504896520727904,28.0,77.0,47.0
350.0,360.0,320,-28.971875,-34.0,13.5587363679862,-57,20,-34,-1.353125,-3.0,6.689976799421845,-21,28,-3,54.9625,54.0,5.24196653615264,30.0,81.0,54.0
360.0,370.0,320,-32.871875,-34.0,3.8472996168342295,-44,-22,-35,-1.1,-1.0,1.6079738608895597,-11,4,-1,54.490625,54.0,1.8518582339086525,50.0,60.0,54.0
370.0,380.0,320,-29.70625,-32.0,7.415646320101008,-52,-8,-34,-0.365625,0.0,2.542566690605293,-11,7,-2,55.840625,55.0,3.238130907044971,44.0,69.0,54.0
380.0,390.0,320,-35.69375,-38.0,5.798061372043336,-56,-18,-38,-0.921875,-1.0,2.3813847523149203,-6,13,-3,52.75,52.0,2.8865703527289903,41.0,61.0,52.0
390.0,400.0,320,-34.14375,-34.0,2.7138259150466237,-43,-25,-34,-1.415625,-2.0,1.3960556561198862,-6,4,-2,53.921875,54.0,1.56874535556145,46.0,60.0,54.0
400.0,410.0,320,-35.91875,-36.0,2.012412501261886,-48,-30,-35,-1.85625,-2.0,1.4377223148248945,-6,4,-2,52.965625,53.0,1.240161121850893,47.0,57.0,53.0
410.0,420.0,320,-38.815625,-39.0,2.2688581878312766,-45,-23,-39,-1.159375,-1.0,1.0427716187654994,-6,2,-1,51.096875,51.0,1.3963643736324165,46.0,59.0,51.0
420.0,430.0,320,-32.19375,-33.0,2.6828069215015122,-36,-24,-34,-3.503125,-4.0,1.182416731114208,-5,1,-4,54.9,55.0,1.2777331023643974,53.0,58.0,54.0
430.0,440.0,320,-35.93125,-36.0,0.9443571066220482,-38,-33,-36,-5.0125,-5.0,0.3357021369680127,-7,-3,-5,52.79375,53.0,0.508200772410239,52.0,55.0,53.0
440.0,450.0,272,-38.44117647058823,-38.0,1.125122090184306,-43,-35,-38,-5.080882352941177,-5.0,0.6020279021475541,-7,-3,-5,51.36029411764706,52.0,0.7748138128227419,49.0,53.0,52.0
