ST,time,values
E4_Temperature,"1647611491,50301","33,57"
E4_Temperature,"1647611491,75302","33,59"
E4_Temperature,"1647611492,00303","33,59"
E4_Temperature,"1647611492,25305","33,59"
E4_Temperature,"1647611492,50306","33,59"
E4_Temperature,"1647611492,75307","33,59"
E4_Temperature,"1647611493,00308","33,59"
E4_Temperature,"1647611493,25309","33,59"
E4_Temperature,"1647611493,5031","33,59"
E4_Temperature,"1647611493,75312","33,61"
E4_Temperature,"1647611494,00313","33,61"
E4_Temperature,"1647611494,25314","33,61"
E4_Temperature,"1647611494,50315","33,61"
E4_Temperature,"1647611494,75316","33,59"
E4_Temperature,"1647611495,00317","33,59"
E4_Temperature,"1647611495,25319","33,59"
E4_Temperature,"1647611495,5032","33,59"
E4_Temperature,"1647611495,75321","33,63"
E4_Temperature,"1647611496,00322","33,63"
E4_Temperature,"1647611496,25323","33,63"
E4_Temperature,"1647611496,50324","33,63"
E4_Temperature,"1647611496,75325","33,59"
E4_Temperature,"1647611497,00327","33,59"
E4_Temperature,"1647611497,25328","33,59"
E4_Temperature,"1647611497,50329","33,59"
E4_Temperature,"1647611497,7533","33,61"
E4_Temperature,"1647611498,00331","33,61"
E4_Temperature,"1647611498,25332","33,61"
E4_Temperature,"1647611498,50334","33,61"
E4_Temperature,"1647611498,75335","33,61"
E4_Temperature,"1647611499,00336","33,61"
E4_Temperature,"1647611499,25337","33,61"
E4_Temperature,"1647611499,50338","33,61"
E4_Temperature,"1647611499,75339","33,63"
E4_Temperature,"1647611500,00341","33,63"
E4_Temperature,"1647611500,25342","33,63"
E4_Temperature,"1647611500,50343","33,63"
E4_Temperature,"1647611500,75344","33,65"
E4_Temperature,"1647611501,00345","33,65"
E4_Temperature,"1647611501,25346","33,65"
E4_Temperature,"1647611501,50347","33,65"
E4_Temperature,"1647611501,75349","33,65"
E4_Temperature,"1647611502,0035","33,65"
E4_Temperature,"1647611502,25351","33,65"
E4_Temperature,"1647611502,50352","33,65"
E4_Temperature,"1647611502,75353","33,65"
E4_Temperature,"1647611503,00354","33,65"
E4_Temperature,"1647611503,25356","33,65"
E4_Temperature,"1647611503,50357","33,65"
E4_Temperature,"1647611503,75358","33,65"
E4_Temperature,"1647611504,00359","33,65"
E4_Temperature,"1647611504,2536","33,65"
E4_Temperature,"1647611504,50361","33,65"
E4_Temperature,"1647611504,75362","33,67"
E4_Temperature,"1647611505,00364","33,67"
E4_Temperature,"1647611505,25365","33,67"
E4_Temperature,"1647611505,50366","33,67"
E4_Temperature,"1647611505,75367","33,67"
E4_Temperature,"1647611506,00368","33,67"
E4_Temperature,"1647611506,25369","33,67"
E4_Temperature,"1647611506,50371","33,67"
E4_Temperature,"1647611506,75372","33,69"
E4_Temperature,"1647611507,00373","33,69"
E4_Temperature,"1647611507,25374","33,69"
E4_Temperature,"1647611507,50375","33,69"
E4_Temperature,"1647611507,75376","33,69"
E4_Temperature,"1647611508,00378","33,69"
E4_Temperature,"1647611508,25379","33,69"
E4_Temperature,"1647611508,5038","33,69"
E4_Temperature,"1647611508,75381","33,71"
E4_Temperature,"1647611509,00382","33,71"
E4_Temperature,"1647611509,25383","33,71"
E4_Temperature,"1647611509,50384","33,71"
E4_Temperature,"1647611509,75386","33,71"
E4_Temperature,"1647611510,00387","33,71"
E4_Temperature,"1647611510,25388","33,71"
E4_Temperature,"1647611510,50389","33,71"
E4_Temperature,"1647611510,7539","33,71"
E4_Temperature,"1647611511,00391","33,71"
E4_Temperature,"1647611511,25393","33,71"
E4_Temperature,"1647611511,50394","33,71"
E4_Temperature,"1647611511,75395","33,71"
E4_Temperature,"1647611512,00396","33,71"
E4_Temperature,"1647611512,25397","33,71"
E4_Temperature,"1647611512,50398","33,71"
E4_Temperature,"1647611512,754","33,73"
E4_Temperature,"1647611513,00401","33,73"
E4_Temperature,"1647611513,25402","33,73"
E4_Temperature,"1647611513,50403","33,73"
E4_Temperature,"1647611513,75404","33,71"
E4_Temperature,"1647611514,00405","33,71"
E4_Temperature,"1647611514,25406","33,71"
E4_Temperature,"1647611514,50408","33,71"
E4_Temperature,"1647611514,75409","33,71"
E4_Temperature,"1647611515,0041","33,71"
E4_Temperature,"1647611515,25411","33,71"
E4_Temperature,"1647611515,50412","33,71"
E4_Temperature,"1647611515,75413","33,73"
E4_Temperature,"1647611516,00415","33,73"
E4_Temperature,"1647611516,25416","33,73"
E4_Temperature,"1647611516,50417","33,73"
E4_Temperature,"1647611516,75418","33,77"
E4_Temperature,"1647611517,00419","33,77"
E4_Temperature,"1647611517,2542","33,77"
E4_Temperature,"1647611517,50422","33,77"
E4_Temperature,"1647611517,75423","33,75"
E4_Temperature,"1647611518,00424","33,75"
E4_Temperature,"1647611518,25425","33,75"
E4_Temperature,"1647611518,50426","33,75"
E4_Temperature,"1647611518,75427","33,75"
E4_Temperature,"1647611519,00428","33,75"
E4_Temperature,"1647611519,2543","33,75"
E4_Temperature,"1647611519,50431","33,75"
E4_Temperature,"1647611519,75432","33,75"
E4_Temperature,"1647611520,00433","33,75"
E4_Temperature,"1647611520,25434","33,75"
E4_Temperature,"1647611520,50435","33,75"
E4_Temperature,"1647611520,75437","33,75"
E4_Temperature,"1647611521,00438","33,75"
E4_Temperature,"1647611521,25439","33,75"
E4_Temperature,"1647611521,5044","33,75"
E4_Temperature,"1647611521,75441","33,79"
E4_Temperature,"1647611522,00442","33,79"
E4_Temperature,"1647611522,25444","33,79"
E4_Temperature,"1647611522,50445","33,79"
E4_Temperature,"1647611522,75446","33,77"
E4_Temperature,"1647611523,00447","33,77"
E4_Temperature,"1647611523,25448","33,77"
E4_Temperature,"1647611523,50449","33,77"
E4_Temperature,"1647611523,7545","33,79"
E4_Temperature,"1647611524,00452","33,79"
E4_Temperature,"1647611524,25453","33,79"
E4_Temperature,"1647611524,50454","33,79"
E4_Temperature,"1647611524,75455","33,79"
E4_Temperature,"1647611525,00456","33,79"
E4_Temperature,"1647611525,25457","33,79"
E4_Temperature,"1647611525,50459","33,79"
E4_Temperature,"1647611525,7546","33,81"
E4_Temperature,"1647611526,00461","33,81"
E4_Temperature,"1647611526,25462","33,81"
E4_Temperature,"1647611526,50463","33,81"
E4_Temperature,"1647611526,75464","33,79"
E4_Temperature,"1647611527,00466","33,79"
E4_Temperature,"1647611527,25467","33,79"
E4_Temperature,"1647611527,50468","33,79"
E4_Temperature,"1647611527,75469","33,81"
E4_Temperature,"1647611528,0047","33,81"
E4_Temperature,"1647611528,25471","33,81"
E4_Temperature,"1647611528,50472","33,81"
E4_Temperature,"1647611528,75474","33,81"
E4_Temperature,"1647611529,00475","33,81"
E4_Temperature,"1647611529,25476","33,81"
E4_Temperature,"1647611529,50477","33,81"
E4_Temperature,"1647611529,75478","33,83"
E4_Temperature,"1647611530,00479","33,83"
E4_Temperature,"1647611530,25481","33,83"
E4_Temperature,"1647611530,50482","33,83"
E4_Temperature,"1647611530,75483","33,81"
E4_Temperature,"1647611531,00484","33,81"
E4_Temperature,"1647611531,25485","33,81"
E4_Temperature,"1647611531,50486","33,81"
E4_Temperature,"1647611531,75488","33,83"
E4_Temperature,"1647611532,00489","33,83"
E4_Temperature,"1647611532,2549","33,83"
E4_Temperature,"1647611532,50491","33,83"
E4_Temperature,"1647611532,75492","33,83"
E4_Temperature,"1647611533,00493","33,83"
E4_Temperature,"1647611533,25494","33,83"
E4_Temperature,"1647611533,50496","33,83"
E4_Temperature,"1647611533,75497","33,83"
E4_Temperature,"1647611534,00498","33,83"
E4_Temperature,"1647611534,25499","33,83"
E4_Temperature,"1647611534,505","33,83"
E4_Temperature,"1647611534,75501","33,85"
E4_Temperature,"1647611535,00503","33,85"
E4_Temperature,"1647611535,25504","33,85"
E4_Temperature,"1647611535,50505","33,85"
E4_Temperature,"1647611535,75506","33,87"
E4_Temperature,"1647611536,00507","33,87"
E4_Temperature,"1647611536,25508","33,87"
E4_Temperature,"1647611536,5051","33,87"
E4_Temperature,"1647611536,75511","33,87"
E4_Temperature,"1647611537,00512","33,87"
E4_Temperature,"1647611537,25513","33,87"
E4_Temperature,"1647611537,50514","33,87"
E4_Temperature,"1647611537,75515","33,87"
E4_Temperature,"1647611538,00516","33,87"
E4_Temperature,"1647611538,25518","33,87"
E4_Temperature,"1647611538,50519","33,87"
E4_Temperature,"1647611538,7552","33,87"
E4_Temperature,"1647611539,00521","33,87"
E4_Temperature,"1647611539,25522","33,87"
E4_Temperature,"1647611539,50523","33,87"
E4_Temperature,"1647611539,75525","33,89"
E4_Temperature,"1647611540,00526","33,89"
E4_Temperature,"1647611540,25527","33,89"
E4_Temperature,"1647611540,50528","33,89"
E4_Temperature,"1647611540,75529","33,91"
E4_Temperature,"1647611541,0053","33,91"
E4_Temperature,"1647611541,25531","33,91"
E4_Temperature,"1647611541,50533","33,91"
E4_Temperature,"1647611541,75534","33,89"
E4_Temperature,"1647611542,00535","33,89"
E4_Temperature,"1647611542,25536","33,89"
E4_Temperature,"1647611542,50537","33,89"
E4_Temperature,"1647611542,75538","33,89"
E4_Temperature,"1647611543,0054","33,89"
E4_Temperature,"1647611543,25541","33,89"
E4_Temperature,"1647611543,50542","33,89"
E4_Temperature,"1647611543,75543","33,91"
E4_Temperature,"1647611544,00544","33,91"
E4_Temperature,"1647611544,25545","33,91"
E4_Temperature,"1647611544,50547","33,91"
E4_Temperature,"1647611544,75548","33,93"
E4_Temperature,"1647611545,00549","33,93"
E4_Temperature,"1647611545,2555","33,93"
E4_Temperature,"1647611545,50551","33,93"
E4_Temperature,"1647611545,75552","33,91"
E4_Temperature,"1647611546,00553","33,91"
E4_Temperature,"1647611546,25555","33,91"
E4_Temperature,"1647611546,50556","33,91"
E4_Temperature,"1647611546,75557","33,91"
E4_Temperature,"1647611547,00558","33,91"
E4_Temperature,"1647611547,25559","33,91"
E4_Temperature,"1647611547,5056","33,91"
E4_Temperature,"1647611547,75562","33,93"
E4_Temperature,"1647611548,00563","33,93"
E4_Temperature,"1647611548,25564","33,93"
E4_Temperature,"1647611548,50565","33,93"
E4_Temperature,"1647611548,75566","33,93"
E4_Temperature,"1647611549,00567","33,93"
E4_Temperature,"1647611549,25569","33,93"
E4_Temperature,"1647611549,5057","33,93"
E4_Temperature,"1647611549,75571","33,95"
E4_Temperature,"1647611550,00572","33,95"
E4_Temperature,"1647611550,25573","33,95"
E4_Temperature,"1647611550,50574","33,95"
E4_Temperature,"1647611550,75575","33,95"
E4_Temperature,"1647611551,00577","33,95"
E4_Temperature,"1647611551,25578","33,95"
E4_Temperature,"1647611551,50579","33,95"
E4_Temperature,"1647611551,7558","33,95"
E4_Temperature,"1647611552,00581","33,95"
E4_Temperature,"1647611552,25582","33,95"
E4_Temperature,"1647611552,50584","33,95"
E4_Temperature,"1647611552,75585","33,95"
E4_Temperature,"1647611553,00586","33,95"
E4_Temperature,"1647611553,25587","33,95"
E4_Temperature,"1647611553,50588","33,95"
E4_Temperature,"1647611553,75589","33,97"
E4_Temperature,"1647611554,00591","33,97"
E4_Temperature,"1647611554,25592","33,97"
E4_Temperature,"1647611554,50593","33,97"
E4_Temperature,"1647611554,75594","33,97"
E4_Temperature,"1647611555,00595","33,97"
E4_Temperature,"1647611555,25596","33,97"
E4_Temperature,"1647611555,50597","33,97"
E4_Temperature,"1647611555,75599","33,97"
E4_Temperature,"1647611556,006","33,97"
E4_Temperature,"1647611556,25601","33,97"
E4_Temperature,"1647611556,50602","33,97"
E4_Temperature,"1647611556,75603","33,97"
E4_Temperature,"1647611557,00604","33,97"
E4_Temperature,"1647611557,25606","33,97"
E4_Temperature,"1647611557,50607","33,97"
E4_Temperature,"1647611557,75608","33,99"
E4_Temperature,"1647611558,00609","33,99"
E4_Temperature,"1647611558,2561","33,99"
E4_Temperature,"1647611558,50611","33,99"
E4_Temperature,"1647611558,75613","33,97"
E4_Temperature,"1647611559,00614","33,97"
E4_Temperature,"1647611559,25615","33,97"
E4_Temperature,"1647611559,50616","33,97"
E4_Temperature,"1647611559,75617","33,97"
E4_Temperature,"1647611560,00618","33,97"
E4_Temperature,"1647611560,25619","33,97"
E4_Temperature,"1647611560,50621","33,97"
E4_Temperature,"1647611560,75622","34,01"
E4_Temperature,"1647611561,00623","34,01"
E4_Temperature,"1647611561,25624","34,01"
E4_Temperature,"1647611561,50625","34,01"
E4_Temperature,"1647611561,75626","33,99"
E4_Temperature,"1647611562,00628","33,99"
E4_Temperature,"1647611562,25629","33,99"
E4_Temperature,"1647611562,5063","33,99"
E4_Temperature,"1647611562,75631","34,01"
E4_Temperature,"1647611563,00632","34,01"
E4_Temperature,"1647611563,25633","34,01"
E4_Temperature,"1647611563,50635","34,01"
E4_Temperature,"1647611563,75636","34,01"
E4_Temperature,"1647611564,00637","34,01"
E4_Temperature,"1647611564,25638","34,01"
E4_Temperature,"1647611564,50639","34,01"
E4_Temperature,"1647611564,7564","34,01"
E4_Temperature,"1647611565,00641","34,01"
E4_Temperature,"1647611565,25643","34,01"
E4_Temperature,"1647611565,50644","34,01"
E4_Temperature,"1647611565,75645","34,01"
E4_Temperature,"1647611566,00646","34,01"
E4_Temperature,"1647611566,25647","34,01"
E4_Temperature,"1647611566,50648","34,01"
E4_Temperature,"1647611566,7565","34,01"
E4_Temperature,"1647611567,00651","34,01"
E4_Temperature,"1647611567,25652","34,01"
E4_Temperature,"1647611567,50653","34,01"
E4_Temperature,"1647611567,75654","34,03"
E4_Temperature,"1647611568,00655","34,03"
E4_Temperature,"1647611568,25657","34,03"
E4_Temperature,"1647611568,50658","34,03"
E4_Temperature,"1647611568,75659","34,01"
E4_Temperature,"1647611569,0066","34,01"
E4_Temperature,"1647611569,25661","34,01"
E4_Temperature,"1647611569,50662","34,01"
E4_Temperature,"1647611569,75663","34,05"
E4_Temperature,"1647611570,00665","34,05"
E4_Temperature,"1647611570,25666","34,05"
E4_Temperature,"1647611570,50667","34,05"
E4_Temperature,"1647611570,75668","34,05"
E4_Temperature,"1647611571,00669","34,05"
E4_Temperature,"1647611571,2567","34,05"
E4_Temperature,"1647611571,50672","34,05"
E4_Temperature,"1647611571,75673","34,05"
E4_Temperature,"1647611572,00674","34,05"
E4_Temperature,"1647611572,25675","34,05"
E4_Temperature,"1647611572,50676","34,05"
E4_Temperature,"1647611572,75677","34,05"
E4_Temperature,"1647611573,00678","34,05"
E4_Temperature,"1647611573,2568","34,05"
E4_Temperature,"1647611573,50681","34,05"
E4_Temperature,"1647611573,75682","34,05"
E4_Temperature,"1647611574,00683","34,05"
E4_Temperature,"1647611574,25684","34,05"
E4_Temperature,"1647611574,50685","34,05"
E4_Temperature,"1647611574,75687","34,05"
E4_Temperature,"1647611575,00688","34,05"
E4_Temperature,"1647611575,25689","34,05"
E4_Temperature,"1647611575,5069","34,05"
E4_Temperature,"1647611575,75691","34,05"
E4_Temperature,"1647611576,00692","34,05"
E4_Temperature,"1647611576,25694","34,05"
E4_Temperature,"1647611576,50695","34,05"
E4_Temperature,"1647611576,75696","34,07"
E4_Temperature,"1647611577,00697","34,07"
E4_Temperature,"1647611577,25698","34,07"
E4_Temperature,"1647611577,50699","34,07"
E4_Temperature,"1647611577,757","34,07"
E4_Temperature,"1647611578,00702","34,07"
E4_Temperature,"1647611578,25703","34,07"
E4_Temperature,"1647611578,50704","34,07"
E4_Temperature,"1647611578,75705","34,09"
E4_Temperature,"1647611579,00706","34,09"
E4_Temperature,"1647611579,25707","34,09"
E4_Temperature,"1647611579,50709","34,09"
E4_Temperature,"1647611579,7571","34,09"
E4_Temperature,"1647611580,00711","34,09"
E4_Temperature,"1647611580,25712","34,09"
E4_Temperature,"1647611580,50713","34,09"
E4_Temperature,"1647611580,75714","34,07"
E4_Temperature,"1647611581,00716","34,07"
E4_Temperature,"1647611581,25717","34,07"
E4_Temperature,"1647611581,50718","34,07"
E4_Temperature,"1647611581,75719","34,09"
E4_Temperature,"1647611582,0072","34,09"
E4_Temperature,"1647611582,25721","34,09"
E4_Temperature,"1647611582,50722","34,09"
E4_Temperature,"1647611582,75724","34,07"
E4_Temperature,"1647611583,00725","34,07"
E4_Temperature,"1647611583,25726","34,07"
E4_Temperature,"1647611583,50727","34,07"
E4_Temperature,"1647611583,75728","34,09"
E4_Temperature,"1647611584,00729","34,09"
E4_Temperature,"1647611584,25731","34,09"
E4_Temperature,"1647611584,50732","34,09"
E4_Temperature,"1647611584,75733","34,09"
E4_Temperature,"1647611585,00734","34,09"
E4_Temperature,"1647611585,25735","34,09"
E4_Temperature,"1647611585,50736","34,09"
E4_Temperature,"1647611585,75738","34,09"
E4_Temperature,"1647611586,00739","34,09"
E4_Temperature,"1647611586,2574","34,09"
E4_Temperature,"1647611586,50741","34,09"
E4_Temperature,"1647611586,75742","34,11"
E4_Temperature,"1647611587,00743","34,11"
E4_Temperature,"1647611587,25744","34,11"
E4_Temperature,"1647611587,50746","34,11"
E4_Temperature,"1647611587,75747","34,11"
E4_Temperature,"1647611588,00748","34,11"
E4_Temperature,"1647611588,25749","34,11"
E4_Temperature,"1647611588,5075","34,11"
E4_Temperature,"1647611588,75751","34,11"
E4_Temperature,"1647611589,00753","34,11"
E4_Temperature,"1647611589,25754","34,11"
E4_Temperature,"1647611589,50755","34,11"
E4_Temperature,"1647611589,75756","34,13"
E4_Temperature,"1647611590,00757","34,13"
E4_Temperature,"1647611590,25758","34,13"
E4_Temperature,"1647611590,5076","34,13"
E4_Temperature,"1647611590,75761","34,13"
E4_Temperature,"1647611591,00762","34,13"
E4_Temperature,"1647611591,25763","34,13"
E4_Temperature,"1647611591,50764","34,13"
E4_Temperature,"1647611591,75765","34,13"
E4_Temperature,"1647611592,00766","34,13"
E4_Temperature,"1647611592,25768","34,13"
E4_Temperature,"1647611592,50769","34,13"
E4_Temperature,"1647611592,7577","34,15"
E4_Temperature,"1647611593,00771","34,15"
E4_Temperature,"1647611593,25772","34,15"
E4_Temperature,"1647611593,50773","34,15"
E4_Temperature,"1647611593,75775","34,15"
E4_Temperature,"1647611594,00776","34,15"
E4_Temperature,"1647611594,25777","34,15"
E4_Temperature,"1647611594,50778","34,15"
E4_Temperature,"1647611594,75779","34,13"
E4_Temperature,"1647611595,0078","34,13"
E4_Temperature,"1647611595,25782","34,13"
E4_Temperature,"1647611595,50783","34,13"
E4_Temperature,"1647611595,75784","34,15"
E4_Temperature,"1647611596,00785","34,15"
E4_Temperature,"1647611596,25786","34,15"
E4_Temperature,"1647611596,50787","34,15"
E4_Temperature,"1647611596,75788","34,13"
E4_Temperature,"1647611597,0079","34,13"
E4_Temperature,"1647611597,25791","34,13"
E4_Temperature,"1647611597,50792","34,13"
E4_Temperature,"1647611597,75793","34,15"
E4_Temperature,"1647611598,00794","34,15"
E4_Temperature,"1647611598,25795","34,15"
E4_Temperature,"1647611598,50797","34,15"
E4_Temperature,"1647611598,75798","34,17"
E4_Temperature,"1647611599,00799","34,17"
E4_Temperature,"1647611599,258","34,17"
E4_Temperature,"1647611599,50801","34,17"
E4_Temperature,"1647611599,75802","34,17"
E4_Temperature,"1647611600,00803","34,17"
E4_Temperature,"1647611600,25805","34,17"
E4_Temperature,"1647611600,50806","34,17"
E4_Temperature,"1647611600,75807","34,17"
E4_Temperature,"1647611601,00808","34,17"
E4_Temperature,"1647611601,25809","34,17"
E4_Temperature,"1647611601,5081","34,17"
E4_Temperature,"1647611601,75812","34,19"
E4_Temperature,"1647611602,00813","34,19"
E4_Temperature,"1647611602,25814","34,19"
E4_Temperature,"1647611602,50815","34,19"
E4_Temperature,"1647611602,75816","34,17"
E4_Temperature,"1647611603,00817","34,17"
E4_Temperature,"1647611603,25819","34,17"
E4_Temperature,"1647611603,5082","34,17"
E4_Temperature,"1647611603,75821","34,17"
E4_Temperature,"1647611604,00822","34,17"
E4_Temperature,"1647611604,25823","34,17"
E4_Temperature,"1647611604,50824","34,17"
E4_Temperature,"1647611604,75826","34,19"
E4_Temperature,"1647611605,00827","34,19"
E4_Temperature,"1647611605,25828","34,19"
E4_Temperature,"1647611605,50829","34,19"
E4_Temperature,"1647611605,7583","34,19"
E4_Temperature,"1647611606,00831","34,19"
E4_Temperature,"1647611606,25832","34,19"
E4_Temperature,"1647611606,50834","34,19"
E4_Temperature,"1647611606,75835","34,19"
E4_Temperature,"1647611607,00836","34,19"
E4_Temperature,"1647611607,25837","34,19"
E4_Temperature,"1647611607,50838","34,19"
E4_Temperature,"1647611607,75839","34,19"
E4_Temperature,"1647611608,00841","34,19"
E4_Temperature,"1647611608,25842","34,19"
E4_Temperature,"1647611608,50843","34,19"
E4_Temperature,"1647611608,75844","34,19"
E4_Temperature,"1647611609,00845","34,19"
E4_Temperature,"1647611609,25846","34,19"
E4_Temperature,"1647611609,50847","34,19"
E4_Temperature,"1647611609,75849","34,21"
E4_Temperature,"1647611610,0085","34,21"
E4_Temperature,"1647611610,25851","34,21"
E4_Temperature,"1647611610,50852","34,21"
E4_Temperature,"1647611610,75853","34,21"
E4_Temperature,"1647611611,00854","34,21"
E4_Temperature,"1647611611,25856","34,21"
E4_Temperature,"1647611611,50857","34,21"
E4_Temperature,"1647611611,75858","34,23"
E4_Temperature,"1647611612,00859","34,23"
E4_Temperature,"1647611612,2586","34,23"
E4_Temperature,"1647611612,50861","34,23"
E4_Temperature,"1647611612,75863","34,23"
E4_Temperature,"1647611613,00864","34,23"
E4_Temperature,"1647611613,25865","34,23"
E4_Temperature,"1647611613,50866","34,23"
E4_Temperature,"1647611613,75867","34,23"
E4_Temperature,"1647611614,00868","34,23"
E4_Temperature,"1647611614,25869","34,23"
E4_Temperature,"1647611614,50871","34,23"
E4_Temperature,"1647611614,75872","34,23"
E4_Temperature,"1647611615,00873","34,23"
E4_Temperature,"1647611615,25874","34,23"
E4_Temperature,"1647611615,50875","34,23"
E4_Temperature,"1647611615,75876","34,23"
E4_Temperature,"1647611616,00878","34,23"
E4_Temperature,"1647611616,25879","34,23"
E4_Temperature,"1647611616,5088","34,23"
E4_Temperature,"1647611616,75881","34,27"
E4_Temperature,"1647611617,00882","34,27"
E4_Temperature,"1647611617,25883","34,27"
E4_Temperature,"1647611617,50885","34,27"
E4_Temperature,"1647611617,75886","34,23"
E4_Temperature,"1647611618,00887","34,23"
E4_Temperature,"1647611618,25888","34,23"
E4_Temperature,"1647611618,50889","34,23"
E4_Temperature,"1647611618,7589","34,25"
E4_Temperature,"1647611619,00891","34,25"
E4_Temperature,"1647611619,25893","34,25"
E4_Temperature,"1647611619,50894","34,25"
E4_Temperature,"1647611619,75895","34,25"
E4_Temperature,"1647611620,00896","34,25"
E4_Temperature,"1647611620,25897","34,25"
E4_Temperature,"1647611620,50898","34,25"
E4_Temperature,"1647611620,759","34,25"
E4_Temperature,"1647611621,00901","34,25"
E4_Temperature,"1647611621,25902","34,25"
E4_Temperature,"1647611621,50903","34,25"
E4_Temperature,"1647611621,75904","34,27"
E4_Temperature,"1647611622,00905","34,27"
E4_Temperature,"1647611622,25907","34,27"
E4_Temperature,"1647611622,50908","34,27"
E4_Temperature,"1647611622,75909","34,25"
E4_Temperature,"1647611623,0091","34,25"
E4_Temperature,"1647611623,25911","34,25"
E4_Temperature,"1647611623,50912","34,25"
E4_Temperature,"1647611623,75913","34,25"
E4_Temperature,"1647611624,00915","34,25"
E4_Temperature,"1647611624,25916","34,25"
E4_Temperature,"1647611624,50917","34,25"
E4_Temperature,"1647611624,75918","34,25"
E4_Temperature,"1647611625,00919","34,25"
E4_Temperature,"1647611625,2592","34,25"
E4_Temperature,"1647611625,50922","34,25"
