label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
120.0,90.0,120.0,960,-60.182291666666664,1.210442467869599,-64.0,-57.0,-60.0,18.053125,1.6307430399534506,13.0,23.0,18.0,18.814583333333335,1.8887173465488887,13.0,24.0,19.0,120.0,No Stress,No Reaction
130.0,100.0,130.0,960,-59.546875,1.6572558650025968,-64.0,-55.0,-60.0,19.129166666666666,2.1853582667969818,13.0,25.0,19.0,19.519791666666666,2.348567765877983,13.0,24.0,19.0,130.0,No Stress,No Reaction
140.0,110.0,140.0,960,-59.8125,1.6573689213320277,-64.0,-55.0,-60.0,19.086458333333333,2.1041257347770665,13.0,25.0,19.0,18.813541666666666,2.43703266600074,13.0,24.0,19.0,140.0,No Stress,No Reaction
150.0,120.0,150.0,960,-60.20520833333333,1.7992507878660013,-64.0,-55.0,-61.0,18.638541666666665,2.3123132246154103,13.0,25.0,19.0,18.063541666666666,2.766386190141681,12.0,24.0,18.0,150.0,No Stress,No Reaction
160.0,130.0,160.0,960,-61.09791666666667,1.376397132007424,-64.0,-53.0,-61.0,18.107291666666665,1.9937203182327325,13.0,26.0,18.0,15.895833333333334,2.514106879758733,10.0,22.0,16.0,160.0,No Stress,No Reaction
170.0,140.0,170.0,960,-60.91979166666667,1.959129841938472,-71.0,-51.0,-61.0,18.870833333333334,2.855575256438877,13.0,33.0,19.0,15.422916666666667,2.6519113522045448,9.0,26.0,15.5,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,-59.916666666666664,2.5152990342777777,-71.0,-49.0,-60.0,21.629166666666666,3.4910855241526546,15.0,35.0,21.0,14.959375,3.1276985220507383,9.0,26.0,14.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,-58.44895833333333,2.5779806661918454,-71.0,-49.0,-59.0,24.342708333333334,3.6750503047968777,15.0,35.0,24.0,15.951041666666667,2.908170317708752,9.0,26.0,16.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-57.71145833333333,2.3466689186809826,-66.0,-45.0,-57.0,25.476041666666667,2.977049676117315,9.0,38.0,25.0,16.722916666666666,3.5468407175154892,10.0,39.0,17.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-57.43958333333333,1.8450101331374604,-66.0,-45.0,-57.0,25.146875,2.6412723702976977,9.0,38.0,25.0,18.254166666666666,2.8831941455713066,13.0,39.0,18.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-52.791666666666664,8.20045608572495,-67.0,-17.0,-57.0,17.115625,10.803301817575342,-14.0,38.0,23.0,27.921875,14.364506302657338,13.0,63.0,21.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-47.498958333333334,8.34188640406001,-67.0,-17.0,-42.0,9.265625,11.184362017023657,-14.0,31.0,2.0,38.07083333333333,14.597312283260557,15.0,63.0,48.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-43.11354166666667,4.1825677209941405,-67.0,-17.0,-42.0,1.1541666666666666,4.625628309866218,-14.0,31.0,1.0,47.19895833333333,5.846578543526455,16.0,63.0,48.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-43.927083333333336,2.0593123348143156,-49.0,-39.0,-44.0,-0.8114583333333333,2.8421954603366792,-9.0,7.0,0.0,47.128125,1.7133593419418458,43.0,51.0,47.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-45.30520833333333,1.5699119474565348,-49.0,-41.0,-45.0,-1.8791666666666667,3.2246417190437495,-9.0,7.0,-2.0,45.963541666666664,1.3645764098214592,43.0,49.0,46.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-45.59166666666667,1.703193753136435,-51.0,-41.0,-46.0,-1.8145833333333334,3.7211169000265953,-11.0,7.0,-2.0,45.678125,1.4901626063374365,41.0,49.0,46.0,270.0,Stress,No Reaction
280.0,250.0,280.0,960,-45.80833333333333,3.8146216325493385,-85.0,-19.0,-46.0,-0.7479166666666667,4.8897112548409,-25.0,11.0,-1.0,45.121875,4.626254656075165,3.0,58.0,46.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-48.18333333333333,6.242721169902132,-85.0,-19.0,-46.0,-9.429166666666667,14.726324500654428,-50.0,11.0,-2.0,22.889583333333334,32.91123550007078,-38.0,58.0,45.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-50.040625,6.677231293947184,-85.0,-19.0,-48.5,-19.455208333333335,15.613023425266755,-50.0,11.0,-23.0,-1.9072916666666666,34.37301893365618,-38.0,58.0,-24.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-52.766666666666666,5.989540181721815,-72.0,-37.0,-54.0,-25.058333333333334,13.127144874977494,-50.0,5.0,-28.0,-14.364583333333334,24.22363645105244,-38.0,43.0,-26.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-49.635416666666664,6.4900980030336655,-72.0,-39.0,-48.0,-13.16875,18.9958741610059,-48.0,12.0,-7.0,8.273958333333333,34.85110514280729,-38.0,55.0,29.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-48.475,7.476720910849076,-94.0,-9.0,-46.0,-4.73125,16.837710992598772,-48.0,18.0,3.0,30.840625,24.670056650221348,-31.0,57.0,44.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-43.454166666666666,6.655220013170507,-94.0,-9.0,-43.0,-2.7708333333333335,12.14629211878946,-37.0,18.0,-1.0,45.184375,8.463401280552763,5.0,71.0,47.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-42.46145833333333,6.631565270251919,-94.0,-9.0,-41.0,-8.1375,9.708893722237235,-37.0,18.0,-9.0,46.072916666666664,8.632509777627085,5.0,71.0,49.0,350.0,No Stress,No Reaction
360.0,330.0,360.0,951,-40.35856992639327,2.6893019354667396,-56.0,-17.0,-41.0,-9.737118822292324,2.3687171090504893,-29.0,3.0,-9.0,49.191377497371185,2.240105565059131,34.0,71.0,49.0,360.0,No Stress,No Reaction
