label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
180.0,150.0,180.0,121,0.10515607603305785,0.002559993299048027,0.102488,0.1255478,0.1050502,180.0,No Stress,Reaction
190.0,160.0,190.0,121,0.1056219305785124,0.002447261007461299,0.102488,0.1255478,0.1050502,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,0.10621483636363638,0.0017108002097946252,0.1037691,0.1101746,0.1063313,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,0.10669127851239671,0.0016721761143395659,0.1037691,0.1101746,0.1076124,210.0,No Stress,No Reaction
220.0,190.0,220.0,121,0.10726300909090909,0.001524813993301042,0.1037691,0.1101746,0.1076124,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,0.10754887438016528,0.001602239420963096,0.1037691,0.1114557,0.1076124,230.0,No Stress,No Reaction
240.0,210.0,240.0,121,0.10806766694214877,0.0018919516831122857,0.1037691,0.1114557,0.1076124,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,0.10898878842975208,0.0019510700814420665,0.1050502,0.1127368,0.1088935,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,0.10978285867768597,0.002629861347221859,0.1050502,0.1306722,0.1088935,260.0,No Stress,No Reaction
270.0,240.0,270.0,121,0.11022753801652893,0.0024216782896459843,0.1063313,0.1306722,0.1101746,270.0,No Stress,Reaction
280.0,250.0,280.0,121,0.11022753801652893,0.0023471107081635563,0.1076124,0.1306722,0.1101746,280.0,No Stress,Reaction
290.0,260.0,290.0,121,0.10993108512396693,0.0014448063973338653,0.1050502,0.1127368,0.1101746,290.0,No Stress,No Reaction
300.0,270.0,300.0,121,0.10985697190082644,0.0015002276476823529,0.1050502,0.1127368,0.1101746,300.0,Stress,Reaction
310.0,280.0,310.0,121,0.11051340330578513,0.0025178780977883563,0.1050502,0.1306722,0.1101746,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,0.11111689669421486,0.0024124658198937535,0.1076124,0.1306722,0.1114557,320.0,No Stress,No Reaction
330.0,300.0,330.0,121,0.11175215289256199,0.0024237311132863713,0.1088935,0.1306722,0.1114557,330.0,No Stress,No Reaction
340.0,310.0,340.0,121,0.11177332809917352,0.0017602969124659604,0.1088935,0.1165801,0.1114557,340.0,No Stress,No Reaction
350.0,320.0,350.0,121,0.11224977024793388,0.0018435988861302708,0.1088935,0.1165801,0.1127368,350.0,No Stress,No Reaction
360.0,330.0,360.0,121,0.11372144710743802,0.003306794859126542,0.1088935,0.1357966,0.1140179,360.0,No Stress,No Reaction
370.0,340.0,370.0,121,0.11487549586776859,0.0030468840142675994,0.1088935,0.1357966,0.115299,370.0,No Stress,No Reaction
380.0,350.0,380.0,121,0.11601895702479341,0.0026039890519427558,0.1114557,0.1357966,0.1165801,380.0,No Stress,No Reaction
390.0,360.0,390.0,121,0.11614600826446282,0.0014375909473598979,0.1127368,0.1191423,0.1165801,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,0.11712006776859504,0.0017247500424319888,0.1140179,0.1204234,0.1178612,400.0,No Stress,Reaction
410.0,380.0,410.0,121,0.11794590082644626,0.0017246189674580228,0.1140179,0.1217045,0.1178612,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,0.11904701157024791,0.0016960693903940584,0.115299,0.1229856,0.1191423,420.0,No Stress,No Reaction
430.0,400.0,430.0,121,0.11972461818181818,0.0017965876487571252,0.1165801,0.1242667,0.1204234,430.0,No Stress,No Reaction
440.0,410.0,440.0,94,0.12051880106382978,0.001672349478158085,0.1165801,0.1242667,0.1204234,440.0,No Stress,No Reaction
