label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
160.0,130.0,160.0,960,61.90833333333333,1.069012453622176,58.0,66.0,62.0,-20.583333333333332,2.6697496950337456,-25.0,-13.0,-22.0,-0.5864583333333333,2.9898723661267192,-10.0,4.0,1.0,160.0,No Stress,No Reaction
170.0,140.0,170.0,960,62.27291666666667,0.930592237080017,59.0,66.0,62.0,-19.294791666666665,2.4090492325245547,-25.0,-13.0,-19.0,-2.4291666666666667,3.317910968410638,-10.0,4.0,-4.0,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,62.71666666666667,0.668783569871343,61.0,66.0,63.0,-17.8375,1.308769650440632,-22.0,-12.0,-18.0,-4.485416666666667,2.0381644999909327,-10.0,3.0,-5.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,62.7,0.6224845103206628,61.0,65.0,63.0,-17.978125,1.0838373804004384,-22.0,-12.0,-18.0,-4.927083333333333,1.1655892785856605,-10.0,-2.0,-5.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,62.864583333333336,0.7092387739769586,61.0,67.0,63.0,-17.426041666666666,1.3981773321995594,-22.0,-10.0,-18.0,-4.817708333333333,1.2904958421458628,-10.0,-2.0,-5.0,200.0,Stress,No Reaction
210.0,180.0,210.0,960,62.9375,0.7337037330443479,60.0,67.0,63.0,-17.0125,1.535078195981865,-24.0,-8.0,-17.0,-4.68125,1.198914394238906,-9.0,-1.0,-5.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,63.098958333333336,0.748720812723231,60.0,67.0,63.0,-16.3125,1.775822446009099,-24.0,-8.0,-17.0,-4.475,1.34055223395838,-8.0,0.0,-5.0,220.0,Stress,Reaction
230.0,200.0,230.0,960,62.80833333333333,1.0122983756730706,58.0,67.0,63.0,-17.38125,2.7484875924553718,-25.0,-8.0,-17.0,-3.154166666666667,2.6136689168317884,-8.0,4.0,-4.0,230.0,Stress,Reaction
240.0,210.0,240.0,960,62.528125,1.054925695064046,58.0,67.0,63.0,-18.557291666666668,2.9374516983286556,-25.0,-9.0,-19.0,-2.30625,2.489176256489423,-7.0,4.0,-3.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,62.25,1.0690449676496976,55.0,68.0,62.0,-19.704166666666666,2.03923540981816,-25.0,-12.0,-20.0,-1.7854166666666667,2.529862487521782,-9.0,7.0,-2.0,250.0,No Stress,Reaction
260.0,230.0,260.0,960,62.43125,0.9433718615894744,55.0,68.0,62.0,-19.069791666666667,1.8426994180522858,-25.0,-11.0,-19.0,-2.714583333333333,2.048371217266564,-9.0,7.0,-3.0,260.0,Stress,No Reaction
270.0,240.0,270.0,960,62.6625,1.130969851501451,55.0,68.0,63.0,-18.19375,2.411728921764442,-26.0,-11.0,-18.0,-2.9052083333333334,2.4610360828263445,-9.0,7.0,-3.0,270.0,Stress,Reaction
280.0,250.0,280.0,960,62.5625,1.1821799908479291,52.0,70.0,63.0,-18.620833333333334,2.777832579693455,-27.0,-11.0,-19.0,-2.428125,2.3771243449174393,-8.0,5.0,-3.0,280.0,Stress,Reaction
290.0,260.0,290.0,960,62.307291666666664,1.1962528209410064,52.0,70.0,62.0,-19.570833333333333,2.870725880986865,-27.0,-11.0,-20.0,-1.1916666666666667,2.5308798466251865,-8.0,5.0,-1.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,61.952083333333334,0.9951895944063813,52.0,70.0,62.0,-20.764583333333334,1.7570937213190372,-27.0,-13.0,-21.0,-1.0541666666666667,2.5896206020774946,-11.0,3.0,0.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,61.875,0.7538569578015847,58.0,66.0,62.0,-20.801041666666666,1.256058916784197,-26.0,-16.0,-21.0,-2.5885416666666665,3.3325384110368184,-11.0,3.0,-2.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,62.052083333333336,0.8203586751697772,58.0,66.0,62.0,-19.95625,1.8101102058292284,-26.0,-7.0,-20.0,-4.338541666666667,2.6949483422887988,-11.0,3.0,-5.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,62.434375,0.8554954080051109,60.0,68.0,62.0,-18.428125,2.139318746143657,-22.0,-7.0,-19.0,-5.695833333333334,1.6500966361353908,-13.0,1.0,-6.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,62.803125,0.8155108847392895,59.0,68.0,63.0,-16.9125,1.8354208104999425,-21.0,-7.0,-17.0,-6.036458333333333,1.8566241237655536,-13.0,1.0,-6.0,340.0,Stress,Reaction
350.0,320.0,350.0,960,63.014583333333334,0.7802273894730792,59.0,68.0,63.0,-16.138541666666665,1.4443352214215097,-21.0,-10.0,-16.0,-5.9625,1.9500140370073102,-13.0,2.0,-6.0,350.0,No Stress,No Reaction
360.0,330.0,360.0,960,62.87083333333333,0.757295647649749,59.0,66.0,63.0,-16.59375,1.7773814965726145,-22.0,-10.0,-16.0,-6.202083333333333,2.035348679582939,-12.0,2.0,-6.0,360.0,Stress,No Reaction
370.0,340.0,370.0,960,62.83020833333333,0.6752931301363247,60.0,66.0,63.0,-16.908333333333335,1.5970297421210806,-22.0,-10.0,-17.0,-6.025,1.9064130834186548,-12.0,2.0,-6.0,370.0,No Stress,No Reaction
380.0,350.0,380.0,960,62.80833333333333,0.6383089407087047,60.0,65.0,63.0,-16.967708333333334,1.5132363367906756,-22.0,-12.0,-17.0,-5.936458333333333,1.8620640543705997,-12.0,-1.0,-6.0,380.0,No Stress,No Reaction
390.0,360.0,390.0,960,62.95520833333333,0.5471263046654445,61.0,66.0,63.0,-16.69375,1.1802875615041877,-22.0,-13.0,-17.0,-5.405208333333333,1.4949947629767042,-9.0,-1.0,-5.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,62.989583333333336,0.7044442808860979,60.0,66.0,63.0,-16.675,1.2772983741478048,-22.0,-12.0,-17.0,-5.140625,1.572712972824511,-11.0,0.0,-5.0,400.0,No Stress,No Reaction
410.0,380.0,410.0,960,62.85104166666667,0.7625891344905855,60.0,66.0,63.0,-17.148958333333333,1.2530251021028374,-22.0,-12.0,-17.0,-5.6625,1.6787483544412198,-11.0,1.0,-6.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,62.755208333333336,0.7786742820137226,60.0,66.0,63.0,-17.544791666666665,1.4980257979339455,-23.0,-12.0,-18.0,-5.692708333333333,1.7640687158194197,-11.0,1.0,-6.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,62.467708333333334,0.6719456119784348,60.0,66.0,62.0,-18.927083333333332,1.9991906165513376,-23.0,-12.0,-19.0,-3.84375,3.123552845315177,-10.0,2.0,-5.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,62.26145833333333,0.5716393912896188,60.0,65.0,62.0,-20.0625,1.8802108683018777,-23.0,-12.0,-21.0,-1.6979166666666667,2.9023732393641226,-10.0,2.0,0.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,920,62.21630434782609,0.498043434946345,60.0,64.0,62.0,-20.389130434782608,1.4236809959328818,-23.0,-17.0,-21.0,-0.3815217391304348,1.2565761162697475,-4.0,2.0,0.0,450.0,No Stress,No Reaction
