window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
260.0,270.0,320,-62.396875,-63.0,2.7214444319585622,-76,-55,-65,9.696875,9.0,1.6300440163682106,2,13,9,-19.321875,-18.0,6.353200480699657,-30.0,-8.0,-13.0
270.0,280.0,320,-63.6875,-64.0,6.516136228468704,-92,-31,-66,5.6,7.0,6.914343820654233,-18,25,8,-10.0875,-10.0,14.407150567021056,-31.0,38.0,-23.0
280.0,290.0,320,-63.2125,-63.0,1.98074587768722,-71,-59,-65,7.5125,8.0,1.4185846626624243,4,10,6,-17.93125,-20.0,6.220727688788223,-27.0,-5.0,-24.0
290.0,300.0,320,-64.296875,-65.0,1.8321380995094163,-71,-59,-65,7.29375,7.0,1.685627516799559,1,16,8,-13.978125,-12.0,5.573911149414511,-26.0,-3.0,-12.0
300.0,310.0,320,-62.95625,-62.0,1.6659860156642121,-67,-60,-62,7.790625,8.0,1.225348616506714,4,11,8,-19.04375,-21.0,5.3578488115238265,-27.0,-8.0,-24.0
310.0,320.0,320,-49.4875,-61.0,24.18164995109651,-100,9,-64,4.26875,6.0,8.461398148101155,-43,18,6,13.609375,20.5,32.96403340067402,-31.0,72.0,-16.0
320.0,330.0,320,-44.890625,-61.0,26.23687442408974,-105,19,-62,0.840625,6.0,13.31919112681875,-52,37,6,25.5375,25.0,31.041965224767495,-34.0,95.0,22.0
330.0,340.0,320,-42.08125,-54.0,28.061614222812768,-115,31,-56,2.446875,7.0,13.108552913375245,-50,26,7,-3.015625,-33.0,42.7530241235455,-56.0,71.0,-35.0
340.0,350.0,320,-50.153125,-61.0,25.945173497614483,-94,24,-50,1.64375,7.0,12.96527644969161,-51,22,7,-4.50625,-11.0,33.775303413732,-45.0,76.0,-42.0
350.0,360.0,320,-37.79375,-34.5,30.073284966096363,-93,26,-62,-12.671875,2.0,26.982087804765506,-69,20,8,16.921875,13.0,30.475183741194428,-27.0,76.0,-2.0
360.0,370.0,320,-61.81875,-63.0,6.67975172233971,-127,-30,-63,9.5875,11.5,6.108617172630441,-20,20,12,-17.975,-18.0,10.750198656763263,-32.0,44.0,-18.0
370.0,380.0,320,-28.453125,-15.0,29.133424387394804,-105,24,-14,-5.9375,-10.0,14.355621052374323,-50,26,12,42.24375,59.0,24.616238714798616,-30.0,70.0,60.0
380.0,390.0,320,-6.653125,-15.0,15.121503391260811,-27,38,-16,-6.59375,-9.0,4.836248805410754,-14,5,-9,60.46875,61.0,2.5286369257357477,45.0,76.0,61.0
390.0,400.0,320,13.4625,14.0,1.8293582820590202,3,19,14,3.609375,4.0,0.5769117734605238,2,7,4,61.053125,61.0,0.5545391913413693,57.0,63.0,61.0
400.0,410.0,320,11.79375,11.0,3.043255300055619,-3,24,10,5.225,5.0,0.7121867952636886,3,8,5,61.196875,61.0,0.7810387645463818,56.0,64.0,61.0
410.0,420.0,320,12.71875,12.0,9.433264609413998,-26,40,12,7.228125,6.0,4.291256282942492,-11,37,6,60.128125,61.0,5.449611551829242,41.0,118.0,61.0
420.0,430.0,320,-49.684375,-62.0,25.677840236904178,-100,66,-62,4.6875,9.0,7.5965571314105,-19,27,12,6.0,-16.0,34.16867619036303,-51.0,101.0,-18.0
430.0,440.0,321,-61.46417445482866,-61.0,1.036577912879874,-67,-56,-61,9.93146417445483,10.0,1.4646802251664925,6,16,9,-22.57632398753894,-23.0,2.0297629651523463,-26.0,-13.0,-24.0
440.0,450.0,213,-57.91549295774648,-62.0,7.234116913299121,-80,-32,-62,9.657276995305164,11.0,2.962008832507944,3,19,11,-27.197183098591548,-20.0,12.588501475002019,-91.0,-2.0,-19.0
