BVP,time,values
E4_Bvp,"1647607559,80949","-12,66981"
E4_Bvp,"1647607559,82512","-15,85319"
E4_Bvp,"1647607559,84075","-15,32122"
E4_Bvp,"1647607559,85637","-10,67081"
E4_Bvp,"1647607559,872","-2,636734"
E4_Bvp,"1647607559,88762","7,077057"
E4_Bvp,"1647607559,90325","16,37414"
E4_Bvp,"1647607559,91887","23,54365"
E4_Bvp,"1647607559,9345","27,83719"
E4_Bvp,"1647607559,95013","29,46191"
E4_Bvp,"1647607559,96575","29,32912"
E4_Bvp,"1647607559,98138","28,40884"
E4_Bvp,"1647607559,997","27,34961"
E4_Bvp,"1647607560,01263","26,30221"
E4_Bvp,"1647607560,02825","25,07742"
E4_Bvp,"1647607560,04388","23,46507"
E4_Bvp,"1647607560,05951","21,42365"
E4_Bvp,"1647607560,07513","19,15815"
E4_Bvp,"1647607560,09076","16,91092"
E4_Bvp,"1647607560,10638","14,90972"
E4_Bvp,"1647607560,12201","13,15186"
E4_Bvp,"1647607560,13764","11,47446"
E4_Bvp,"1647607560,15326","9,682846"
E4_Bvp,"1647607560,16889","7,653374"
E4_Bvp,"1647607560,18451","5,447441"
E4_Bvp,"1647607560,20014","3,225952"
E4_Bvp,"1647607560,21576","1,177422"
E4_Bvp,"1647607560,23139","-0,7547684"
E4_Bvp,"1647607560,24702","-2,858902"
E4_Bvp,"1647607560,26264","-5,563148"
E4_Bvp,"1647607560,27827","-9,11657"
E4_Bvp,"1647607560,29389","-13,23083"
E4_Bvp,"1647607560,30952","-16,99684"
E4_Bvp,"1647607560,32514","-19,06419"
E4_Bvp,"1647607560,34077","-18,20371"
E4_Bvp,"1647607560,3564","-13,84413"
E4_Bvp,"1647607560,37202","-6,470337"
E4_Bvp,"1647607560,38765","2,531113"
E4_Bvp,"1647607560,40327","11,31109"
E4_Bvp,"1647607560,4189","18,2923"
E4_Bvp,"1647607560,43452","22,70706"
E4_Bvp,"1647607560,45015","24,66661"
E4_Bvp,"1647607560,46578","24,94776"
E4_Bvp,"1647607560,4814","24,40969"
E4_Bvp,"1647607560,49703","23,64119"
E4_Bvp,"1647607560,51265","22,75578"
E4_Bvp,"1647607560,52828","21,51954"
E4_Bvp,"1647607560,5439","19,64214"
E4_Bvp,"1647607560,55953","17,03538"
E4_Bvp,"1647607560,57516","13,92298"
E4_Bvp,"1647607560,59078","10,74251"
E4_Bvp,"1647607560,60641","7,975037"
E4_Bvp,"1647607560,62203","5,877731"
E4_Bvp,"1647607560,63766","4,435978"
E4_Bvp,"1647607560,65328","3,328773"
E4_Bvp,"1647607560,66891","2,137398"
E4_Bvp,"1647607560,68454","0,4705009"
E4_Bvp,"1647607560,70016","-1,907257"
E4_Bvp,"1647607560,71579","-5,089983"
E4_Bvp,"1647607560,73141","-9,112171"
E4_Bvp,"1647607560,74704","-13,96332"
E4_Bvp,"1647607560,76266","-19,59604"
E4_Bvp,"1647607560,77829","-25,72265"
E4_Bvp,"1647607560,79392","-31,68004"
E4_Bvp,"1647607560,80954","-36,4129"
E4_Bvp,"1647607560,82517","-38,73017"
E4_Bvp,"1647607560,84079","-37,72614"
E4_Bvp,"1647607560,85642","-33,23923"
E4_Bvp,"1647607560,87204","-26,00918"
E4_Bvp,"1647607560,88767","-17,40769"
E4_Bvp,"1647607560,9033","-9,003069"
E4_Bvp,"1647607560,91892","-2,014122"
E4_Bvp,"1647607560,93455","3,044127"
E4_Bvp,"1647607560,95017","6,274469"
E4_Bvp,"1647607560,9658","8,150885"
E4_Bvp,"1647607560,98142","9,116529"
E4_Bvp,"1647607560,99705","9,408738"
E4_Bvp,"1647607561,01268","9,102327"
E4_Bvp,"1647607561,0283","8,216885"
E4_Bvp,"1647607561,04393","6,877114"
E4_Bvp,"1647607561,05955","5,33466"
E4_Bvp,"1647607561,07518","3,834615"
E4_Bvp,"1647607561,0908","2,493559"
E4_Bvp,"1647607561,10643","1,25673"
E4_Bvp,"1647607561,12206","-0,08910465"
E4_Bvp,"1647607561,13768","-1,734441"
E4_Bvp,"1647607561,15331","-3,765365"
E4_Bvp,"1647607561,16893","-6,103507"
E4_Bvp,"1647607561,18456","-8,591619"
E4_Bvp,"1647607561,20018","-11,0687"
E4_Bvp,"1647607561,21581","-13,52729"
E4_Bvp,"1647607561,23144","-16,16375"
E4_Bvp,"1647607561,24706","-19,29486"
E4_Bvp,"1647607561,26269","-23,23726"
E4_Bvp,"1647607561,27831","-28,02966"
E4_Bvp,"1647607561,29394","-33,2652"
E4_Bvp,"1647607561,30956","-38,05351"
E4_Bvp,"1647607561,32519","-41,21118"
E4_Bvp,"1647607561,34082","-41,60335"
E4_Bvp,"1647607561,35644","-38,55808"
E4_Bvp,"1647607561,37207","-32,22396"
E4_Bvp,"1647607561,38769","-23,51809"
E4_Bvp,"1647607561,40332","-13,89134"
E4_Bvp,"1647607561,41894","-4,812756"
E4_Bvp,"1647607561,43457","2,70277"
E4_Bvp,"1647607561,4502","8,303465"
E4_Bvp,"1647607561,46582","12,2339"
E4_Bvp,"1647607561,48145","15,00696"
E4_Bvp,"1647607561,49707","17,05454"
E4_Bvp,"1647607561,5127","18,57344"
E4_Bvp,"1647607561,52832","19,56004"
E4_Bvp,"1647607561,54395","19,98067"
E4_Bvp,"1647607561,55958","19,91413"
E4_Bvp,"1647607561,5752","19,55965"
E4_Bvp,"1647607561,59083","19,09928"
E4_Bvp,"1647607561,60645","18,5813"
E4_Bvp,"1647607561,62208","17,88576"
E4_Bvp,"1647607561,6377","16,7671"
E4_Bvp,"1647607561,65333","15,02278"
E4_Bvp,"1647607561,66896","12,63795"
E4_Bvp,"1647607561,68458","9,791752"
E4_Bvp,"1647607561,70021","6,833221"
E4_Bvp,"1647607561,71583","4,080936"
E4_Bvp,"1647607561,73146","1,69735"
E4_Bvp,"1647607561,74708","-0,4086456"
E4_Bvp,"1647607561,76271","-2,607338"
E4_Bvp,"1647607561,77834","-5,42804"
E4_Bvp,"1647607561,79396","-9,336571"
E4_Bvp,"1647607561,80959","-14,46452"
E4_Bvp,"1647607561,82521","-20,42635"
E4_Bvp,"1647607561,84084","-26,21949"
E4_Bvp,"1647607561,85646","-30,45097"
E4_Bvp,"1647607561,87209","-31,75593"
E4_Bvp,"1647607561,88772","-29,30933"
E4_Bvp,"1647607561,90334","-23,19654"
E4_Bvp,"1647607561,91897","-14,46677"
E4_Bvp,"1647607561,93459","-4,74411"
E4_Bvp,"1647607561,95022","4,354584"
E4_Bvp,"1647607561,96584","11,71036"
E4_Bvp,"1647607561,98147","16,99855"
E4_Bvp,"1647607561,9971","20,56971"
E4_Bvp,"1647607562,01272","23,11001"
E4_Bvp,"1647607562,02835","25,19645"
E4_Bvp,"1647607562,04397","27,08361"
E4_Bvp,"1647607562,0596","28,6233"
E4_Bvp,"1647607562,07522","29,48325"
E4_Bvp,"1647607562,09085","29,3851"
E4_Bvp,"1647607562,10648","28,25348"
E4_Bvp,"1647607562,1221","26,34357"
E4_Bvp,"1647607562,13773","24,12868"
E4_Bvp,"1647607562,15335","22,12389"
E4_Bvp,"1647607562,16898","20,66477"
E4_Bvp,"1647607562,1846","19,75621"
E4_Bvp,"1647607562,20023","19,05291"
E4_Bvp,"1647607562,21586","18,02132"
E4_Bvp,"1647607562,23148","16,22432"
E4_Bvp,"1647607562,24711","13,55358"
E4_Bvp,"1647607562,26273","10,26273"
E4_Bvp,"1647607562,27836","6,818554"
E4_Bvp,"1647607562,29399","3,558144"
E4_Bvp,"1647607562,30961","0,5335541"
E4_Bvp,"1647607562,32524","-2,518166"
E4_Bvp,"1647607562,34086","-5,93058"
E4_Bvp,"1647607562,35649","-9,891075"
E4_Bvp,"1647607562,37211","-14,33112"
E4_Bvp,"1647607562,38774","-19,02856"
E4_Bvp,"1647607562,40337","-23,78738"
E4_Bvp,"1647607562,41899","-28,52264"
E4_Bvp,"1647607562,43462","-33,14248"
E4_Bvp,"1647607562,45024","-37,32325"
E4_Bvp,"1647607562,46587","-40,36319"
E4_Bvp,"1647607562,48149","-41,28098"
E4_Bvp,"1647607562,49712","-39,22022"
E4_Bvp,"1647607562,51275","-33,8951"
E4_Bvp,"1647607562,52837","-25,84455"
E4_Bvp,"1647607562,544","-16,29053"
E4_Bvp,"1647607562,55962","-6,710594"
E4_Bvp,"1647607562,57525","1,680832"
E4_Bvp,"1647607562,59087","8,296608"
E4_Bvp,"1647607562,6065","13,17565"
E4_Bvp,"1647607562,62213","16,78038"
E4_Bvp,"1647607562,63775","19,66721"
E4_Bvp,"1647607562,65338","22,19644"
E4_Bvp,"1647607562,669","24,44662"
E4_Bvp,"1647607562,68463","26,26906"
E4_Bvp,"1647607562,70025","27,47102"
E4_Bvp,"1647607562,71588","27,95"
E4_Bvp,"1647607562,73151","27,79861"
E4_Bvp,"1647607562,74713","27,25858"
E4_Bvp,"1647607562,76276","26,58666"
E4_Bvp,"1647607562,77838","25,9211"
E4_Bvp,"1647607562,79401","25,21848"
E4_Bvp,"1647607562,80963","24,31586"
E4_Bvp,"1647607562,82526","23,07868"
E4_Bvp,"1647607562,84089","21,55591"
E4_Bvp,"1647607562,85651","19,94738"
E4_Bvp,"1647607562,87214","18,48031"
E4_Bvp,"1647607562,88776","17,15845"
E4_Bvp,"1647607562,90339","15,65736"
E4_Bvp,"1647607562,91901","13,4135"
E4_Bvp,"1647607562,93464","9,926758"
E4_Bvp,"1647607562,95027","5,069061"
E4_Bvp,"1647607562,96589","-0,8381271"
E4_Bvp,"1647607562,98152","-7,065926"
E4_Bvp,"1647607562,99714","-12,85067"
E4_Bvp,"1647607563,01277","-17,70184"
E4_Bvp,"1647607563,02839","-21,62407"
E4_Bvp,"1647607563,04402","-25,0787"
E4_Bvp,"1647607563,05965","-28,79417"
E4_Bvp,"1647607563,07527","-33,44968"
E4_Bvp,"1647607563,0909","-39,40727"
E4_Bvp,"1647607563,10652","-46,53448"
E4_Bvp,"1647607563,12215","-54,05244"
E4_Bvp,"1647607563,13777","-60,66327"
E4_Bvp,"1647607563,1534","-64,80513"
E4_Bvp,"1647607563,16903","-65,14977"
E4_Bvp,"1647607563,18465","-61,10078"
E4_Bvp,"1647607563,20028","-53,08136"
E4_Bvp,"1647607563,2159","-42,43451"
E4_Bvp,"1647607563,23153","-30,94168"
E4_Bvp,"1647607563,24715","-20,23303"
E4_Bvp,"1647607563,26278","-11,25832"
E4_Bvp,"1647607563,27841","-4,187973"
E4_Bvp,"1647607563,29403","1,384888"
E4_Bvp,"1647607563,30966","6,007065"
E4_Bvp,"1647607563,32528","10,00816"
E4_Bvp,"1647607563,34091","13,39056"
E4_Bvp,"1647607563,35653","15,96283"
E4_Bvp,"1647607563,37216","17,63741"
E4_Bvp,"1647607563,38779","18,55099"
E4_Bvp,"1647607563,40341","19,13464"
E4_Bvp,"1647607563,41904","19,88531"
E4_Bvp,"1647607563,43466","21,15723"
E4_Bvp,"1647607563,45029","23,02049"
E4_Bvp,"1647607563,46591","25,17094"
E4_Bvp,"1647607563,48154","27,14365"
E4_Bvp,"1647607563,49717","28,48329"
E4_Bvp,"1647607563,51279","28,96716"
E4_Bvp,"1647607563,52842","28,64021"
E4_Bvp,"1647607563,54404","27,7594"
E4_Bvp,"1647607563,55967","26,56598"
E4_Bvp,"1647607563,57529","25,17253"
E4_Bvp,"1647607563,59092","23,52666"
E4_Bvp,"1647607563,60655","21,49934"
E4_Bvp,"1647607563,62217","19,04083"
E4_Bvp,"1647607563,6378","16,25658"
E4_Bvp,"1647607563,65342","13,36366"
E4_Bvp,"1647607563,66905","10,52222"
E4_Bvp,"1647607563,68467","7,758484"
E4_Bvp,"1647607563,7003","4,815903"
E4_Bvp,"1647607563,71593","1,287964"
E4_Bvp,"1647607563,73155","-3,211426"
E4_Bvp,"1647607563,74718","-8,804214"
E4_Bvp,"1647607563,7628","-15,16507"
E4_Bvp,"1647607563,77843","-21,47086"
E4_Bvp,"1647607563,79405","-26,504"
E4_Bvp,"1647607563,80968","-29,01392"
E4_Bvp,"1647607563,82531","-28,11876"
E4_Bvp,"1647607563,84093","-23,68921"
E4_Bvp,"1647607563,85656","-16,48831"
E4_Bvp,"1647607563,87218","-7,935287"
E4_Bvp,"1647607563,88781","0,3010101"
E4_Bvp,"1647607563,90343","6,919205"
E4_Bvp,"1647607563,91906","11,30667"
E4_Bvp,"1647607563,93469","13,61636"
E4_Bvp,"1647607563,95031","14,45865"
E4_Bvp,"1647607563,96594","14,48914"
E4_Bvp,"1647607563,98156","14,1006"
E4_Bvp,"1647607563,99719","13,32805"
E4_Bvp,"1647607564,01281","11,99994"
E4_Bvp,"1647607564,02844","9,956299"
E4_Bvp,"1647607564,04407","7,26799"
E4_Bvp,"1647607564,05969","4,21756"
E4_Bvp,"1647607564,07532","1,191635"
E4_Bvp,"1647607564,09094","-1,469879"
E4_Bvp,"1647607564,10657","-3,563431"
E4_Bvp,"1647607564,12219","-5,056488"
E4_Bvp,"1647607564,13782","-6,00325"
E4_Bvp,"1647607564,15345","-6,503738"
E4_Bvp,"1647607564,16907","-6,712891"
E4_Bvp,"1647607564,1847","-6,753311"
E4_Bvp,"1647607564,20032","-6,75116"
E4_Bvp,"1647607564,21595","-6,812759"
E4_Bvp,"1647607564,23157","-7,027954"
E4_Bvp,"1647607564,2472","-7,434265"
E4_Bvp,"1647607564,26283","-8,106125"
E4_Bvp,"1647607564,27845","-9,116089"
E4_Bvp,"1647607564,29408","-10,54422"
E4_Bvp,"1647607564,3097","-12,43724"
E4_Bvp,"1647607564,32533","-14,83908"
E4_Bvp,"1647607564,34095","-17,81471"
E4_Bvp,"1647607564,35658","-21,42889"
E4_Bvp,"1647607564,37221","-25,60913"
E4_Bvp,"1647607564,38783","-30,01018"
E4_Bvp,"1647607564,40346","-33,88094"
E4_Bvp,"1647607564,41908","-36,17067"
E4_Bvp,"1647607564,43471","-35,8078"
E4_Bvp,"1647607564,45033","-32,1115"
E4_Bvp,"1647607564,46596","-25,23088"
E4_Bvp,"1647607564,48159","-16,14481"
E4_Bvp,"1647607564,49721","-6,420135"
E4_Bvp,"1647607564,51284","2,413452"
E4_Bvp,"1647607564,52846","9,330658"
E4_Bvp,"1647607564,54409","14,12065"
E4_Bvp,"1647607564,55972","17,19611"
E4_Bvp,"1647607564,57534","19,1956"
E4_Bvp,"1647607564,59097","20,58812"
E4_Bvp,"1647607564,60659","21,46341"
E4_Bvp,"1647607564,62222","21,63205"
E4_Bvp,"1647607564,63784","20,86462"
E4_Bvp,"1647607564,65347","19,15549"
E4_Bvp,"1647607564,6691","16,79845"
E4_Bvp,"1647607564,68472","14,30988"
E4_Bvp,"1647607564,70035","12,2045"
E4_Bvp,"1647607564,71597","10,79376"
E4_Bvp,"1647607564,7316","10,03224"
E4_Bvp,"1647607564,74722","9,559357"
E4_Bvp,"1647607564,76285","8,865646"
E4_Bvp,"1647607564,77848","7,509506"
E4_Bvp,"1647607564,7941","5,321899"
E4_Bvp,"1647607564,80973","2,389587"
E4_Bvp,"1647607564,82535","-0,9646606"
E4_Bvp,"1647607564,84098","-4,402954"
E4_Bvp,"1647607564,8566","-7,736481"
E4_Bvp,"1647607564,87223","-10,99548"
E4_Bvp,"1647607564,88786","-14,37453"
E4_Bvp,"1647607564,90348","-18,07864"
E4_Bvp,"1647607564,91911","-22,23149"
E4_Bvp,"1647607564,93473","-26,86925"
E4_Bvp,"1647607564,95036","-31,96815"
E4_Bvp,"1647607564,96598","-37,46907"
E4_Bvp,"1647607564,98161","-43,09514"
E4_Bvp,"1647607564,99724","-48,21739"
E4_Bvp,"1647607565,01286","-51,78018"
E4_Bvp,"1647607565,02849","-52,54942"
E4_Bvp,"1647607565,04411","-49,59251"
E4_Bvp,"1647607565,05974","-42,72346"
E4_Bvp,"1647607565,07536","-32,74467"
E4_Bvp,"1647607565,09099","-21,20274"
E4_Bvp,"1647607565,10662","-9,855103"
E4_Bvp,"1647607565,12224","-0,05931091"
E4_Bvp,"1647607565,13787","7,553101"
E4_Bvp,"1647607565,15349","13,06531"
E4_Bvp,"1647607565,16912","16,90259"
E4_Bvp,"1647607565,18474","19,47314"
E4_Bvp,"1647607565,20037","20,97809"
E4_Bvp,"1647607565,216","21,48402"
E4_Bvp,"1647607565,23162","21,13185"
E4_Bvp,"1647607565,24725","20,20192"
E4_Bvp,"1647607565,26287","19,09813"
E4_Bvp,"1647607565,2785","18,15985"
E4_Bvp,"1647607565,29412","17,61282"
E4_Bvp,"1647607565,30975","17,43155"
E4_Bvp,"1647607565,32538","17,42332"
E4_Bvp,"1647607565,341","17,30052"
E4_Bvp,"1647607565,35663","16,78075"
E4_Bvp,"1647607565,37225","15,65126"
E4_Bvp,"1647607565,38788","13,8903"
E4_Bvp,"1647607565,4035","11,68442"
E4_Bvp,"1647607565,41913","9,374222"
E4_Bvp,"1647607565,43476","7,333221"
E4_Bvp,"1647607565,45038","5,786514"
E4_Bvp,"1647607565,46601","4,643875"
E4_Bvp,"1647607565,48163","3,495895"
E4_Bvp,"1647607565,49726","1,750259"
E4_Bvp,"1647607565,51288","-1,14743"
E4_Bvp,"1647607565,52851","-5,48851"
E4_Bvp,"1647607565,54414","-11,214"
E4_Bvp,"1647607565,55976","-17,813"
E4_Bvp,"1647607565,57539","-24,4381"
E4_Bvp,"1647607565,59101","-29,98431"
E4_Bvp,"1647607565,60664","-33,34221"
E4_Bvp,"1647607565,62226","-33,69266"
E4_Bvp,"1647607565,63789","-30,81891"
E4_Bvp,"1647607565,65352","-25,23605"
E4_Bvp,"1647607565,66914","-18,04346"
E4_Bvp,"1647607565,68477","-10,55394"
E4_Bvp,"1647607565,70039","-3,830627"
E4_Bvp,"1647607565,71602","1,604233"
E4_Bvp,"1647607565,73164","5,793182"
E4_Bvp,"1647607565,74727","9,051392"
E4_Bvp,"1647607565,7629","11,67705"
E4_Bvp,"1647607565,77852","13,70245"
E4_Bvp,"1647607565,79415","15,01085"
E4_Bvp,"1647607565,80977","15,50354"
E4_Bvp,"1647607565,8254","15,25592"
E4_Bvp,"1647607565,84102","14,56825"
E4_Bvp,"1647607565,85665","13,83498"
E4_Bvp,"1647607565,87228","13,33032"
E4_Bvp,"1647607565,8879","13,07423"
E4_Bvp,"1647607565,90353","12,84532"
E4_Bvp,"1647607565,91915","12,24883"
E4_Bvp,"1647607565,93478","10,91875"
E4_Bvp,"1647607565,9504","8,710449"
E4_Bvp,"1647607565,96603","5,758667"
E4_Bvp,"1647607565,98166","2,433472"
E4_Bvp,"1647607565,99728","-0,8125"
E4_Bvp,"1647607566,01291","-3,685608"
E4_Bvp,"1647607566,02853","-6,18042"
E4_Bvp,"1647607566,04416","-8,57164"
E4_Bvp,"1647607566,05978","-11,27303"
E4_Bvp,"1647607566,07541","-14,68526"
E4_Bvp,"1647607566,09104","-18,96773"
E4_Bvp,"1647607566,10666","-23,97711"
E4_Bvp,"1647607566,12229","-29,28067"
E4_Bvp,"1647607566,13791","-34,17932"
E4_Bvp,"1647607566,15354","-37,84367"
E4_Bvp,"1647607566,16916","-39,44348"
E4_Bvp,"1647607566,18479","-38,35251"
E4_Bvp,"1647607566,20042","-34,40877"
E4_Bvp,"1647607566,21604","-28,02353"
E4_Bvp,"1647607566,23167","-20,18085"
E4_Bvp,"1647607566,24729","-12,13113"
E4_Bvp,"1647607566,26292","-5,02153"
E4_Bvp,"1647607566,27854","0,4398193"
E4_Bvp,"1647607566,29417","4,09285"
E4_Bvp,"1647607566,3098","6,179901"
E4_Bvp,"1647607566,32542","7,066986"
E4_Bvp,"1647607566,34105","7,040848"
E4_Bvp,"1647607566,35667","6,268478"
E4_Bvp,"1647607566,3723","4,912109"
E4_Bvp,"1647607566,38792","3,241608"
E4_Bvp,"1647607566,40355","1,64325"
E4_Bvp,"1647607566,41918","0,5000916"
E4_Bvp,"1647607566,4348","-0,01438904"
E4_Bvp,"1647607566,45043","-0,01719666"
E4_Bvp,"1647607566,46605","0,0579071"
E4_Bvp,"1647607566,48168","-0,3261108"
E4_Bvp,"1647607566,4973","-1,559967"
E4_Bvp,"1647607566,51293","-3,786224"
E4_Bvp,"1647607566,52856","-6,881104"
E4_Bvp,"1647607566,54418","-10,51134"
E4_Bvp,"1647607566,55981","-14,33556"
E4_Bvp,"1647607566,57543","-18,15442"
E4_Bvp,"1647607566,59106","-21,94791"
E4_Bvp,"1647607566,60668","-25,8938"
E4_Bvp,"1647607566,62231","-30,32014"
E4_Bvp,"1647607566,63794","-35,48178"
E4_Bvp,"1647607566,65356","-41,33574"
E4_Bvp,"1647607566,66919","-47,31895"
E4_Bvp,"1647607566,68481","-52,2538"
E4_Bvp,"1647607566,70044","-54,64034"
E4_Bvp,"1647607566,71606","-53,1613"
E4_Bvp,"1647607566,73169","-47,26157"
E4_Bvp,"1647607566,74732","-37,44956"
E4_Bvp,"1647607566,76294","-25,19588"
E4_Bvp,"1647607566,77857","-12,4472"
E4_Bvp,"1647607566,79419","-0,8761978"
E4_Bvp,"1647607566,80982","8,541885"
E4_Bvp,"1647607566,82544","15,69414"
E4_Bvp,"1647607566,84107","21,02072"
E4_Bvp,"1647607566,8567","25,05255"
E4_Bvp,"1647607566,87232","28,0667"
E4_Bvp,"1647607566,88795","30,06282"
E4_Bvp,"1647607566,90357","30,90492"
E4_Bvp,"1647607566,9192","30,63534"
