window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
100.0,110.0,320,62.071875,62.0,0.7984052973326132,59,65,62,-20.309375,-20.0,1.0299159581624842,-23,-17,-21,1.409375,2.0,1.864847119890599,-4.0,4.0,3.0
110.0,120.0,320,62.05625,62.0,0.5456798124177306,61,64,62,-20.725,-21.0,1.0853830781490417,-22,-16,-21,0.590625,1.0,1.9486928944462243,-5.0,3.0,2.0
120.0,130.0,320,61.6,62.0,0.5840084166525384,60,63,62,-22.053125,-22.0,0.926950836163701,-24,-20,-22,0.190625,1.0,1.4550440588401936,-4.0,2.0,1.0
130.0,140.0,320,61.459375,61.0,0.9624157741106756,58,65,61,-22.296875,-22.0,1.072302878831275,-25,-18,-22,0.53125,1.0,1.6010258271057216,-6.0,4.0,1.0
140.0,150.0,320,61.453125,61.0,0.7943706228961229,59,64,61,-22.15,-22.0,1.0275209842337722,-25,-19,-22,1.20625,2.0,1.7059617940133445,-5.0,4.0,2.0
150.0,160.0,320,62.8125,63.0,0.8050584589065857,61,66,63,-17.303125,-17.0,1.738010316118455,-22,-13,-16,-3.496875,-5.0,2.9028128586188635,-10.0,3.0,-6.0
160.0,170.0,320,62.553125,63.0,0.5284889294860634,61,64,63,-18.43125,-18.0,0.6822595227817123,-20,-17,-18,-4.996875,-5.0,0.8619378818834361,-8.0,-3.0,-5.0
170.0,180.0,320,62.784375,63.0,0.6136428944271075,61,65,63,-17.778125,-18.0,1.00974386863738,-21,-12,-18,-4.9625,-5.0,1.3594554506334697,-10.0,-3.0,-4.0
180.0,190.0,320,62.7625,63.0,0.6901683044020888,61,65,63,-17.725,-18.0,1.3175925609761951,-22,-12,-18,-4.821875,-5.0,1.214911113019872,-9.0,-2.0,-5.0
190.0,200.0,320,63.046875,63.0,0.7804364886732719,61,67,63,-16.775,-17.0,1.575478232614467,-22,-10,-18,-4.66875,-5.0,1.2802912824920272,-8.0,-2.0,-5.0
200.0,210.0,320,63.003125,63.0,0.6970535278510938,60,66,63,-16.5375,-17.0,1.4400779324087492,-24,-8,-17,-4.553125,-5.0,1.081472459312203,-8.0,-1.0,-5.0
210.0,220.0,320,63.246875,63.0,0.7459333321753032,61,66,63,-15.625,-16.0,2.0457157617949835,-20,-9,-17,-4.203125,-4.0,1.5734841189943012,-7.0,0.0,-4.0
220.0,230.0,320,62.175,62.0,1.185333570764448,58,67,62,-19.98125,-20.0,2.421098160120823,-25,-12,-21,-0.70625,-1.0,2.7951971235044666,-7.0,4.0,2.0
230.0,240.0,320,62.1625,62.0,0.7789350498675918,60,64,62,-20.065625,-20.0,1.7180782029927344,-24,-14,-21,-2.009375,-2.0,1.439448556682532,-6.0,2.0,-2.0
240.0,250.0,320,62.4125,62.0,1.1765072371204743,55,68,63,-19.065625,-19.0,1.752402627438124,-25,-14,-19,-2.640625,-2.0,2.7209116321038196,-9.0,7.0,-2.0
250.0,260.0,320,62.71875,63.0,0.7271870051361419,60,65,63,-18.078125,-18.0,1.4845567348739355,-23,-11,-18,-3.49375,-3.0,1.4230387151982118,-7.0,1.0,-3.0
260.0,270.0,320,62.85625,63.0,1.3523316680603445,58,67,63,-17.4375,-17.0,3.295646411018285,-26,-11,-16,-2.58125,-3.0,2.8734475159569652,-8.0,5.0,-4.0
270.0,280.0,320,62.1125,62.0,1.2367796183845405,52,70,62,-20.346875,-21.0,2.3331446314948745,-27,-13,-21,-1.209375,-1.0,2.013256906086741,-6.0,2.0,-3.0
280.0,290.0,320,61.953125,62.0,0.6909556214739105,59,65,62,-20.928125,-21.0,1.2051962664862326,-24,-17,-21,0.215625,1.0,1.7384837148961874,-5.0,2.0,1.0
290.0,300.0,320,61.790625,62.0,0.9583356049221184,58,66,62,-21.01875,-21.0,1.4555993928538473,-26,-16,-21,-2.16875,-1.0,3.1932960242408783,-11.0,3.0,0.0
300.0,310.0,320,61.88125,62.0,0.5471141158838491,60,64,62,-20.45625,-21.0,0.9943216524793874,-22,-17,-21,-5.8125,-6.0,1.2947325161597094,-10.0,-2.0,-5.0
310.0,320.0,320,62.484375,62.0,0.7212012684351612,60,66,62,-18.39375,-19.0,1.7059617940133405,-21,-7,-19,-5.034375,-5.0,1.6038959962451307,-9.0,-1.0,-4.0
320.0,330.0,320,62.9375,63.0,0.9041007239916681,60,68,63,-16.434375,-16.0,1.3209451767104523,-21,-10,-16,-6.240625,-6.0,1.7850580410819552,-13.0,1.0,-6.0
330.0,340.0,320,62.9875,63.0,0.7125168424561626,59,65,63,-15.909375,-16.0,1.4256625528972633,-20,-12,-16,-6.834375,-7.0,1.7076463435040539,-11.0,-1.0,-8.0
340.0,350.0,320,63.11875,63.0,0.6981558780774151,60,66,63,-16.071875,-16.0,1.532661007819497,-21,-10,-16,-4.8125,-5.0,1.77826480180235,-9.0,2.0,-6.0
350.0,360.0,320,62.50625,63.0,0.7213438781854347,60,65,63,-17.8,-18.0,1.7067081369047237,-22,-12,-18,-6.959375,-7.0,1.8607241275903477,-12.0,-3.0,-7.0
360.0,370.0,320,62.865625,63.0,0.4160640888358518,61,64,63,-16.853125,-17.0,0.9503288904374052,-20,-15,-16,-6.303125,-6.0,1.3687017336646718,-9.0,-4.0,-6.0
370.0,380.0,320,63.053125,63.0,0.6135790348234873,62,65,63,-16.25,-16.0,1.3576671860539924,-19,-13,-16,-4.546875,-4.0,1.402300924913245,-8.0,-1.0,-4.0
380.0,390.0,320,62.946875,63.0,0.5767079717148866,61,66,63,-16.978125,-17.0,1.0665134874012507,-22,-13,-17,-5.365625,-5.0,1.1531908506101813,-8.0,-2.0,-5.0
390.0,400.0,320,62.96875,63.0,0.8811639139570959,60,66,63,-16.796875,-17.0,1.2789553865861554,-20,-12,-17,-5.509375,-5.0,1.8970128927765617,-11.0,0.0,-6.0
400.0,410.0,320,62.6375,63.0,0.75523253078015,61,66,63,-17.671875,-18.0,1.2324592167707344,-20,-13,-18,-6.1125,-6.0,1.7968537462965481,-10.0,1.0,-7.0
410.0,420.0,320,62.659375,63.0,0.6380610199689112,61,65,63,-18.165625,-18.0,1.621004250631149,-23,-12,-18,-5.45625,-6.0,1.503796136887116,-10.0,0.0,-6.0
420.0,430.0,320,62.10625,62.0,0.4278234628447852,60,63,62,-20.94375,-21.0,1.2755077666152852,-23,-17,-22,0.0375,0.0,0.9786914685413435,-3.0,2.0,0.0
430.0,440.0,320,62.01875,62.0,0.38745006756862055,61,64,62,-21.078125,-21.0,0.9746744091037538,-23,-18,-21,0.325,0.0,0.8996690439904742,-3.0,2.0,0.0
440.0,450.0,280,62.56785714285714,63.0,0.5034316441970077,61,63,63,-18.96785714285714,-19.0,0.8974490216963801,-21,-17,-19,-1.667857142857143,-2.0,0.8636645984747054,-4.0,1.0,-2.0
