window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
210.0,220.0,320,-33.403125,-33.0,0.7406615593201359,-35,-31,-33,-1.825,-2.0,0.43441309089657953,-3,0,-2,54.309375,54.0,0.4828464289825304,53.0,55.0,54.0
220.0,230.0,320,-33.234375,-33.0,0.8663364202799351,-35,-30,-33,-1.19375,-1.0,0.4944440530839601,-3,0,-1,54.428125,54.0,0.526259870606391,53.0,56.0,54.0
230.0,240.0,320,-33.165625,-33.0,0.8117898391497103,-35,-31,-33,-1.43125,-1.0,0.4960265312956719,-2,-1,-1,54.43125,54.0,0.5085090999207338,54.0,56.0,54.0
240.0,250.0,320,-33.45625,-34.0,1.47644780440159,-36,-29,-35,-1.253125,-1.0,0.47009928585139726,-2,0,-1,54.378125,54.0,0.770227493568966,53.0,56.0,54.0
250.0,260.0,320,-32.603125,-33.0,1.564292858557952,-36,-29,-32,-0.471875,0.0,0.6851466561539009,-2,3,0,54.7125,55.0,0.8408646095157369,53.0,57.0,55.0
260.0,270.0,320,-32.921875,-33.0,1.1296056889637165,-36,-30,-33,-0.528125,-1.0,0.7913063580883807,-2,1,-1,54.578125,55.0,0.6185402853812341,53.0,56.0,55.0
270.0,280.0,320,-33.953125,-34.0,1.254830010093796,-39,-31,-33,-1.0375,-1.0,0.40199346522238977,-4,0,-1,54.028125,54.0,0.7443557206547592,51.0,56.0,54.0
280.0,290.0,320,-33.60625,-33.0,0.9172459459664292,-38,-32,-33,-1.378125,-1.0,0.5464243272901981,-2,2,-1,54.253125,54.0,0.6094781029649283,52.0,55.0,54.0
290.0,300.0,320,-33.90625,-34.0,1.260924052861486,-37,-31,-34,-2.10625,-2.0,0.7643865735711215,-4,-1,-2,54.05625,54.0,0.6553074848393852,52.0,56.0,54.0
300.0,310.0,320,-33.81875,-33.0,2.7585646056211077,-41,-30,-33,-1.634375,-2.0,0.7474551915151063,-3,2,-2,54.09375,55.0,1.5588633227240103,50.0,56.0,55.0
310.0,320.0,320,-37.10625,-37.0,1.026891556880513,-41,-35,-37,-0.4125,0.0,0.5415350294189418,-2,1,0,52.3125,52.0,0.6253525651350577,50.0,54.0,52.0
320.0,330.0,320,-37.671875,-38.0,1.9704294163048697,-42,-33,-38,-0.31875,0.0,0.7070790726976877,-2,4,0,51.8375,52.0,1.2054604084076261,49.0,54.0,52.0
330.0,340.0,320,-37.140625,-37.0,1.2994716493244913,-41,-34,-37,-0.090625,0.0,0.668061986781031,-4,2,0,52.253125,52.0,0.8084523606470148,49.0,54.0,53.0
340.0,350.0,320,-35.878125,-36.0,0.9066920741031045,-38,-33,-36,-0.053125,0.0,0.3545356581718692,-1,1,0,52.971875,53.0,0.5274498743065149,52.0,54.0,53.0
350.0,360.0,320,-36.309375,-35.0,2.6923622815610084,-44,-31,-35,-0.709375,-1.0,0.676455530422731,-2,1,-1,52.6125,53.0,1.7951082956477682,47.0,55.0,53.0
360.0,370.0,320,-44.4,-44.0,1.0664445954830923,-47,-41,-44,0.215625,0.0,0.676803002412988,-2,2,0,46.796875,47.0,0.8224835755046569,45.0,49.0,47.0
370.0,380.0,320,-46.153125,-47.0,1.5204941398989684,-52,-41,-47,1.51875,2.0,0.7796138824075887,-1,3,2,45.196875,45.0,1.2896949591955043,40.0,49.0,45.0
380.0,390.0,320,-46.078125,-46.0,1.2557664796492454,-50,-41,-46,1.09375,1.0,0.6509879157539562,-1,2,1,45.353125,45.0,1.0218565607368857,42.0,48.0,46.0
390.0,400.0,320,-44.790625,-45.0,1.9612003513618546,-48,-39,-46,0.4,0.0,1.0244656073115694,-2,4,0,46.40625,46.0,1.5608729773465333,44.0,50.0,46.0
400.0,410.0,320,-44.778125,-44.0,2.0520246710952708,-49,-40,-47,-0.025,0.0,0.55369944202637,-2,3,0,46.428125,47.0,1.6893051705502202,43.0,49.0,47.0
410.0,420.0,320,-36.809375,-43.0,12.318573263858662,-60,-10,-44,-6.4125,-1.0,10.427470050853275,-41,18,0,49.6,48.0,4.962176688930279,27.0,60.0,48.0
420.0,430.0,320,-15.453125,-16.0,0.6464197880013794,-17,-14,-16,-24.15625,-24.0,0.7473831043729796,-26,-22,-24,56.678125,57.0,0.4679270466676756,56.0,57.0,57.0
430.0,440.0,320,-16.484375,-16.0,0.5129112769830936,-17,-15,-16,-25.153125,-25.0,0.4734217303802574,-27,-24,-25,56.0125,56.0,0.15786586107846087,55.0,57.0,56.0
440.0,450.0,206,-17.189320388349515,-17.0,0.6073392785664388,-18,-16,-17,-25.91747572815534,-26.0,0.30918529749729634,-27,-25,-26,55.39320388349515,55.0,0.4896513714325863,55.0,56.0,55.0
