label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
210.0,180.0,210.0,960,-30.2375,3.075662140363991,-45.0,-22.0,-31.0,22.867708333333333,5.463329163221573,8.0,35.0,22.0,50.26770833333333,2.9813810403137975,42.0,63.0,50.0,210.0,Stress,No Reaction
220.0,190.0,220.0,960,-29.679166666666667,2.7686580686081412,-37.0,-22.0,-30.0,24.283333333333335,4.883089217480485,8.0,35.0,24.0,49.954166666666666,2.6839000409780103,42.0,63.0,50.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-30.042708333333334,2.272207967893117,-37.0,-17.0,-30.0,21.147916666666667,4.3560268119439645,7.0,39.0,22.0,51.325,2.3080310438272,42.0,63.0,51.0,230.0,No Stress,Reaction
240.0,210.0,240.0,960,-29.365625,2.6676655807424194,-36.0,-17.0,-29.0,24.217708333333334,5.32093068904646,7.0,39.0,23.0,50.12708333333333,2.8622340154611954,41.0,57.0,51.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-30.488541666666666,3.5929304293587467,-39.0,-17.0,-30.0,24.307291666666668,5.800142833660092,7.0,39.0,24.0,49.3375,3.7392389917933375,36.0,57.0,50.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-32.33958333333333,3.9217178028068616,-39.0,-22.0,-34.0,27.74375,5.256404058743961,18.0,43.0,27.0,46.302083333333336,4.399307443047118,34.0,54.0,48.0,260.0,Stress,No Reaction
270.0,240.0,270.0,960,-33.70729166666667,2.6567145850027147,-40.0,-22.0,-34.0,29.944791666666667,6.612945401289127,18.0,43.0,29.0,43.76354166666667,5.434156444675366,29.0,52.0,46.0,270.0,Stress,Reaction
280.0,250.0,280.0,960,-36.452083333333334,8.814612230440286,-128.0,-20.0,-34.0,31.2,7.237920071787831,-13.0,58.0,32.0,33.651041666666664,22.950645213198698,-38.0,71.0,42.0,280.0,Stress,Reaction
290.0,260.0,290.0,960,-39.708333333333336,10.499433091271891,-128.0,-7.0,-35.0,34.71875,8.082993804435601,-13.0,64.0,36.0,12.069791666666667,32.29511215318492,-38.0,71.0,33.0,290.0,Stress,Reaction
300.0,270.0,300.0,960,-48.175,12.71950543696574,-128.0,-7.0,-49.0,30.81875,10.513036869179219,-13.0,64.0,32.5,-6.095833333333333,26.29782863192811,-61.0,71.0,-16.0,300.0,Stress,Reaction
310.0,280.0,310.0,960,-54.946875,10.364186482508538,-103.0,-7.0,-60.0,28.195833333333333,10.831305925099727,-8.0,64.0,22.0,-15.1,7.99037481453446,-61.0,29.0,-15.0,310.0,Stress,Reaction
320.0,290.0,320.0,960,-60.264583333333334,6.215859482542087,-103.0,-14.0,-62.0,19.965625,8.9184619252771,-12.0,57.0,20.0,-8.633333333333333,12.841007911566555,-61.0,39.0,-10.0,320.0,Stress,Reaction
330.0,300.0,330.0,960,-60.44895833333333,3.107980067911853,-76.0,-30.0,-61.0,17.233333333333334,8.830092007010839,-12.0,57.0,20.0,3.4135416666666667,17.65362552625979,-32.0,39.0,-7.0,330.0,No Stress,Reaction
340.0,310.0,340.0,960,-58.70520833333333,3.3091609750893913,-73.0,-41.0,-59.0,15.982291666666667,9.592353302251604,-16.0,34.0,19.0,15.366666666666667,16.822911698389724,-20.0,41.0,22.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-58.075,3.0768061660631965,-71.0,-41.0,-58.0,15.991666666666667,9.324076794190162,-23.0,39.0,19.0,23.238541666666666,6.703179171835731,0.0,45.0,23.0,350.0,Stress,Reaction
360.0,330.0,360.0,960,-58.36145833333333,3.250342720091764,-69.0,-41.0,-59.0,16.758333333333333,8.047689798192946,-23.0,39.0,19.0,22.346875,7.059813766090957,0.0,45.0,23.0,360.0,Stress,Reaction
370.0,340.0,370.0,960,-59.44479166666667,3.744314279644272,-75.0,-43.0,-60.0,16.11875,8.752205889084294,-26.0,47.0,18.0,13.305208333333333,17.265442044953463,-39.0,50.0,18.0,370.0,Stress,Reaction
380.0,350.0,380.0,960,-59.447916666666664,4.355356491760038,-75.0,-43.0,-60.0,17.835416666666667,9.267769384105815,-26.0,47.0,19.0,0.775,20.314764993634828,-39.0,50.0,3.0,380.0,No Stress,Reaction
390.0,360.0,390.0,960,-61.290625,4.871221230057048,-75.0,-43.0,-62.0,14.417708333333334,9.989854027014442,-26.0,47.0,12.0,-2.6010416666666667,17.42830386941556,-39.0,50.0,1.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,-62.1375,4.2812794224649835,-72.0,-46.0,-64.0,14.741666666666667,8.874512328291525,-13.0,41.0,13.0,-4.197916666666667,13.896548953567882,-36.0,21.0,-6.0,400.0,No Stress,No Reaction
410.0,380.0,410.0,960,-60.641666666666666,5.256976429639626,-70.0,-45.0,-63.0,16.502083333333335,8.768485364795405,-8.0,32.0,15.0,-7.307291666666667,16.236210928548005,-44.0,21.0,-7.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,-55.778125,6.052407601419672,-68.0,-45.0,-55.0,23.363541666666666,7.498357411947149,-8.0,36.0,26.0,-20.167708333333334,13.074503719303564,-44.0,21.0,-24.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,-50.646875,5.853912412824241,-78.0,-8.0,-49.0,29.472916666666666,6.1084477849391305,7.0,56.0,28.0,-10.258333333333333,25.640043250077262,-45.0,64.0,-24.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-47.63333333333333,5.667805401950832,-78.0,-8.0,-48.0,33.53854166666667,6.503754747591817,7.0,56.0,35.0,6.3125,26.49540558673187,-45.0,64.0,24.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,853,-45.89449003516999,5.800730901733459,-78.0,-8.0,-47.0,36.39859320046893,5.286895650968157,7.0,56.0,36.0,24.62485345838218,8.248484930357861,-45.0,64.0,25.0,450.0,No Stress,No Reaction
