ST,time,values
E4_Temperature,"1641388042,19858","33,49"
E4_Temperature,"1641388042,44859","33,49"
E4_Temperature,"1641388042,6986","33,49"
E4_Temperature,"1641388042,94861","33,49"
E4_Temperature,"1641388043,19863","33,49"
E4_Temperature,"1641388043,44864","33,49"
E4_Temperature,"1641388043,69865","33,49"
E4_Temperature,"1641388043,94866","33,49"
E4_Temperature,"1641388044,19867","33,49"
E4_Temperature,"1641388044,44868","33,49"
E4_Temperature,"1641388044,69869","33,49"
E4_Temperature,"1641388044,94871","33,49"
E4_Temperature,"1641388045,19872","33,47"
E4_Temperature,"1641388045,44873","33,47"
E4_Temperature,"1641388045,69874","33,47"
E4_Temperature,"1641388045,94875","33,47"
E4_Temperature,"1641388046,19876","33,51"
E4_Temperature,"1641388046,44878","33,51"
E4_Temperature,"1641388046,69879","33,51"
E4_Temperature,"1641388046,9488","33,51"
E4_Temperature,"1641388047,19881","33,51"
E4_Temperature,"1641388047,44882","33,51"
E4_Temperature,"1641388047,69883","33,51"
E4_Temperature,"1641388047,94885","33,51"
E4_Temperature,"1641388048,19886","33,47"
E4_Temperature,"1641388048,44887","33,47"
E4_Temperature,"1641388048,69888","33,47"
E4_Temperature,"1641388048,94889","33,47"
E4_Temperature,"1641388049,1989","33,51"
E4_Temperature,"1641388049,44891","33,51"
E4_Temperature,"1641388049,69893","33,51"
E4_Temperature,"1641388049,94894","33,51"
E4_Temperature,"1641388050,19895","33,49"
E4_Temperature,"1641388050,44896","33,49"
E4_Temperature,"1641388050,69897","33,49"
E4_Temperature,"1641388050,94898","33,49"
E4_Temperature,"1641388051,199","33,49"
E4_Temperature,"1641388051,44901","33,49"
E4_Temperature,"1641388051,69902","33,49"
E4_Temperature,"1641388051,94903","33,49"
E4_Temperature,"1641388052,19904","33,49"
E4_Temperature,"1641388052,44905","33,49"
E4_Temperature,"1641388052,69906","33,49"
E4_Temperature,"1641388052,94908","33,49"
E4_Temperature,"1641388053,19909","33,49"
E4_Temperature,"1641388053,4491","33,49"
E4_Temperature,"1641388053,69911","33,49"
E4_Temperature,"1641388053,94912","33,49"
E4_Temperature,"1641388054,19913","33,51"
E4_Temperature,"1641388054,44915","33,51"
E4_Temperature,"1641388054,69916","33,51"
E4_Temperature,"1641388054,94917","33,51"
E4_Temperature,"1641388055,19918","33,49"
E4_Temperature,"1641388055,44919","33,49"
E4_Temperature,"1641388055,6992","33,49"
E4_Temperature,"1641388055,94922","33,49"
E4_Temperature,"1641388056,19923","33,51"
E4_Temperature,"1641388056,44924","33,51"
E4_Temperature,"1641388056,69925","33,51"
E4_Temperature,"1641388056,94926","33,51"
E4_Temperature,"1641388057,19927","33,51"
E4_Temperature,"1641388057,44928","33,51"
E4_Temperature,"1641388057,6993","33,51"
E4_Temperature,"1641388057,94931","33,51"
E4_Temperature,"1641388058,19932","33,51"
E4_Temperature,"1641388058,44933","33,51"
E4_Temperature,"1641388058,69934","33,51"
E4_Temperature,"1641388058,94935","33,51"
E4_Temperature,"1641388059,19937","33,51"
E4_Temperature,"1641388059,44938","33,51"
E4_Temperature,"1641388059,69939","33,51"
E4_Temperature,"1641388059,9494","33,51"
E4_Temperature,"1641388060,19941","33,49"
E4_Temperature,"1641388060,44942","33,49"
E4_Temperature,"1641388060,69944","33,49"
E4_Temperature,"1641388060,94945","33,49"
E4_Temperature,"1641388061,19946","33,49"
E4_Temperature,"1641388061,44947","33,49"
E4_Temperature,"1641388061,69948","33,49"
E4_Temperature,"1641388061,94949","33,49"
E4_Temperature,"1641388062,1995","33,51"
E4_Temperature,"1641388062,44952","33,51"
E4_Temperature,"1641388062,69953","33,51"
E4_Temperature,"1641388062,94954","33,51"
E4_Temperature,"1641388063,19955","33,49"
E4_Temperature,"1641388063,44956","33,49"
E4_Temperature,"1641388063,69957","33,49"
E4_Temperature,"1641388063,94959","33,49"
E4_Temperature,"1641388064,1996","33,49"
E4_Temperature,"1641388064,44961","33,49"
E4_Temperature,"1641388064,69962","33,49"
E4_Temperature,"1641388064,94963","33,49"
E4_Temperature,"1641388065,19964","33,51"
E4_Temperature,"1641388065,44966","33,51"
E4_Temperature,"1641388065,69967","33,51"
E4_Temperature,"1641388065,94968","33,51"
E4_Temperature,"1641388066,19969","33,49"
E4_Temperature,"1641388066,4497","33,49"
E4_Temperature,"1641388066,69971","33,49"
E4_Temperature,"1641388066,94972","33,49"
E4_Temperature,"1641388067,19974","33,51"
E4_Temperature,"1641388067,44975","33,51"
E4_Temperature,"1641388067,69976","33,51"
E4_Temperature,"1641388067,94977","33,51"
E4_Temperature,"1641388068,19978","33,49"
E4_Temperature,"1641388068,44979","33,49"
E4_Temperature,"1641388068,69981","33,49"
E4_Temperature,"1641388068,94982","33,49"
E4_Temperature,"1641388069,19983","33,49"
E4_Temperature,"1641388069,44984","33,49"
E4_Temperature,"1641388069,69985","33,49"
E4_Temperature,"1641388069,94986","33,49"
E4_Temperature,"1641388070,19988","33,49"
E4_Temperature,"1641388070,44989","33,49"
E4_Temperature,"1641388070,6999","33,49"
E4_Temperature,"1641388070,94991","33,49"
E4_Temperature,"1641388071,19992","33,51"
E4_Temperature,"1641388071,44993","33,51"
E4_Temperature,"1641388071,69994","33,51"
E4_Temperature,"1641388071,94996","33,51"
E4_Temperature,"1641388072,19997","33,53"
E4_Temperature,"1641388072,44998","33,53"
E4_Temperature,"1641388072,69999","33,53"
E4_Temperature,"1641388072,95","33,53"
E4_Temperature,"1641388073,20001","33,53"
E4_Temperature,"1641388073,45003","33,53"
E4_Temperature,"1641388073,70004","33,53"
E4_Temperature,"1641388073,95005","33,53"
E4_Temperature,"1641388074,20006","33,51"
E4_Temperature,"1641388074,45007","33,51"
E4_Temperature,"1641388074,70008","33,51"
E4_Temperature,"1641388074,9501","33,51"
E4_Temperature,"1641388075,20011","33,53"
E4_Temperature,"1641388075,45012","33,53"
E4_Temperature,"1641388075,70013","33,53"
E4_Temperature,"1641388075,95014","33,53"
E4_Temperature,"1641388076,20015","33,51"
E4_Temperature,"1641388076,45016","33,51"
E4_Temperature,"1641388076,70018","33,51"
E4_Temperature,"1641388076,95019","33,51"
E4_Temperature,"1641388077,2002","33,51"
E4_Temperature,"1641388077,45021","33,51"
E4_Temperature,"1641388077,70022","33,51"
E4_Temperature,"1641388077,95023","33,51"
E4_Temperature,"1641388078,20025","33,51"
E4_Temperature,"1641388078,45026","33,51"
E4_Temperature,"1641388078,70027","33,51"
E4_Temperature,"1641388078,95028","33,51"
E4_Temperature,"1641388079,20029","33,51"
E4_Temperature,"1641388079,4503","33,51"
E4_Temperature,"1641388079,70032","33,51"
E4_Temperature,"1641388079,95033","33,51"
E4_Temperature,"1641388080,20034","33,51"
E4_Temperature,"1641388080,45035","33,51"
E4_Temperature,"1641388080,70036","33,51"
E4_Temperature,"1641388080,95037","33,51"
E4_Temperature,"1641388081,20038","33,51"
E4_Temperature,"1641388081,4504","33,51"
E4_Temperature,"1641388081,70041","33,51"
E4_Temperature,"1641388081,95042","33,51"
E4_Temperature,"1641388082,20043","33,51"
E4_Temperature,"1641388082,45044","33,51"
E4_Temperature,"1641388082,70045","33,51"
E4_Temperature,"1641388082,95047","33,51"
E4_Temperature,"1641388083,20048","33,51"
E4_Temperature,"1641388083,45049","33,51"
E4_Temperature,"1641388083,7005","33,51"
E4_Temperature,"1641388083,95051","33,51"
E4_Temperature,"1641388084,20052","33,51"
E4_Temperature,"1641388084,45054","33,51"
E4_Temperature,"1641388084,70055","33,51"
E4_Temperature,"1641388084,95056","33,51"
E4_Temperature,"1641388085,20057","33,51"
E4_Temperature,"1641388085,45058","33,51"
E4_Temperature,"1641388085,70059","33,51"
E4_Temperature,"1641388085,9506","33,51"
E4_Temperature,"1641388086,20062","33,53"
E4_Temperature,"1641388086,45063","33,53"
E4_Temperature,"1641388086,70064","33,53"
E4_Temperature,"1641388086,95065","33,53"
E4_Temperature,"1641388087,20066","33,53"
E4_Temperature,"1641388087,45067","33,53"
E4_Temperature,"1641388087,70069","33,53"
E4_Temperature,"1641388087,9507","33,53"
E4_Temperature,"1641388088,20071","33,51"
E4_Temperature,"1641388088,45072","33,51"
E4_Temperature,"1641388088,70073","33,51"
E4_Temperature,"1641388088,95074","33,51"
E4_Temperature,"1641388089,20075","33,51"
E4_Temperature,"1641388089,45077","33,51"
E4_Temperature,"1641388089,70078","33,51"
E4_Temperature,"1641388089,95079","33,51"
E4_Temperature,"1641388090,2008","33,51"
E4_Temperature,"1641388090,45081","33,51"
E4_Temperature,"1641388090,70082","33,51"
E4_Temperature,"1641388090,95084","33,51"
E4_Temperature,"1641388091,20085","33,53"
E4_Temperature,"1641388091,45086","33,53"
E4_Temperature,"1641388091,70087","33,53"
E4_Temperature,"1641388091,95088","33,53"
E4_Temperature,"1641388092,20089","33,53"
E4_Temperature,"1641388092,45091","33,53"
E4_Temperature,"1641388092,70092","33,53"
E4_Temperature,"1641388092,95093","33,53"
E4_Temperature,"1641388093,20094","33,55"
E4_Temperature,"1641388093,45095","33,55"
E4_Temperature,"1641388093,70096","33,55"
E4_Temperature,"1641388093,95097","33,55"
E4_Temperature,"1641388094,20099","33,53"
E4_Temperature,"1641388094,451","33,53"
E4_Temperature,"1641388094,70101","33,53"
E4_Temperature,"1641388094,95102","33,53"
E4_Temperature,"1641388095,20103","33,55"
E4_Temperature,"1641388095,45104","33,55"
E4_Temperature,"1641388095,70106","33,55"
E4_Temperature,"1641388095,95107","33,55"
E4_Temperature,"1641388096,20108","33,53"
E4_Temperature,"1641388096,45109","33,53"
E4_Temperature,"1641388096,7011","33,53"
E4_Temperature,"1641388096,95111","33,53"
E4_Temperature,"1641388097,20113","33,53"
E4_Temperature,"1641388097,45114","33,53"
E4_Temperature,"1641388097,70115","33,53"
E4_Temperature,"1641388097,95116","33,53"
E4_Temperature,"1641388098,20117","33,55"
E4_Temperature,"1641388098,45118","33,55"
E4_Temperature,"1641388098,70119","33,55"
E4_Temperature,"1641388098,95121","33,55"
E4_Temperature,"1641388099,20122","33,53"
E4_Temperature,"1641388099,45123","33,53"
E4_Temperature,"1641388099,70124","33,53"
E4_Temperature,"1641388099,95125","33,53"
E4_Temperature,"1641388100,20126","33,53"
E4_Temperature,"1641388100,45128","33,53"
E4_Temperature,"1641388100,70129","33,53"
E4_Temperature,"1641388100,9513","33,53"
E4_Temperature,"1641388101,20131","33,53"
E4_Temperature,"1641388101,45132","33,53"
E4_Temperature,"1641388101,70133","33,53"
E4_Temperature,"1641388101,95135","33,53"
E4_Temperature,"1641388102,20136","33,55"
E4_Temperature,"1641388102,45137","33,55"
E4_Temperature,"1641388102,70138","33,55"
E4_Temperature,"1641388102,95139","33,55"
E4_Temperature,"1641388103,2014","33,55"
E4_Temperature,"1641388103,45141","33,55"
E4_Temperature,"1641388103,70143","33,55"
E4_Temperature,"1641388103,95144","33,55"
E4_Temperature,"1641388104,20145","33,53"
E4_Temperature,"1641388104,45146","33,53"
E4_Temperature,"1641388104,70147","33,53"
E4_Temperature,"1641388104,95148","33,53"
E4_Temperature,"1641388105,2015","33,53"
E4_Temperature,"1641388105,45151","33,53"
E4_Temperature,"1641388105,70152","33,53"
E4_Temperature,"1641388105,95153","33,53"
E4_Temperature,"1641388106,20154","33,53"
E4_Temperature,"1641388106,45155","33,53"
E4_Temperature,"1641388106,70157","33,53"
E4_Temperature,"1641388106,95158","33,53"
E4_Temperature,"1641388107,20159","33,53"
E4_Temperature,"1641388107,4516","33,53"
E4_Temperature,"1641388107,70161","33,53"
E4_Temperature,"1641388107,95162","33,53"
E4_Temperature,"1641388108,20163","33,55"
E4_Temperature,"1641388108,45165","33,55"
E4_Temperature,"1641388108,70166","33,55"
E4_Temperature,"1641388108,95167","33,55"
E4_Temperature,"1641388109,20168","33,53"
E4_Temperature,"1641388109,45169","33,53"
E4_Temperature,"1641388109,7017","33,53"
E4_Temperature,"1641388109,95172","33,53"
E4_Temperature,"1641388110,20173","33,53"
E4_Temperature,"1641388110,45174","33,53"
E4_Temperature,"1641388110,70175","33,53"
E4_Temperature,"1641388110,95176","33,53"
E4_Temperature,"1641388111,20177","33,55"
E4_Temperature,"1641388111,45179","33,55"
E4_Temperature,"1641388111,7018","33,55"
E4_Temperature,"1641388111,95181","33,55"
E4_Temperature,"1641388112,20182","33,55"
E4_Temperature,"1641388112,45183","33,55"
E4_Temperature,"1641388112,70184","33,55"
E4_Temperature,"1641388112,95185","33,55"
E4_Temperature,"1641388113,20187","33,53"
E4_Temperature,"1641388113,45188","33,53"
E4_Temperature,"1641388113,70189","33,53"
E4_Temperature,"1641388113,9519","33,53"
E4_Temperature,"1641388114,20191","33,53"
E4_Temperature,"1641388114,45192","33,53"
E4_Temperature,"1641388114,70194","33,53"
E4_Temperature,"1641388114,95195","33,53"
E4_Temperature,"1641388115,20196","33,57"
E4_Temperature,"1641388115,45197","33,57"
E4_Temperature,"1641388115,70198","33,57"
E4_Temperature,"1641388115,95199","33,57"
E4_Temperature,"1641388116,202","33,53"
E4_Temperature,"1641388116,45202","33,53"
E4_Temperature,"1641388116,70203","33,53"
E4_Temperature,"1641388116,95204","33,53"
E4_Temperature,"1641388117,20205","33,55"
E4_Temperature,"1641388117,45206","33,55"
E4_Temperature,"1641388117,70207","33,55"
E4_Temperature,"1641388117,95209","33,55"
E4_Temperature,"1641388118,2021","33,53"
E4_Temperature,"1641388118,45211","33,53"
E4_Temperature,"1641388118,70212","33,53"
E4_Temperature,"1641388118,95213","33,53"
E4_Temperature,"1641388119,20214","33,55"
E4_Temperature,"1641388119,45216","33,55"
E4_Temperature,"1641388119,70217","33,55"
E4_Temperature,"1641388119,95218","33,55"
E4_Temperature,"1641388120,20219","33,57"
E4_Temperature,"1641388120,4522","33,57"
E4_Temperature,"1641388120,70221","33,57"
E4_Temperature,"1641388120,95222","33,57"
E4_Temperature,"1641388121,20224","33,55"
E4_Temperature,"1641388121,45225","33,55"
E4_Temperature,"1641388121,70226","33,55"
E4_Temperature,"1641388121,95227","33,55"
E4_Temperature,"1641388122,20228","33,57"
E4_Temperature,"1641388122,45229","33,57"
E4_Temperature,"1641388122,70231","33,57"
E4_Temperature,"1641388122,95232","33,57"
E4_Temperature,"1641388123,20233","33,53"
E4_Temperature,"1641388123,45234","33,53"
E4_Temperature,"1641388123,70235","33,53"
E4_Temperature,"1641388123,95236","33,53"
E4_Temperature,"1641388124,20238","33,55"
E4_Temperature,"1641388124,45239","33,55"
E4_Temperature,"1641388124,7024","33,55"
E4_Temperature,"1641388124,95241","33,55"
E4_Temperature,"1641388125,20242","33,57"
E4_Temperature,"1641388125,45243","33,57"
E4_Temperature,"1641388125,70244","33,57"
E4_Temperature,"1641388125,95246","33,57"
E4_Temperature,"1641388126,20247","33,55"
E4_Temperature,"1641388126,45248","33,55"
E4_Temperature,"1641388126,70249","33,55"
E4_Temperature,"1641388126,9525","33,55"
E4_Temperature,"1641388127,20251","33,57"
E4_Temperature,"1641388127,45253","33,57"
E4_Temperature,"1641388127,70254","33,57"
E4_Temperature,"1641388127,95255","33,57"
E4_Temperature,"1641388128,20256","33,55"
E4_Temperature,"1641388128,45257","33,55"
E4_Temperature,"1641388128,70258","33,55"
E4_Temperature,"1641388128,9526","33,55"
E4_Temperature,"1641388129,20261","33,55"
E4_Temperature,"1641388129,45262","33,55"
E4_Temperature,"1641388129,70263","33,55"
E4_Temperature,"1641388129,95264","33,55"
E4_Temperature,"1641388130,20265","33,55"
E4_Temperature,"1641388130,45266","33,55"
E4_Temperature,"1641388130,70268","33,55"
E4_Temperature,"1641388130,95269","33,55"
E4_Temperature,"1641388131,2027","33,57"
E4_Temperature,"1641388131,45271","33,57"
E4_Temperature,"1641388131,70272","33,57"
E4_Temperature,"1641388131,95273","33,57"
E4_Temperature,"1641388132,20275","33,57"
E4_Temperature,"1641388132,45276","33,57"
E4_Temperature,"1641388132,70277","33,57"
E4_Temperature,"1641388132,95278","33,57"
E4_Temperature,"1641388133,20279","33,57"
E4_Temperature,"1641388133,4528","33,57"
E4_Temperature,"1641388133,70282","33,57"
E4_Temperature,"1641388133,95283","33,57"
E4_Temperature,"1641388134,20284","33,57"
E4_Temperature,"1641388134,45285","33,57"
E4_Temperature,"1641388134,70286","33,57"
E4_Temperature,"1641388134,95287","33,57"
E4_Temperature,"1641388135,20288","33,53"
E4_Temperature,"1641388135,4529","33,53"
E4_Temperature,"1641388135,70291","33,53"
E4_Temperature,"1641388135,95292","33,53"
E4_Temperature,"1641388136,20293","33,53"
E4_Temperature,"1641388136,45294","33,53"
E4_Temperature,"1641388136,70295","33,53"
E4_Temperature,"1641388136,95297","33,53"
E4_Temperature,"1641388137,20298","33,57"
E4_Temperature,"1641388137,45299","33,57"
E4_Temperature,"1641388137,703","33,57"
E4_Temperature,"1641388137,95301","33,57"
E4_Temperature,"1641388138,20302","33,53"
E4_Temperature,"1641388138,45304","33,53"
E4_Temperature,"1641388138,70305","33,53"
E4_Temperature,"1641388138,95306","33,53"
E4_Temperature,"1641388139,20307","33,55"
E4_Temperature,"1641388139,45308","33,55"
E4_Temperature,"1641388139,70309","33,55"
E4_Temperature,"1641388139,9531","33,55"
E4_Temperature,"1641388140,20312","33,55"
E4_Temperature,"1641388140,45313","33,55"
E4_Temperature,"1641388140,70314","33,55"
E4_Temperature,"1641388140,95315","33,55"
E4_Temperature,"1641388141,20316","33,59"
E4_Temperature,"1641388141,45317","33,59"
E4_Temperature,"1641388141,70319","33,59"
E4_Temperature,"1641388141,9532","33,59"
E4_Temperature,"1641388142,20321","33,57"
E4_Temperature,"1641388142,45322","33,57"
E4_Temperature,"1641388142,70323","33,57"
E4_Temperature,"1641388142,95324","33,57"
E4_Temperature,"1641388143,20325","33,55"
E4_Temperature,"1641388143,45327","33,55"
E4_Temperature,"1641388143,70328","33,55"
E4_Temperature,"1641388143,95329","33,55"
E4_Temperature,"1641388144,2033","33,55"
E4_Temperature,"1641388144,45331","33,55"
E4_Temperature,"1641388144,70332","33,55"
E4_Temperature,"1641388144,95334","33,55"
E4_Temperature,"1641388145,20335","33,57"
E4_Temperature,"1641388145,45336","33,57"
E4_Temperature,"1641388145,70337","33,57"
E4_Temperature,"1641388145,95338","33,57"
E4_Temperature,"1641388146,20339","33,57"
E4_Temperature,"1641388146,45341","33,57"
E4_Temperature,"1641388146,70342","33,57"
E4_Temperature,"1641388146,95343","33,57"
E4_Temperature,"1641388147,20344","33,57"
E4_Temperature,"1641388147,45345","33,57"
E4_Temperature,"1641388147,70346","33,57"
E4_Temperature,"1641388147,95348","33,57"
E4_Temperature,"1641388148,20349","33,57"
E4_Temperature,"1641388148,4535","33,57"
E4_Temperature,"1641388148,70351","33,57"
E4_Temperature,"1641388148,95352","33,57"
E4_Temperature,"1641388149,20353","33,57"
E4_Temperature,"1641388149,45354","33,57"
E4_Temperature,"1641388149,70356","33,57"
E4_Temperature,"1641388149,95357","33,57"
E4_Temperature,"1641388150,20358","33,55"
E4_Temperature,"1641388150,45359","33,55"
E4_Temperature,"1641388150,7036","33,55"
E4_Temperature,"1641388150,95361","33,55"
E4_Temperature,"1641388151,20363","33,57"
E4_Temperature,"1641388151,45364","33,57"
E4_Temperature,"1641388151,70365","33,57"
E4_Temperature,"1641388151,95366","33,57"
E4_Temperature,"1641388152,20367","33,57"
E4_Temperature,"1641388152,45368","33,57"
E4_Temperature,"1641388152,70369","33,57"
E4_Temperature,"1641388152,95371","33,57"
E4_Temperature,"1641388153,20372","33,57"
E4_Temperature,"1641388153,45373","33,57"
E4_Temperature,"1641388153,70374","33,57"
E4_Temperature,"1641388153,95375","33,57"
E4_Temperature,"1641388154,20376","33,57"
E4_Temperature,"1641388154,45378","33,57"
E4_Temperature,"1641388154,70379","33,57"
E4_Temperature,"1641388154,9538","33,57"
E4_Temperature,"1641388155,20381","33,59"
E4_Temperature,"1641388155,45382","33,59"
E4_Temperature,"1641388155,70383","33,59"
E4_Temperature,"1641388155,95385","33,59"
E4_Temperature,"1641388156,20386","33,57"
E4_Temperature,"1641388156,45387","33,57"
E4_Temperature,"1641388156,70388","33,57"
E4_Temperature,"1641388156,95389","33,57"
E4_Temperature,"1641388157,2039","33,59"
E4_Temperature,"1641388157,45391","33,59"
E4_Temperature,"1641388157,70393","33,59"
E4_Temperature,"1641388157,95394","33,59"
E4_Temperature,"1641388158,20395","33,59"
E4_Temperature,"1641388158,45396","33,59"
E4_Temperature,"1641388158,70397","33,59"
E4_Temperature,"1641388158,95398","33,59"
E4_Temperature,"1641388159,204","33,57"
E4_Temperature,"1641388159,45401","33,57"
E4_Temperature,"1641388159,70402","33,57"
E4_Temperature,"1641388159,95403","33,57"
E4_Temperature,"1641388160,20404","33,57"
E4_Temperature,"1641388160,45405","33,57"
E4_Temperature,"1641388160,70407","33,57"
E4_Temperature,"1641388160,95408","33,57"
E4_Temperature,"1641388161,20409","33,59"
E4_Temperature,"1641388161,4541","33,59"
E4_Temperature,"1641388161,70411","33,59"
E4_Temperature,"1641388161,95412","33,59"
E4_Temperature,"1641388162,20413","33,57"
E4_Temperature,"1641388162,45415","33,57"
E4_Temperature,"1641388162,70416","33,57"
E4_Temperature,"1641388162,95417","33,57"
E4_Temperature,"1641388163,20418","33,57"
E4_Temperature,"1641388163,45419","33,57"
E4_Temperature,"1641388163,7042","33,57"
E4_Temperature,"1641388163,95422","33,57"
E4_Temperature,"1641388164,20423","33,59"
E4_Temperature,"1641388164,45424","33,59"
E4_Temperature,"1641388164,70425","33,59"
E4_Temperature,"1641388164,95426","33,59"
E4_Temperature,"1641388165,20427","33,59"
E4_Temperature,"1641388165,45429","33,59"
E4_Temperature,"1641388165,7043","33,59"
E4_Temperature,"1641388165,95431","33,59"
E4_Temperature,"1641388166,20432","33,59"
E4_Temperature,"1641388166,45433","33,59"
E4_Temperature,"1641388166,70434","33,59"
E4_Temperature,"1641388166,95435","33,59"
E4_Temperature,"1641388167,20437","33,59"
E4_Temperature,"1641388167,45438","33,59"
E4_Temperature,"1641388167,70439","33,59"
E4_Temperature,"1641388167,9544","33,59"
E4_Temperature,"1641388168,20441","33,59"
E4_Temperature,"1641388168,45442","33,59"
E4_Temperature,"1641388168,70444","33,59"
E4_Temperature,"1641388168,95445","33,59"
E4_Temperature,"1641388169,20446","33,55"
E4_Temperature,"1641388169,45447","33,55"
E4_Temperature,"1641388169,70448","33,55"
E4_Temperature,"1641388169,95449","33,55"
E4_Temperature,"1641388170,20451","33,59"
E4_Temperature,"1641388170,45452","33,59"
E4_Temperature,"1641388170,70453","33,59"
E4_Temperature,"1641388170,95454","33,59"
E4_Temperature,"1641388171,20455","33,59"
E4_Temperature,"1641388171,45456","33,59"
E4_Temperature,"1641388171,70457","33,59"
E4_Temperature,"1641388171,95459","33,59"
E4_Temperature,"1641388172,2046","33,59"
E4_Temperature,"1641388172,45461","33,59"
E4_Temperature,"1641388172,70462","33,59"
E4_Temperature,"1641388172,95463","33,59"
E4_Temperature,"1641388173,20464","33,59"
E4_Temperature,"1641388173,45466","33,59"
E4_Temperature,"1641388173,70467","33,59"
E4_Temperature,"1641388173,95468","33,59"
E4_Temperature,"1641388174,20469","33,59"
E4_Temperature,"1641388174,4547","33,59"
E4_Temperature,"1641388174,70471","33,59"
E4_Temperature,"1641388174,95473","33,59"
E4_Temperature,"1641388175,20474","33,57"
E4_Temperature,"1641388175,45475","33,57"
E4_Temperature,"1641388175,70476","33,57"
E4_Temperature,"1641388175,95477","33,57"
