window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
310.0,320.0,320,22.96875,33.0,18.829850867679735,-23,100,33,3.575,3.0,13.341217627124397,-48,56,7,54.48125,53.0,9.168551862763726,-3.0,96.0,50.0
320.0,330.0,320,31.940625,37.0,14.58730842226453,-9,57,36,-1.70625,-1.0,10.890792680230476,-20,21,8,51.465625,50.0,6.277696469437057,33.0,81.0,51.0
330.0,340.0,320,29.471875,31.5,4.784951225335548,17,38,33,-11.5625,-11.0,2.5796101865850853,-20,-3,-11,54.44375,54.0,3.4363844727437187,40.0,79.0,53.0
340.0,350.0,320,32.36875,32.0,1.7478042651327703,29,39,33,-10.125,-10.0,2.426990344369223,-19,-6,-8,53.428125,53.0,1.2623643972614824,50.0,56.0,53.0
350.0,360.0,320,31.653125,32.0,1.9399260521407289,27,37,32,-8.86875,-9.0,1.85905181953371,-19,-5,-9,53.978125,54.0,1.2555168227319808,49.0,58.0,54.0
360.0,370.0,320,34.321875,34.0,1.8985614707739111,29,45,34,-7.18125,-8.0,3.11709187472649,-14,2,-10,52.965625,53.0,2.3034809933056484,48.0,76.0,53.0
370.0,380.0,320,28.69375,33.0,11.878431693554191,-14,39,33,-19.0375,-22.0,10.847120878277433,-30,21,-21,50.71875,50.0,6.325221321415567,45.0,118.0,46.0
380.0,390.0,320,38.271875,39.0,2.5836154074605697,32,48,36,-25.521875,-26.0,1.768628460161728,-28,-17,-27,44.328125,45.0,2.0082485663072855,40.0,49.0,45.0
390.0,400.0,320,38.5875,39.0,1.2002481457120775,35,41,39,-27.565625,-28.0,0.889897805058691,-33,-24,-28,42.984375,43.0,1.0666237052150354,41.0,46.0,43.0
400.0,410.0,320,39.8875,40.0,1.5716433106544119,34,43,41,-27.815625,-28.0,0.7840931806790923,-31,-26,-28,41.73125,41.0,1.4970058936984934,40.0,46.0,41.0
410.0,420.0,320,39.75625,40.0,1.3907300579350004,36,43,40,-26.915625,-27.0,0.8050036994404756,-29,-25,-27,42.471875,42.0,1.1081726535581318,40.0,46.0,42.0
420.0,430.0,320,23.690625,22.0,11.649582159821545,-9,57,22,24.9,49.0,34.04822322386581,-40,61,50,37.509375,32.0,8.956875412944488,28.0,69.0,31.0
430.0,440.0,320,22.28125,23.0,4.693317967314783,3,52,23,49.403125,50.0,4.302436750330635,18,82,50,30.4625,30.0,3.5708458996253905,21.0,55.0,29.0
440.0,450.0,272,22.577205882352942,23.0,3.2511018152015154,10,46,23,47.400735294117645,47.0,2.426270620776709,31,70,47,33.11764705882353,33.0,2.531160268141301,23.0,44.0,33.0
