label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
200.0,170.0,200.0,960,-33.3,1.7478125760029886,-40.0,-28.0,-33.0,-1.1791666666666667,1.5664573625707698,-7.0,1.0,-1.0,54.36354166666667,0.9326227262195814,50.0,57.0,54.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-33.66041666666667,1.4774268959516992,-39.0,-28.0,-34.0,-1.8479166666666667,1.5639965894921242,-7.0,1.0,-2.0,54.153125,0.7991722940509938,51.0,57.0,54.0,210.0,Stress,Reaction
220.0,190.0,220.0,960,-33.63125,1.437419807800834,-39.0,-28.0,-34.0,-2.3739583333333334,1.126396229315139,-7.0,0.0,-2.0,54.16770833333333,0.7843615911463436,51.0,57.0,54.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-33.41875,0.9750070185036551,-37.0,-29.0,-33.0,-1.8354166666666667,0.7949238283911478,-5.0,0.0,-2.0,54.295833333333334,0.5667014240296377,52.0,56.0,54.0,230.0,Stress,Reaction
240.0,210.0,240.0,960,-33.26770833333333,0.8132114008129958,-35.0,-30.0,-33.0,-1.4833333333333334,0.5420131375008328,-3.0,0.0,-1.0,54.389583333333334,0.5088331673683546,53.0,56.0,54.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-33.28541666666667,1.0997183416695926,-36.0,-29.0,-33.0,-1.2927083333333333,0.49686080062366067,-3.0,0.0,-1.0,54.4125,0.6132445040024898,53.0,56.0,54.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-33.075,1.3725295372241209,-36.0,-29.0,-33.0,-1.0520833333333333,0.6966296288298702,-2.0,3.0,-1.0,54.50729166666667,0.7349100363698795,53.0,57.0,54.0,260.0,No Stress,Reaction
270.0,240.0,270.0,960,-32.99375,1.4448363705428304,-36.0,-29.0,-33.0,-0.7510416666666667,0.7514316945594325,-2.0,3.0,-1.0,54.55625,0.7607159379617534,53.0,57.0,55.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-33.159375,1.4472351926398945,-39.0,-29.0,-33.0,-0.6791666666666667,0.694971761328576,-4.0,3.0,-1.0,54.43958333333333,0.7965618463829189,51.0,57.0,55.0,280.0,No Stress,Reaction
290.0,260.0,290.0,960,-33.49375,1.188212219873945,-39.0,-30.0,-33.0,-0.98125,0.6953311451818148,-4.0,2.0,-1.0,54.286458333333336,0.6972491444828738,51.0,56.0,54.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-33.821875,1.16453530049996,-39.0,-31.0,-34.0,-1.5072916666666667,0.7391544349881153,-4.0,2.0,-1.0,54.1125,0.6787785754839165,51.0,56.0,54.0,300.0,Stress,Reaction
310.0,280.0,310.0,960,-33.77708333333333,1.8319080787250648,-41.0,-30.0,-33.0,-1.70625,0.7553510878406022,-4.0,2.0,-2.0,54.134375,1.0402061363248953,50.0,56.0,54.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-34.94375,2.3985054653165343,-41.0,-30.0,-35.0,-1.384375,0.9938106819373832,-4.0,2.0,-1.0,53.4875,1.3313615068566165,50.0,56.0,54.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-36.19895833333333,2.6575485105362273,-42.0,-30.0,-37.0,-0.7885416666666667,0.8995850963076164,-3.0,4.0,-1.0,52.74791666666667,1.5381813650261111,49.0,56.0,53.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-37.30625,1.5070091712845568,-42.0,-33.0,-37.0,-0.27395833333333336,0.6562040158839986,-4.0,4.0,0.0,52.134375,0.9357156289541337,49.0,54.0,52.0,340.0,Stress,Reaction
350.0,320.0,350.0,960,-36.896875,1.641100950750032,-42.0,-33.0,-37.0,-0.15416666666666667,0.6085790329501515,-4.0,4.0,0.0,52.354166666666664,1.0065392724165945,49.0,54.0,53.0,350.0,Stress,Reaction
360.0,330.0,360.0,960,-36.442708333333336,1.8764911229883698,-44.0,-31.0,-36.0,-0.284375,0.658121338781015,-4.0,2.0,0.0,52.6125,1.2116268503994816,47.0,55.0,53.0,360.0,No Stress,No Reaction
370.0,340.0,370.0,960,-38.8625,4.294411578193188,-47.0,-31.0,-36.0,-0.18229166666666666,0.7053341810212569,-2.0,2.0,0.0,50.79375,3.0670577212849173,45.0,55.0,53.0,370.0,No Stress,No Reaction
380.0,350.0,380.0,960,-42.2875,4.6860396578199275,-52.0,-31.0,-44.0,0.3416666666666667,1.1588771188408282,-2.0,3.0,0.0,48.202083333333334,3.4660269606425866,40.0,55.0,47.0,380.0,No Stress,No Reaction
390.0,360.0,390.0,960,-45.54375,1.5256453872896154,-52.0,-41.0,-46.0,0.9427083333333334,0.8889596022808421,-2.0,3.0,1.0,45.782291666666666,1.2825527522840452,40.0,49.0,46.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,-45.67395833333333,1.7217703617667266,-52.0,-39.0,-46.0,1.0041666666666667,0.9513632901455865,-2.0,4.0,1.0,45.65208333333333,1.4141382904874864,40.0,50.0,46.0,400.0,No Stress,Reaction
410.0,380.0,410.0,960,-45.215625,1.8913020891131138,-50.0,-39.0,-45.0,0.4895833333333333,0.897160294303067,-2.0,4.0,0.0,46.0625,1.5358931195435135,42.0,50.0,46.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,-42.126041666666666,8.20397859674075,-60.0,-10.0,-44.0,-2.0125,6.807332886079379,-41.0,18.0,0.0,47.478125,3.4934081564348096,27.0,60.0,47.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,-32.346875,14.333852338515163,-60.0,-10.0,-42.0,-10.197916666666666,11.865179198268402,-41.0,18.0,-1.0,50.90208333333333,5.252616988479906,27.0,60.0,48.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-22.915625,12.144943446945723,-60.0,-10.0,-16.0,-18.573958333333334,10.51771180854095,-41.0,18.0,-24.0,54.096875,4.297341446622946,27.0,60.0,56.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,846,-16.26595744680851,0.9070138106032083,-18.0,-14.0,-16.0,-24.962174940898347,0.8949494039506666,-27.0,-22.0,-25.0,56.11347517730496,0.6334898017876085,55.0,57.0,56.0,450.0,No Stress,No Reaction
