label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
170.0,140.0,170.0,960,-38.94479166666667,1.5256151286223094,-45.0,-34.0,-39.0,44.291666666666664,1.610164964551511,39.0,50.0,44.0,24.147916666666667,1.7970535011684736,19.0,29.0,24.0,170.0,Stress,No Reaction
180.0,150.0,180.0,960,-38.078125,1.3795545007131673,-43.0,-30.0,-38.0,44.94583333333333,1.464627536253275,41.0,50.0,45.0,24.173958333333335,1.7389451089985093,18.0,29.0,24.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,-37.9875,1.2859430916788255,-42.0,-30.0,-38.0,44.909375,1.3365463817048713,42.0,50.0,45.0,24.394791666666666,1.54844398951617,18.0,28.0,24.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-38.01145833333333,1.2683990871771216,-42.0,-30.0,-38.0,45.0375,1.2213985385571626,41.0,50.0,45.0,24.11875,1.52779684213045,18.0,28.0,24.0,200.0,Stress,No Reaction
210.0,180.0,210.0,960,-38.22708333333333,1.1689838699260893,-44.0,-34.0,-38.0,44.790625,1.1162444599967383,40.0,49.0,45.0,24.342708333333334,1.5071082733447816,19.0,30.0,24.0,210.0,No Stress,Reaction
220.0,190.0,220.0,960,-38.54375,1.3609182709281205,-44.0,-34.0,-39.0,44.26145833333333,1.5143987261985241,40.0,49.0,44.0,24.79375,1.8760224879758323,19.0,30.0,25.0,220.0,Stress,Reaction
230.0,200.0,230.0,960,-38.95729166666667,1.3106004634916066,-44.0,-34.0,-39.0,43.5625,1.3957517848236387,39.0,49.0,43.0,25.498958333333334,1.6484577297242176,19.0,30.0,26.0,230.0,Stress,Reaction
240.0,210.0,240.0,960,-39.290625,1.0423341622220488,-44.0,-34.0,-39.0,42.94375,1.0724352240101038,39.0,49.0,43.0,26.09375,1.3375005481760447,19.0,30.0,26.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-39.77395833333333,1.0796964768393982,-43.0,-35.0,-40.0,42.56875,0.971685966942227,39.0,49.0,43.0,26.036458333333332,0.9588640080624544,21.0,30.0,26.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-40.23020833333333,1.097026010212961,-43.0,-35.0,-40.0,42.215625,1.003832917666181,39.0,49.0,42.0,25.86875,1.061931317480014,21.0,28.0,26.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-40.65416666666667,0.8803161659107773,-43.0,-35.0,-41.0,41.953125,1.0398176150535243,39.0,49.0,42.0,25.655208333333334,1.0839977174526128,21.0,28.0,26.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-40.54895833333333,0.8782500839401671,-44.0,-37.0,-41.0,42.27708333333333,1.1122110330306627,39.0,46.0,42.0,25.259375,1.2533232674460268,22.0,28.0,25.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-40.73020833333333,0.8683545250420079,-44.0,-37.0,-41.0,42.28854166666667,0.9885021786408037,39.0,46.0,42.0,24.965625,1.0767548787080972,22.0,28.0,25.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-41.03541666666667,0.8859909784548439,-44.0,-37.0,-41.0,42.203125,0.8744970996338338,40.0,45.0,42.0,24.666666666666668,0.8354335716822603,22.0,28.0,25.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-41.322916666666664,0.7895933096960225,-44.0,-38.0,-41.0,42.0,0.8913908711046092,38.0,46.0,42.0,24.55625,0.7538310219096361,22.0,26.0,25.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-40.66041666666667,1.5837073996049378,-46.0,-34.0,-41.0,42.40625,1.1915423623402164,38.0,46.0,42.0,24.909375,1.0763916592816072,22.0,29.0,25.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-40.52708333333333,1.5403153101814198,-46.0,-34.0,-41.0,42.40208333333333,1.2248708017814192,38.0,46.0,43.0,25.135416666666668,1.0614074869339436,22.0,29.0,25.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-40.809375,1.6860204284934346,-46.0,-34.0,-41.0,41.975,1.3506264718743048,38.0,46.0,42.0,25.391666666666666,0.8871304005524155,22.0,29.0,25.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-41.70104166666667,1.6271929802988396,-49.0,-31.0,-42.0,41.31458333333333,1.487169959121409,33.0,52.0,41.0,25.09375,1.4051753366746615,20.0,36.0,25.0,350.0,No Stress,No Reaction
360.0,330.0,360.0,960,-42.190625,1.634519322313334,-49.0,-31.0,-42.0,41.34791666666667,1.5699856316410234,33.0,52.0,41.0,24.29375,1.6894330545721916,20.0,36.0,24.0,360.0,No Stress,No Reaction
370.0,340.0,370.0,960,-42.790625,1.7906359444358688,-49.0,-31.0,-43.0,41.16979166666667,1.5876622718319784,33.0,52.0,41.0,23.735416666666666,1.6270638080247748,20.0,36.0,23.0,370.0,No Stress,No Reaction
380.0,350.0,380.0,960,-43.501041666666666,1.1534953718237921,-47.0,-40.0,-44.0,40.858333333333334,1.2265456862558015,37.0,45.0,41.0,23.215625,0.8016963408551664,20.0,26.0,23.0,380.0,Stress,No Reaction
390.0,360.0,390.0,960,-44.05104166666667,0.8361606971779049,-47.0,-40.0,-44.0,40.155208333333334,0.899469173971665,37.0,45.0,40.0,23.483333333333334,0.798678087543238,21.0,27.0,24.0,390.0,No Stress,Reaction
400.0,370.0,400.0,960,-44.06256517205422,0.7994296568682756,-47.0,-40.0,-44.0,1715111.4640935834,53139545.48545204,37.0,1646468637.52984,40.0,23.652023442708334,1.0474528012428723,2.942505,27.0,24.0,400.0,Stress,Reaction
410.0,380.0,410.0,960,-43.89051094890511,0.8144722086984977,-46.0,-40.0,-44.0,1715111.4130519168,53139545.48710112,37.0,1646468637.52984,40.0,24.011398442708334,1.015671451068625,2.942505,27.0,24.0,410.0,No Stress,Reaction
420.0,390.0,420.0,960,-46.737226277372265,6.283804698129604,-71.0,-40.0,-44.0,1715109.1359685834,53139545.56067052,15.0,1646468637.52984,40.0,18.634315109375,11.545912643604058,-26.0,32.0,24.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,-51.76979166666667,7.830725023154091,-71.0,-40.0,-58.0,33.978125,5.909514131737164,15.0,43.0,29.5,9.615625,14.230969973507124,-26.0,32.0,-1.5,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-56.764583333333334,5.434873281346051,-71.0,-40.0,-59.0,30.363541666666666,4.139401451638163,15.0,43.0,29.0,-0.2635416666666667,10.257494218963428,-26.0,32.0,-4.0,440.0,No Stress,Reaction
450.0,420.0,450.0,732,-58.743169398907106,0.4585647134655621,-60.0,-57.0,-59.0,29.12295081967213,0.4167072184672589,27.0,31.0,29.0,-4.336065573770492,1.179700551429487,-9.0,0.0,-5.0,450.0,No Stress,No Reaction
