ST,time,values
E4_Temperature,"1646472475,04498","32,57"
E4_Temperature,"1646472475,295","32,57"
E4_Temperature,"1646472475,54501","32,53"
E4_Temperature,"1646472475,79502","32,53"
E4_Temperature,"1646472476,04503","32,53"
E4_Temperature,"1646472476,29504","32,53"
E4_Temperature,"1646472476,54505","32,55"
E4_Temperature,"1646472476,79506","32,55"
E4_Temperature,"1646472477,04508","32,55"
E4_Temperature,"1646472477,29509","32,55"
E4_Temperature,"1646472477,5451","32,55"
E4_Temperature,"1646472477,79511","32,55"
E4_Temperature,"1646472478,04512","32,55"
E4_Temperature,"1646472478,29513","32,55"
E4_Temperature,"1646472478,54515","32,57"
E4_Temperature,"1646472478,79516","32,57"
E4_Temperature,"1646472479,04517","32,57"
E4_Temperature,"1646472479,29518","32,57"
E4_Temperature,"1646472479,54519","32,57"
E4_Temperature,"1646472479,7952","32,57"
E4_Temperature,"1646472480,04522","32,57"
E4_Temperature,"1646472480,29523","32,57"
E4_Temperature,"1646472480,54524","32,57"
E4_Temperature,"1646472480,79525","32,57"
E4_Temperature,"1646472481,04526","32,57"
E4_Temperature,"1646472481,29527","32,57"
E4_Temperature,"1646472481,54528","32,55"
E4_Temperature,"1646472481,7953","32,55"
E4_Temperature,"1646472482,04531","32,55"
E4_Temperature,"1646472482,29532","32,55"
E4_Temperature,"1646472482,54533","32,55"
E4_Temperature,"1646472482,79534","32,55"
E4_Temperature,"1646472483,04535","32,55"
E4_Temperature,"1646472483,29537","32,55"
E4_Temperature,"1646472483,54538","32,55"
E4_Temperature,"1646472483,79539","32,55"
E4_Temperature,"1646472484,0454","32,55"
E4_Temperature,"1646472484,29541","32,55"
E4_Temperature,"1646472484,54542","32,55"
E4_Temperature,"1646472484,79543","32,55"
E4_Temperature,"1646472485,04545","32,55"
E4_Temperature,"1646472485,29546","32,55"
E4_Temperature,"1646472485,54547","32,55"
E4_Temperature,"1646472485,79548","32,55"
E4_Temperature,"1646472486,04549","32,55"
E4_Temperature,"1646472486,2955","32,55"
E4_Temperature,"1646472486,54552","32,57"
E4_Temperature,"1646472486,79553","32,57"
E4_Temperature,"1646472487,04554","32,57"
E4_Temperature,"1646472487,29555","32,57"
E4_Temperature,"1646472487,54556","32,55"
E4_Temperature,"1646472487,79557","32,55"
E4_Temperature,"1646472488,04559","32,55"
E4_Temperature,"1646472488,2956","32,55"
E4_Temperature,"1646472488,54561","32,55"
E4_Temperature,"1646472488,79562","32,55"
E4_Temperature,"1646472489,04563","32,55"
E4_Temperature,"1646472489,29564","32,55"
E4_Temperature,"1646472489,54565","32,57"
E4_Temperature,"1646472489,79567","32,57"
E4_Temperature,"1646472490,04568","32,57"
E4_Temperature,"1646472490,29569","32,57"
E4_Temperature,"1646472490,5457","32,53"
E4_Temperature,"1646472490,79571","32,53"
E4_Temperature,"1646472491,04572","32,53"
E4_Temperature,"1646472491,29574","32,53"
E4_Temperature,"1646472491,54575","32,57"
E4_Temperature,"1646472491,79576","32,57"
E4_Temperature,"1646472492,04577","32,57"
E4_Temperature,"1646472492,29578","32,57"
E4_Temperature,"1646472492,54579","32,57"
E4_Temperature,"1646472492,79581","32,57"
E4_Temperature,"1646472493,04582","32,57"
E4_Temperature,"1646472493,29583","32,57"
E4_Temperature,"1646472493,54584","32,53"
E4_Temperature,"1646472493,79585","32,53"
E4_Temperature,"1646472494,04586","32,53"
E4_Temperature,"1646472494,29587","32,53"
E4_Temperature,"1646472494,54589","32,57"
E4_Temperature,"1646472494,7959","32,57"
E4_Temperature,"1646472495,04591","32,57"
E4_Temperature,"1646472495,29592","32,57"
E4_Temperature,"1646472495,54593","32,57"
E4_Temperature,"1646472495,79594","32,57"
E4_Temperature,"1646472496,04596","32,57"
E4_Temperature,"1646472496,29597","32,57"
E4_Temperature,"1646472496,54598","32,57"
E4_Temperature,"1646472496,79599","32,57"
E4_Temperature,"1646472497,046","32,57"
E4_Temperature,"1646472497,29601","32,57"
E4_Temperature,"1646472497,54603","32,57"
E4_Temperature,"1646472497,79604","32,57"
E4_Temperature,"1646472498,04605","32,57"
E4_Temperature,"1646472498,29606","32,57"
E4_Temperature,"1646472498,54607","32,57"
E4_Temperature,"1646472498,79608","32,57"
E4_Temperature,"1646472499,04609","32,57"
E4_Temperature,"1646472499,29611","32,57"
E4_Temperature,"1646472499,54612","32,57"
E4_Temperature,"1646472499,79613","32,57"
E4_Temperature,"1646472500,04614","32,57"
E4_Temperature,"1646472500,29615","32,57"
E4_Temperature,"1646472500,54616","32,55"
E4_Temperature,"1646472500,79618","32,55"
E4_Temperature,"1646472501,04619","32,55"
E4_Temperature,"1646472501,2962","32,55"
E4_Temperature,"1646472501,54621","32,59"
E4_Temperature,"1646472501,79622","32,59"
E4_Temperature,"1646472502,04623","32,59"
E4_Temperature,"1646472502,29625","32,59"
E4_Temperature,"1646472502,54626","32,59"
E4_Temperature,"1646472502,79627","32,59"
E4_Temperature,"1646472503,04628","32,59"
E4_Temperature,"1646472503,29629","32,59"
E4_Temperature,"1646472503,5463","32,59"
E4_Temperature,"1646472503,79631","32,59"
E4_Temperature,"1646472504,04633","32,59"
E4_Temperature,"1646472504,29634","32,59"
E4_Temperature,"1646472504,54635","32,59"
E4_Temperature,"1646472504,79636","32,59"
E4_Temperature,"1646472505,04637","32,59"
E4_Temperature,"1646472505,29638","32,59"
E4_Temperature,"1646472505,5464","32,59"
E4_Temperature,"1646472505,79641","32,59"
E4_Temperature,"1646472506,04642","32,59"
E4_Temperature,"1646472506,29643","32,59"
E4_Temperature,"1646472506,54644","32,59"
E4_Temperature,"1646472506,79645","32,59"
E4_Temperature,"1646472507,04647","32,59"
E4_Temperature,"1646472507,29648","32,59"
E4_Temperature,"1646472507,54649","32,57"
E4_Temperature,"1646472507,7965","32,57"
E4_Temperature,"1646472508,04651","32,57"
E4_Temperature,"1646472508,29652","32,57"
E4_Temperature,"1646472508,54653","32,57"
E4_Temperature,"1646472508,79655","32,57"
E4_Temperature,"1646472509,04656","32,57"
E4_Temperature,"1646472509,29657","32,57"
E4_Temperature,"1646472509,54658","32,59"
E4_Temperature,"1646472509,79659","32,59"
E4_Temperature,"1646472510,0466","32,59"
E4_Temperature,"1646472510,29662","32,59"
E4_Temperature,"1646472510,54663","32,59"
E4_Temperature,"1646472510,79664","32,59"
E4_Temperature,"1646472511,04665","32,59"
E4_Temperature,"1646472511,29666","32,59"
E4_Temperature,"1646472511,54667","32,59"
E4_Temperature,"1646472511,79668","32,59"
E4_Temperature,"1646472512,0467","32,59"
E4_Temperature,"1646472512,29671","32,59"
E4_Temperature,"1646472512,54672","32,59"
E4_Temperature,"1646472512,79673","32,59"
E4_Temperature,"1646472513,04674","32,59"
E4_Temperature,"1646472513,29675","32,59"
E4_Temperature,"1646472513,54677","32,57"
E4_Temperature,"1646472513,79678","32,57"
E4_Temperature,"1646472514,04679","32,57"
E4_Temperature,"1646472514,2968","32,57"
E4_Temperature,"1646472514,54681","32,57"
E4_Temperature,"1646472514,79682","32,57"
E4_Temperature,"1646472515,04684","32,57"
E4_Temperature,"1646472515,29685","32,57"
E4_Temperature,"1646472515,54686","32,59"
E4_Temperature,"1646472515,79687","32,59"
E4_Temperature,"1646472516,04688","32,59"
E4_Temperature,"1646472516,29689","32,59"
E4_Temperature,"1646472516,54691","32,57"
E4_Temperature,"1646472516,79692","32,57"
E4_Temperature,"1646472517,04693","32,57"
E4_Temperature,"1646472517,29694","32,57"
E4_Temperature,"1646472517,54695","32,57"
E4_Temperature,"1646472517,79696","32,57"
E4_Temperature,"1646472518,04697","32,57"
E4_Temperature,"1646472518,29699","32,57"
E4_Temperature,"1646472518,547","32,57"
E4_Temperature,"1646472518,79701","32,57"
E4_Temperature,"1646472519,04702","32,57"
E4_Temperature,"1646472519,29703","32,57"
E4_Temperature,"1646472519,54704","32,57"
E4_Temperature,"1646472519,79706","32,57"
E4_Temperature,"1646472520,04707","32,57"
E4_Temperature,"1646472520,29708","32,57"
E4_Temperature,"1646472520,54709","32,59"
E4_Temperature,"1646472520,7971","32,59"
E4_Temperature,"1646472521,04711","32,59"
E4_Temperature,"1646472521,29712","32,59"
E4_Temperature,"1646472521,54714","32,57"
E4_Temperature,"1646472521,79715","32,57"
E4_Temperature,"1646472522,04716","32,57"
E4_Temperature,"1646472522,29717","32,57"
E4_Temperature,"1646472522,54718","32,59"
E4_Temperature,"1646472522,79719","32,59"
E4_Temperature,"1646472523,04721","32,59"
E4_Temperature,"1646472523,29722","32,59"
E4_Temperature,"1646472523,54723","32,55"
E4_Temperature,"1646472523,79724","32,55"
E4_Temperature,"1646472524,04725","32,55"
E4_Temperature,"1646472524,29726","32,55"
E4_Temperature,"1646472524,54728","32,57"
E4_Temperature,"1646472524,79729","32,57"
E4_Temperature,"1646472525,0473","32,57"
E4_Temperature,"1646472525,29731","32,57"
E4_Temperature,"1646472525,54732","32,59"
E4_Temperature,"1646472525,79733","32,59"
E4_Temperature,"1646472526,04734","32,59"
E4_Temperature,"1646472526,29736","32,59"
E4_Temperature,"1646472526,54737","32,59"
E4_Temperature,"1646472526,79738","32,59"
E4_Temperature,"1646472527,04739","32,59"
E4_Temperature,"1646472527,2974","32,59"
E4_Temperature,"1646472527,54741","32,59"
E4_Temperature,"1646472527,79743","32,59"
E4_Temperature,"1646472528,04744","32,59"
E4_Temperature,"1646472528,29745","32,59"
E4_Temperature,"1646472528,54746","32,59"
E4_Temperature,"1646472528,79747","32,59"
E4_Temperature,"1646472529,04748","32,59"
E4_Temperature,"1646472529,2975","32,59"
E4_Temperature,"1646472529,54751","32,59"
E4_Temperature,"1646472529,79752","32,59"
E4_Temperature,"1646472530,04753","32,59"
E4_Temperature,"1646472530,29754","32,59"
E4_Temperature,"1646472530,54755","32,61"
E4_Temperature,"1646472530,79756","32,61"
E4_Temperature,"1646472531,04758","32,61"
E4_Temperature,"1646472531,29759","32,61"
E4_Temperature,"1646472531,5476","32,57"
E4_Temperature,"1646472531,79761","32,57"
E4_Temperature,"1646472532,04762","32,57"
E4_Temperature,"1646472532,29763","32,57"
E4_Temperature,"1646472532,54765","32,57"
E4_Temperature,"1646472532,79766","32,57"
E4_Temperature,"1646472533,04767","32,57"
E4_Temperature,"1646472533,29768","32,57"
E4_Temperature,"1646472533,54769","32,59"
E4_Temperature,"1646472533,7977","32,59"
E4_Temperature,"1646472534,04772","32,59"
E4_Temperature,"1646472534,29773","32,59"
E4_Temperature,"1646472534,54774","32,59"
E4_Temperature,"1646472534,79775","32,59"
E4_Temperature,"1646472535,04776","32,59"
E4_Temperature,"1646472535,29777","32,59"
E4_Temperature,"1646472535,54778","32,59"
E4_Temperature,"1646472535,7978","32,59"
E4_Temperature,"1646472536,04781","32,59"
E4_Temperature,"1646472536,29782","32,59"
E4_Temperature,"1646472536,54783","32,59"
E4_Temperature,"1646472536,79784","32,59"
E4_Temperature,"1646472537,04785","32,59"
E4_Temperature,"1646472537,29787","32,59"
E4_Temperature,"1646472537,54788","32,57"
E4_Temperature,"1646472537,79789","32,57"
E4_Temperature,"1646472538,0479","32,57"
E4_Temperature,"1646472538,29791","32,57"
E4_Temperature,"1646472538,54792","32,57"
E4_Temperature,"1646472538,79794","32,57"
E4_Temperature,"1646472539,04795","32,57"
E4_Temperature,"1646472539,29796","32,57"
E4_Temperature,"1646472539,54797","32,59"
E4_Temperature,"1646472539,79798","32,59"
E4_Temperature,"1646472540,04799","32,59"
E4_Temperature,"1646472540,298","32,59"
E4_Temperature,"1646472540,54802","32,59"
E4_Temperature,"1646472540,79803","32,59"
E4_Temperature,"1646472541,04804","32,59"
E4_Temperature,"1646472541,29805","32,59"
E4_Temperature,"1646472541,54806","32,57"
E4_Temperature,"1646472541,79807","32,57"
E4_Temperature,"1646472542,04809","32,57"
E4_Temperature,"1646472542,2981","32,57"
E4_Temperature,"1646472542,54811","32,59"
E4_Temperature,"1646472542,79812","32,59"
E4_Temperature,"1646472543,04813","32,59"
E4_Temperature,"1646472543,29814","32,59"
E4_Temperature,"1646472543,54816","32,61"
E4_Temperature,"1646472543,79817","32,61"
E4_Temperature,"1646472544,04818","32,61"
E4_Temperature,"1646472544,29819","32,61"
E4_Temperature,"1646472544,5482","32,57"
E4_Temperature,"1646472544,79821","32,57"
E4_Temperature,"1646472545,04822","32,57"
E4_Temperature,"1646472545,29824","32,57"
E4_Temperature,"1646472545,54825","32,57"
E4_Temperature,"1646472545,79826","32,57"
E4_Temperature,"1646472546,04827","32,57"
E4_Temperature,"1646472546,29828","32,57"
E4_Temperature,"1646472546,54829","32,59"
E4_Temperature,"1646472546,79831","32,59"
E4_Temperature,"1646472547,04832","32,59"
E4_Temperature,"1646472547,29833","32,59"
E4_Temperature,"1646472547,54834","32,59"
E4_Temperature,"1646472547,79835","32,59"
E4_Temperature,"1646472548,04836","32,59"
E4_Temperature,"1646472548,29837","32,59"
E4_Temperature,"1646472548,54839","32,57"
E4_Temperature,"1646472548,7984","32,57"
E4_Temperature,"1646472549,04841","32,57"
E4_Temperature,"1646472549,29842","32,57"
E4_Temperature,"1646472549,54843","32,57"
E4_Temperature,"1646472549,79844","32,57"
E4_Temperature,"1646472550,04846","32,57"
E4_Temperature,"1646472550,29847","32,57"
E4_Temperature,"1646472550,54848","32,59"
E4_Temperature,"1646472550,79849","32,59"
E4_Temperature,"1646472551,0485","32,59"
E4_Temperature,"1646472551,29851","32,59"
E4_Temperature,"1646472551,54853","32,57"
E4_Temperature,"1646472551,79854","32,57"
E4_Temperature,"1646472552,04855","32,57"
E4_Temperature,"1646472552,29856","32,57"
E4_Temperature,"1646472552,54857","32,59"
E4_Temperature,"1646472552,79858","32,59"
E4_Temperature,"1646472553,04859","32,59"
E4_Temperature,"1646472553,29861","32,59"
E4_Temperature,"1646472553,54862","32,59"
E4_Temperature,"1646472553,79863","32,59"
E4_Temperature,"1646472554,04864","32,59"
E4_Temperature,"1646472554,29865","32,59"
E4_Temperature,"1646472554,54866","32,59"
E4_Temperature,"1646472554,79868","32,59"
E4_Temperature,"1646472555,04869","32,59"
E4_Temperature,"1646472555,2987","32,59"
E4_Temperature,"1646472555,54871","32,59"
E4_Temperature,"1646472555,79872","32,59"
E4_Temperature,"1646472556,04873","32,59"
E4_Temperature,"1646472556,29875","32,59"
E4_Temperature,"1646472556,54876","32,59"
E4_Temperature,"1646472556,79877","32,59"
E4_Temperature,"1646472557,04878","32,59"
E4_Temperature,"1646472557,29879","32,59"
E4_Temperature,"1646472557,5488","32,59"
E4_Temperature,"1646472557,79881","32,59"
E4_Temperature,"1646472558,04883","32,59"
E4_Temperature,"1646472558,29884","32,59"
E4_Temperature,"1646472558,54885","32,59"
E4_Temperature,"1646472558,79886","32,59"
E4_Temperature,"1646472559,04887","32,59"
E4_Temperature,"1646472559,29888","32,59"
E4_Temperature,"1646472559,5489","32,59"
E4_Temperature,"1646472559,79891","32,59"
E4_Temperature,"1646472560,04892","32,59"
E4_Temperature,"1646472560,29893","32,59"
E4_Temperature,"1646472560,54894","32,59"
E4_Temperature,"1646472560,79895","32,59"
E4_Temperature,"1646472561,04897","32,59"
E4_Temperature,"1646472561,29898","32,59"
E4_Temperature,"1646472561,54899","32,61"
E4_Temperature,"1646472561,799","32,61"
E4_Temperature,"1646472562,04901","32,61"
E4_Temperature,"1646472562,29902","32,61"
E4_Temperature,"1646472562,54903","32,61"
E4_Temperature,"1646472562,79905","32,61"
E4_Temperature,"1646472563,04906","32,61"
E4_Temperature,"1646472563,29907","32,61"
E4_Temperature,"1646472563,54908","32,59"
E4_Temperature,"1646472563,79909","32,59"
E4_Temperature,"1646472564,0491","32,59"
E4_Temperature,"1646472564,29912","32,59"
E4_Temperature,"1646472564,54913","32,59"
E4_Temperature,"1646472564,79914","32,59"
E4_Temperature,"1646472565,04915","32,59"
E4_Temperature,"1646472565,29916","32,59"
