BVP,time,values
E4_Bvp,"1646472409,36054","-19,67255"
E4_Bvp,"1646472409,37617","-22,49654"
E4_Bvp,"1646472409,39179","-25,11978"
E4_Bvp,"1646472409,40742","-27,65132"
E4_Bvp,"1646472409,42304","-30,41702"
E4_Bvp,"1646472409,43867","-33,61803"
E4_Bvp,"1646472409,4543","-37,03085"
E4_Bvp,"1646472409,46992","-39,9017"
E4_Bvp,"1646472409,48555","-41,20706"
E4_Bvp,"1646472409,50117","-40,19147"
E4_Bvp,"1646472409,5168","-36,89001"
E4_Bvp,"1646472409,53242","-32,29439"
E4_Bvp,"1646472409,54805","-28,01485"
E4_Bvp,"1646472409,56368","-25,6246"
E4_Bvp,"1646472409,5793","-26,02658"
E4_Bvp,"1646472409,59493","-29,0779"
E4_Bvp,"1646472409,61055","-33,82526"
E4_Bvp,"1646472409,62618","-38,92816"
E4_Bvp,"1646472409,6418","-43,21873"
E4_Bvp,"1646472409,65743","-46,07263"
E4_Bvp,"1646472409,67306","-47,48897"
E4_Bvp,"1646472409,68868","-48,01833"
E4_Bvp,"1646472409,70431","-48,45155"
E4_Bvp,"1646472409,71993","-49,43782"
E4_Bvp,"1646472409,73556","-51,0647"
E4_Bvp,"1646472409,75118","-52,53159"
E4_Bvp,"1646472409,76681","-52,06976"
E4_Bvp,"1646472409,78244","-47,2226"
E4_Bvp,"1646472409,79806","-35,59889"
E4_Bvp,"1646472409,81369","-15,77328"
E4_Bvp,"1646472409,82931","12,03632"
E4_Bvp,"1646472409,84494","45,58572"
E4_Bvp,"1646472409,86056","81,13205"
E4_Bvp,"1646472409,87619","114,3195"
E4_Bvp,"1646472409,89182","141,1759"
E4_Bvp,"1646472409,90744","158,9575"
E4_Bvp,"1646472409,92307","166,5632"
E4_Bvp,"1646472409,93869","164,7755"
E4_Bvp,"1646472409,95432","155,9536"
E4_Bvp,"1646472409,96994","143,3419"
E4_Bvp,"1646472409,98557","129,9221"
E4_Bvp,"1646472410,0012","117,0856"
E4_Bvp,"1646472410,01682","103,9488"
E4_Bvp,"1646472410,03245","87,56176"
E4_Bvp,"1646472410,04807","64,27728"
E4_Bvp,"1646472410,0637","31,73094"
E4_Bvp,"1646472410,07932","-9,634499"
E4_Bvp,"1646472410,09495","-56,06836"
E4_Bvp,"1646472410,11058","-101,5752"
E4_Bvp,"1646472410,1262","-139,8478"
E4_Bvp,"1646472410,14183","-166,0707"
E4_Bvp,"1646472410,15745","-178,0171"
E4_Bvp,"1646472410,17308","-175,952"
E4_Bvp,"1646472410,1887","-161,9797"
E4_Bvp,"1646472410,20433","-139,416"
E4_Bvp,"1646472410,21996","-112,2474"
E4_Bvp,"1646472410,23558","-84,8402"
E4_Bvp,"1646472410,25121","-61,23363"
E4_Bvp,"1646472410,26683","-44,26456"
E4_Bvp,"1646472410,28246","-34,78312"
E4_Bvp,"1646472410,29808","-31,56834"
E4_Bvp,"1646472410,31371","-32,12738"
E4_Bvp,"1646472410,32934","-33,70591"
E4_Bvp,"1646472410,34496","-34,53017"
E4_Bvp,"1646472410,36059","-34,19923"
E4_Bvp,"1646472410,37621","-33,4188"
E4_Bvp,"1646472410,39184","-33,19978"
E4_Bvp,"1646472410,40746","-34,13781"
E4_Bvp,"1646472410,42309","-36,13736"
E4_Bvp,"1646472410,43872","-38,55399"
E4_Bvp,"1646472410,45434","-40,59985"
E4_Bvp,"1646472410,46997","-41,68935"
E4_Bvp,"1646472410,48559","-41,43969"
E4_Bvp,"1646472410,50122","-39,59394"
E4_Bvp,"1646472410,51684","-35,89054"
E4_Bvp,"1646472410,53247","-30,06291"
E4_Bvp,"1646472410,5481","-22,00777"
E4_Bvp,"1646472410,56372","-11,9023"
E4_Bvp,"1646472410,57935","-0,3201199"
E4_Bvp,"1646472410,59497","11,89052"
E4_Bvp,"1646472410,6106","23,95241"
E4_Bvp,"1646472410,62622","35,26929"
E4_Bvp,"1646472410,64185","45,6591"
E4_Bvp,"1646472410,65748","55,12099"
E4_Bvp,"1646472410,6731","63,53162"
E4_Bvp,"1646472410,68873","70,57001"
E4_Bvp,"1646472410,70435","75,5386"
E4_Bvp,"1646472410,71998","77,81161"
E4_Bvp,"1646472410,73561","77,01357"
E4_Bvp,"1646472410,75123","73,25862"
E4_Bvp,"1646472410,76686","67,18152"
E4_Bvp,"1646472410,78248","59,73638"
E4_Bvp,"1646472410,79811","51,99144"
E4_Bvp,"1646472410,81373","44,66088"
E4_Bvp,"1646472410,82936","38,00523"
E4_Bvp,"1646472410,84499","31,78372"
E4_Bvp,"1646472410,86061","25,46909"
E4_Bvp,"1646472410,87624","18,65481"
E4_Bvp,"1646472410,89186","11,34128"
E4_Bvp,"1646472410,90749","4,032173"
E4_Bvp,"1646472410,92311","-2,320351"
E4_Bvp,"1646472410,93874","-6,699219"
E4_Bvp,"1646472410,95437","-8,301697"
E4_Bvp,"1646472410,96999","-6,845116"
E4_Bvp,"1646472410,98562","-2,644852"
E4_Bvp,"1646472411,00124","3,556854"
E4_Bvp,"1646472411,01687","10,85301"
E4_Bvp,"1646472411,03249","18,43365"
E4_Bvp,"1646472411,04812","25,73635"
E4_Bvp,"1646472411,06375","32,45263"
E4_Bvp,"1646472411,07937","38,42876"
E4_Bvp,"1646472411,095","43,53545"
E4_Bvp,"1646472411,11062","47,58958"
E4_Bvp,"1646472411,12625","50,21112"
E4_Bvp,"1646472411,14187","50,99043"
E4_Bvp,"1646472411,1575","49,65131"
E4_Bvp,"1646472411,17313","46,16868"
E4_Bvp,"1646472411,18875","41,00458"
E4_Bvp,"1646472411,20438","34,9282"
E4_Bvp,"1646472411,22","28,92661"
E4_Bvp,"1646472411,23563","23,92249"
E4_Bvp,"1646472411,25125","20,67622"
E4_Bvp,"1646472411,26688","19,63827"
E4_Bvp,"1646472411,28251","20,92709"
E4_Bvp,"1646472411,29813","24,43628"
E4_Bvp,"1646472411,31376","29,75073"
E4_Bvp,"1646472411,32938","36,18459"
E4_Bvp,"1646472411,34501","42,69376"
E4_Bvp,"1646472411,36063","48,04832"
E4_Bvp,"1646472411,37626","51,05207"
E4_Bvp,"1646472411,39189","50,96624"
E4_Bvp,"1646472411,40751","47,78767"
E4_Bvp,"1646472411,42314","42,32001"
E4_Bvp,"1646472411,43876","35,91835"
E4_Bvp,"1646472411,45439","30,02264"
E4_Bvp,"1646472411,47001","25,63029"
E4_Bvp,"1646472411,48564","23,02308"
E4_Bvp,"1646472411,50127","21,75415"
E4_Bvp,"1646472411,51689","20,90633"
E4_Bvp,"1646472411,53252","19,42989"
E4_Bvp,"1646472411,54814","16,4637"
E4_Bvp,"1646472411,56377","11,53448"
E4_Bvp,"1646472411,57939","4,576408"
E4_Bvp,"1646472411,59502","-4,025444"
E4_Bvp,"1646472411,61065","-13,51301"
E4_Bvp,"1646472411,62627","-22,97083"
E4_Bvp,"1646472411,6419","-31,52011"
E4_Bvp,"1646472411,65752","-38,53635"
E4_Bvp,"1646472411,67315","-43,70366"
E4_Bvp,"1646472411,68877","-46,97764"
E4_Bvp,"1646472411,7044","-48,46668"
E4_Bvp,"1646472411,72003","-48,32352"
E4_Bvp,"1646472411,73565","-46,81616"
E4_Bvp,"1646472411,75128","-44,29079"
E4_Bvp,"1646472411,7669","-41,23531"
E4_Bvp,"1646472411,78253","-38,29719"
E4_Bvp,"1646472411,79815","-36,15042"
E4_Bvp,"1646472411,81378","-35,46004"
E4_Bvp,"1646472411,82941","-36,57018"
E4_Bvp,"1646472411,84503","-39,39335"
E4_Bvp,"1646472411,86066","-43,27651"
E4_Bvp,"1646472411,87628","-47,0157"
E4_Bvp,"1646472411,89191","-49,1634"
E4_Bvp,"1646472411,90753","-48,34319"
E4_Bvp,"1646472411,92316","-43,7681"
E4_Bvp,"1646472411,93879","-35,50485"
E4_Bvp,"1646472411,95441","-24,49583"
E4_Bvp,"1646472411,97004","-12,32443"
E4_Bvp,"1646472411,98566","-0,5310364"
E4_Bvp,"1646472412,00129","9,777046"
E4_Bvp,"1646472412,01691","18,13882"
E4_Bvp,"1646472412,03254","24,62453"
E4_Bvp,"1646472412,04817","29,43256"
E4_Bvp,"1646472412,06379","32,68327"
E4_Bvp,"1646472412,07942","34,34521"
E4_Bvp,"1646472412,09504","34,34416"
E4_Bvp,"1646472412,11067","32,78993"
E4_Bvp,"1646472412,12629","30,01855"
E4_Bvp,"1646472412,14192","26,54244"
E4_Bvp,"1646472412,15755","22,84637"
E4_Bvp,"1646472412,17317","19,21305"
E4_Bvp,"1646472412,1888","15,69721"
E4_Bvp,"1646472412,20442","12,21107"
E4_Bvp,"1646472412,22005","8,655365"
E4_Bvp,"1646472412,23567","4,99675"
E4_Bvp,"1646472412,2513","1,219536"
E4_Bvp,"1646472412,26693","-2,755272"
E4_Bvp,"1646472412,28255","-7,182671"
E4_Bvp,"1646472412,29818","-12,36705"
E4_Bvp,"1646472412,3138","-18,51428"
E4_Bvp,"1646472412,32943","-25,49466"
E4_Bvp,"1646472412,34505","-32,72274"
E4_Bvp,"1646472412,36068","-39,19711"
E4_Bvp,"1646472412,37631","-43,72152"
E4_Bvp,"1646472412,39193","-45,32376"
E4_Bvp,"1646472412,40756","-43,57233"
E4_Bvp,"1646472412,42318","-38,7667"
E4_Bvp,"1646472412,43881","-31,85335"
E4_Bvp,"1646472412,45443","-23,97939"
E4_Bvp,"1646472412,47006","-16,18415"
E4_Bvp,"1646472412,48569","-9,096779"
E4_Bvp,"1646472412,50131","-2,909622"
E4_Bvp,"1646472412,51694","2,415543"
E4_Bvp,"1646472412,53256","6,959412"
E4_Bvp,"1646472412,54819","10,74443"
E4_Bvp,"1646472412,56381","13,75969"
E4_Bvp,"1646472412,57944","16,16871"
E4_Bvp,"1646472412,59507","18,30399"
E4_Bvp,"1646472412,61069","20,70471"
E4_Bvp,"1646472412,62632","23,78989"
E4_Bvp,"1646472412,64194","27,60734"
E4_Bvp,"1646472412,65757","31,78874"
E4_Bvp,"1646472412,67319","35,5292"
E4_Bvp,"1646472412,68882","37,91689"
E4_Bvp,"1646472412,70445","38,20065"
E4_Bvp,"1646472412,72007","35,95505"
E4_Bvp,"1646472412,7357","31,30186"
E4_Bvp,"1646472412,75132","24,80196"
E4_Bvp,"1646472412,76695","17,37751"
E4_Bvp,"1646472412,78257","9,901054"
E4_Bvp,"1646472412,7982","2,875191"
E4_Bvp,"1646472412,81383","-3,800606"
E4_Bvp,"1646472412,82945","-10,69826"
E4_Bvp,"1646472412,84508","-18,43014"
E4_Bvp,"1646472412,8607","-27,19445"
E4_Bvp,"1646472412,87633","-36,38882"
E4_Bvp,"1646472412,89195","-44,68382"
E4_Bvp,"1646472412,90758","-50,45729"
E4_Bvp,"1646472412,92321","-52,45907"
E4_Bvp,"1646472412,93883","-50,24745"
E4_Bvp,"1646472412,95446","-44,38617"
E4_Bvp,"1646472412,97008","-36,0571"
E4_Bvp,"1646472412,98571","-26,58955"
E4_Bvp,"1646472413,00133","-17,00523"
E4_Bvp,"1646472413,01696","-7,828262"
E4_Bvp,"1646472413,03259","0,7643967"
E4_Bvp,"1646472413,04821","8,681648"
E4_Bvp,"1646472413,06384","15,70139"
E4_Bvp,"1646472413,07946","21,46082"
E4_Bvp,"1646472413,09509","25,49669"
E4_Bvp,"1646472413,11071","27,59646"
E4_Bvp,"1646472413,12634","27,96229"
E4_Bvp,"1646472413,14197","27,20654"
E4_Bvp,"1646472413,15759","26,21844"
E4_Bvp,"1646472413,17322","25,75424"
E4_Bvp,"1646472413,18884","26,15826"
E4_Bvp,"1646472413,20447","27,2374"
E4_Bvp,"1646472413,2201","28,39853"
E4_Bvp,"1646472413,23572","28,93988"
E4_Bvp,"1646472413,25135","28,33294"
E4_Bvp,"1646472413,26697","26,45621"
E4_Bvp,"1646472413,2826","23,51765"
E4_Bvp,"1646472413,29822","19,9262"
E4_Bvp,"1646472413,31385","16,05885"
E4_Bvp,"1646472413,32948","12,08449"
E4_Bvp,"1646472413,3451","7,937256"
E4_Bvp,"1646472413,36073","3,387794"
E4_Bvp,"1646472413,37635","-1,887543"
E4_Bvp,"1646472413,39198","-8,179153"
E4_Bvp,"1646472413,4076","-15,64626"
E4_Bvp,"1646472413,42323","-24,31306"
E4_Bvp,"1646472413,43886","-34,01516"
E4_Bvp,"1646472413,45448","-44,3065"
E4_Bvp,"1646472413,47011","-54,42718"
E4_Bvp,"1646472413,48573","-63,22982"
E4_Bvp,"1646472413,50136","-69,31654"
E4_Bvp,"1646472413,51698","-71,33211"
E4_Bvp,"1646472413,53261","-68,36848"
E4_Bvp,"1646472413,54824","-60,31108"
E4_Bvp,"1646472413,56386","-47,99372"
E4_Bvp,"1646472413,57949","-33,02428"
E4_Bvp,"1646472413,59511","-17,33732"
E4_Bvp,"1646472413,61074","-2,722"
E4_Bvp,"1646472413,62636","9,53817"
E4_Bvp,"1646472413,64199","18,82424"
E4_Bvp,"1646472413,65762","25,05804"
E4_Bvp,"1646472413,67324","28,46435"
E4_Bvp,"1646472413,68887","29,44942"
E4_Bvp,"1646472413,70449","28,46832"
E4_Bvp,"1646472413,72012","26,11357"
E4_Bvp,"1646472413,73574","23,15307"
E4_Bvp,"1646472413,75137","20,4387"
E4_Bvp,"1646472413,767","18,75208"
E4_Bvp,"1646472413,78262","18,49232"
E4_Bvp,"1646472413,79825","19,52415"
E4_Bvp,"1646472413,81387","21,1753"
E4_Bvp,"1646472413,8295","22,48315"
E4_Bvp,"1646472413,84512","22,57684"
E4_Bvp,"1646472413,86075","20,95204"
E4_Bvp,"1646472413,87638","17,69885"
E4_Bvp,"1646472413,892","13,40463"
E4_Bvp,"1646472413,90763","8,866562"
E4_Bvp,"1646472413,92325","4,85556"
E4_Bvp,"1646472413,93888","1,759125"
E4_Bvp,"1646472413,9545","-0,376236"
E4_Bvp,"1646472413,97013","-1,757324"
E4_Bvp,"1646472413,98576","-2,76976"
E4_Bvp,"1646472414,00138","-3,768936"
E4_Bvp,"1646472414,01701","-5,085648"
E4_Bvp,"1646472414,03263","-6,809952"
E4_Bvp,"1646472414,04826","-8,763809"
E4_Bvp,"1646472414,06388","-10,45079"
E4_Bvp,"1646472414,07951","-11,13351"
E4_Bvp,"1646472414,09514","-10,13367"
E4_Bvp,"1646472414,11076","-7,0168"
E4_Bvp,"1646472414,12639","-1,832581"
E4_Bvp,"1646472414,14201","4,884048"
E4_Bvp,"1646472414,15764","12,30293"
E4_Bvp,"1646472414,17326","19,54146"
E4_Bvp,"1646472414,18889","25,92694"
E4_Bvp,"1646472414,20452","31,05083"
E4_Bvp,"1646472414,22014","34,7382"
E4_Bvp,"1646472414,23577","36,93301"
E4_Bvp,"1646472414,25139","37,61151"
E4_Bvp,"1646472414,26702","36,834"
E4_Bvp,"1646472414,28264","34,87411"
E4_Bvp,"1646472414,29827","32,19441"
E4_Bvp,"1646472414,3139","29,40324"
E4_Bvp,"1646472414,32952","26,95058"
E4_Bvp,"1646472414,34515","24,99031"
E4_Bvp,"1646472414,36077","23,25507"
E4_Bvp,"1646472414,3764","21,16733"
E4_Bvp,"1646472414,39202","18,19011"
E4_Bvp,"1646472414,40765","14,06169"
E4_Bvp,"1646472414,42328","9,005539"
E4_Bvp,"1646472414,4389","3,618576"
E4_Bvp,"1646472414,45453","-1,445038"
E4_Bvp,"1646472414,47015","-5,757309"
E4_Bvp,"1646472414,48578","-9,347458"
E4_Bvp,"1646472414,5014","-12,59187"
E4_Bvp,"1646472414,51703","-16,0657"
E4_Bvp,"1646472414,53266","-20,3149"
E4_Bvp,"1646472414,54828","-25,55583"
E4_Bvp,"1646472414,56391","-31,69075"
E4_Bvp,"1646472414,57953","-38,15512"
E4_Bvp,"1646472414,59516","-44,03778"
E4_Bvp,"1646472414,61078","-48,22214"
E4_Bvp,"1646472414,62641","-49,55743"
E4_Bvp,"1646472414,64204","-47,27581"
E4_Bvp,"1646472414,65766","-41,20921"
E4_Bvp,"1646472414,67329","-31,99277"
E4_Bvp,"1646472414,68891","-20,95462"
E4_Bvp,"1646472414,70454","-9,657219"
E4_Bvp,"1646472414,72016","0,5510406"
E4_Bvp,"1646472414,73579","8,886124"
E4_Bvp,"1646472414,75142","15,18476"
E4_Bvp,"1646472414,76704","19,56045"
E4_Bvp,"1646472414,78267","22,14815"
E4_Bvp,"1646472414,79829","22,95856"
E4_Bvp,"1646472414,81392","22,04271"
E4_Bvp,"1646472414,82954","19,7145"
E4_Bvp,"1646472414,84517","16,66325"
E4_Bvp,"1646472414,8608","13,83533"
E4_Bvp,"1646472414,87642","12,02705"
E4_Bvp,"1646472414,89205","11,58795"
E4_Bvp,"1646472414,90767","12,25455"
E4_Bvp,"1646472414,9233","13,32948"
E4_Bvp,"1646472414,93892","14,11814"
E4_Bvp,"1646472414,95455","14,21584"
E4_Bvp,"1646472414,97018","13,67263"
E4_Bvp,"1646472414,9858","12,76305"
E4_Bvp,"1646472415,00143","11,71873"
E4_Bvp,"1646472415,01705","10,5068"
E4_Bvp,"1646472415,03268","8,817543"
E4_Bvp,"1646472415,0483","6,27047"
E4_Bvp,"1646472415,06393","2,537987"
E4_Bvp,"1646472415,07956","-2,5009"
E4_Bvp,"1646472415,09518","-8,699814"
E4_Bvp,"1646472415,11081","-15,68735"
E4_Bvp,"1646472415,12643","-22,82021"
E4_Bvp,"1646472415,14206","-29,21391"
E4_Bvp,"1646472415,15768","-33,78722"
E4_Bvp,"1646472415,17331","-35,43974"
E4_Bvp,"1646472415,18894","-33,39854"
E4_Bvp,"1646472415,20456","-27,4969"
E4_Bvp,"1646472415,22019","-18,37736"
E4_Bvp,"1646472415,23581","-7,320152"
E4_Bvp,"1646472415,25144","4,070679"
E4_Bvp,"1646472415,26706","14,37402"
E4_Bvp,"1646472415,28269","22,61944"
E4_Bvp,"1646472415,29832","28,39033"
E4_Bvp,"1646472415,31394","31,6603"
E4_Bvp,"1646472415,32957","32,58311"
E4_Bvp,"1646472415,34519","31,44688"
E4_Bvp,"1646472415,36082","28,66505"
E4_Bvp,"1646472415,37644","24,90999"
E4_Bvp,"1646472415,39207","21,0602"
E4_Bvp,"1646472415,4077","17,97705"
E4_Bvp,"1646472415,42332","16,21305"
E4_Bvp,"1646472415,43895","15,81515"
E4_Bvp,"1646472415,45457","16,29836"
E4_Bvp,"1646472415,4702","16,9136"
E4_Bvp,"1646472415,48583","16,9854"
E4_Bvp,"1646472415,50145","16,13338"
E4_Bvp,"1646472415,51708","14,33507"
E4_Bvp,"1646472415,5327","11,82932"
E4_Bvp,"1646472415,54833","8,995171"
E4_Bvp,"1646472415,56395","6,167969"
E4_Bvp,"1646472415,57958","3,513222"
E4_Bvp,"1646472415,59521","0,9482422"
E4_Bvp,"1646472415,61083","-1,841591"
E4_Bvp,"1646472415,62646","-5,292816"
E4_Bvp,"1646472415,64208","-9,786453"
E4_Bvp,"1646472415,65771","-15,41669"
E4_Bvp,"1646472415,67333","-21,82667"
E4_Bvp,"1646472415,68896","-28,13603"
E4_Bvp,"1646472415,70459","-33,12543"
E4_Bvp,"1646472415,72021","-35,62162"
E4_Bvp,"1646472415,73584","-34,86929"
E4_Bvp,"1646472415,75146","-30,85084"
E4_Bvp,"1646472415,76709","-24,21278"
E4_Bvp,"1646472415,78271","-16,07214"
E4_Bvp,"1646472415,79834","-7,615181"
E4_Bvp,"1646472415,81397","0,2443542"
E4_Bvp,"1646472415,82959","6,875839"
E4_Bvp,"1646472415,84522","12,05742"
E4_Bvp,"1646472415,86084","15,78732"
E4_Bvp,"1646472415,87647","18,20319"
E4_Bvp,"1646472415,89209","19,59435"
E4_Bvp,"1646472415,90772","20,24999"
E4_Bvp,"1646472415,92335","20,55598"
E4_Bvp,"1646472415,93897","20,91087"
E4_Bvp,"1646472415,9546","21,59097"
E4_Bvp,"1646472415,97022","22,63588"
E4_Bvp,"1646472415,98585","23,85072"
E4_Bvp,"1646472416,00147","24,85836"
E4_Bvp,"1646472416,0171","25,28303"
E4_Bvp,"1646472416,03273","24,8595"
E4_Bvp,"1646472416,04835","23,49762"
E4_Bvp,"1646472416,06398","21,28328"
E4_Bvp,"1646472416,0796","18,43125"
E4_Bvp,"1646472416,09523","15,22289"
E4_Bvp,"1646472416,11085","11,88422"
E4_Bvp,"1646472416,12648","8,546997"
E4_Bvp,"1646472416,14211","5,113613"
E4_Bvp,"1646472416,15773","1,299229"
E4_Bvp,"1646472416,17336","-3,271851"
E4_Bvp,"1646472416,18898","-8,937336"
E4_Bvp,"1646472416,20461","-15,66772"
E4_Bvp,"1646472416,22023","-22,98701"
E4_Bvp,"1646472416,23586","-29,91605"
E4_Bvp,"1646472416,25149","-35,2299"
E4_Bvp,"1646472416,26711","-37,71803"
E4_Bvp,"1646472416,28274","-36,66389"
E4_Bvp,"1646472416,29836","-32,07008"
E4_Bvp,"1646472416,31399","-24,55611"
E4_Bvp,"1646472416,32961","-15,25983"
E4_Bvp,"1646472416,34524","-5,401365"
E4_Bvp,"1646472416,36087","3,957642"
E4_Bvp,"1646472416,37649","12,04724"
E4_Bvp,"1646472416,39212","18,44464"
E4_Bvp,"1646472416,40774","22,95497"
E4_Bvp,"1646472416,42337","25,50151"
E4_Bvp,"1646472416,43899","26,23998"
E4_Bvp,"1646472416,45462","25,4313"
E4_Bvp,"1646472416,47025","23,55654"
E4_Bvp,"1646472416,48587","21,18719"
E4_Bvp,"1646472416,5015","18,82523"
E4_Bvp,"1646472416,51712","16,80846"
E4_Bvp,"1646472416,53275","15,14186"
E4_Bvp,"1646472416,54837","13,63378"
E4_Bvp,"1646472416,564","11,86715"
E4_Bvp,"1646472416,57963","9,451408"
E4_Bvp,"1646472416,59525","6,218269"
E4_Bvp,"1646472416,61088","2,281754"
E4_Bvp,"1646472416,6265","-1,880865"
E4_Bvp,"1646472416,64213","-5,712567"
E4_Bvp,"1646472416,65775","-8,92753"
E4_Bvp,"1646472416,67338","-11,69512"
E4_Bvp,"1646472416,68901","-14,68245"
E4_Bvp,"1646472416,70463","-18,69724"
E4_Bvp,"1646472416,72026","-24,29465"
E4_Bvp,"1646472416,73588","-31,37343"
E4_Bvp,"1646472416,75151","-39,11866"
E4_Bvp,"1646472416,76713","-46,16115"
E4_Bvp,"1646472416,78276","-50,97813"
E4_Bvp,"1646472416,79839","-52,36374"
E4_Bvp,"1646472416,81401","-49,73891"
E4_Bvp,"1646472416,82964","-43,29729"
E4_Bvp,"1646472416,84526","-33,96791"
E4_Bvp,"1646472416,86089","-23,13674"
E4_Bvp,"1646472416,87651","-12,3088"
E4_Bvp,"1646472416,89214","-2,814516"
E4_Bvp,"1646472416,90777","4,527649"
E4_Bvp,"1646472416,92339","9,445234"
E4_Bvp,"1646472416,93902","12,15803"
E4_Bvp,"1646472416,95464","13,08884"
E4_Bvp,"1646472416,97027","12,76184"
E4_Bvp,"1646472416,98589","11,62838"
E4_Bvp,"1646472417,00152","10,1369"
E4_Bvp,"1646472417,01715","8,737556"
E4_Bvp,"1646472417,03277","7,692123"
E4_Bvp,"1646472417,0484","7,117462"
E4_Bvp,"1646472417,06402","6,840652"
E4_Bvp,"1646472417,07965","6,520378"
E4_Bvp,"1646472417,09527","5,817265"
E4_Bvp,"1646472417,1109","4,534069"
E4_Bvp,"1646472417,12653","2,683224"
E4_Bvp,"1646472417,14215","0,4429626"
E4_Bvp,"1646472417,15778","-2,01606"
E4_Bvp,"1646472417,1734","-4,65184"
E4_Bvp,"1646472417,18903","-7,618095"
E4_Bvp,"1646472417,20465","-11,17456"
E4_Bvp,"1646472417,22028","-15,62707"
E4_Bvp,"1646472417,23591","-21,06364"
E4_Bvp,"1646472417,25153","-27,24689"
E4_Bvp,"1646472417,26716","-33,4946"
E4_Bvp,"1646472417,28278","-38,69217"
E4_Bvp,"1646472417,29841","-41,59104"
E4_Bvp,"1646472417,31403","-41,13695"
E4_Bvp,"1646472417,32966","-36,87856"
E4_Bvp,"1646472417,34529","-29,19218"
E4_Bvp,"1646472417,36091","-19,19791"
E4_Bvp,"1646472417,37654","-8,377155"
E4_Bvp,"1646472417,39216","1,876122"
E4_Bvp,"1646472417,40779","10,53604"
E4_Bvp,"1646472417,42341","17,11627"
E4_Bvp,"1646472417,43904","21,54167"
E4_Bvp,"1646472417,45467","23,96768"
E4_Bvp,"1646472417,47029","24,70998"
E4_Bvp,"1646472417,48592","24,16073"
E4_Bvp,"1646472417,50154","22,86826"
E4_Bvp,"1646472417,51717","21,50282"
E4_Bvp,"1646472417,53279","20,64783"
E4_Bvp,"1646472417,54842","20,6429"
E4_Bvp,"1646472417,56405","21,37975"
E4_Bvp,"1646472417,57967","22,41208"
E4_Bvp,"1646472417,5953","23,15242"
E4_Bvp,"1646472417,61092","23,09385"
E4_Bvp,"1646472417,62655","22,04139"
E4_Bvp,"1646472417,64217","20,10968"
