ST,time,values
E4_Temperature,"1647602114,70806","34,03"
E4_Temperature,"1647602114,95807","34,05"
E4_Temperature,"1647602115,20808","34,05"
E4_Temperature,"1647602115,45809","34,05"
E4_Temperature,"1647602115,7081","34,05"
E4_Temperature,"1647602115,95811","34,05"
E4_Temperature,"1647602116,20813","34,05"
E4_Temperature,"1647602116,45814","34,05"
E4_Temperature,"1647602116,70815","34,05"
E4_Temperature,"1647602116,95816","34,05"
E4_Temperature,"1647602117,20817","34,05"
E4_Temperature,"1647602117,45818","34,05"
E4_Temperature,"1647602117,7082","34,05"
E4_Temperature,"1647602117,95821","34,03"
E4_Temperature,"1647602118,20822","34,03"
E4_Temperature,"1647602118,45823","34,03"
E4_Temperature,"1647602118,70824","34,03"
E4_Temperature,"1647602118,95825","34,05"
E4_Temperature,"1647602119,20827","34,05"
E4_Temperature,"1647602119,45828","34,05"
E4_Temperature,"1647602119,70829","34,05"
E4_Temperature,"1647602119,9583","34,05"
E4_Temperature,"1647602120,20831","34,05"
E4_Temperature,"1647602120,45832","34,05"
E4_Temperature,"1647602120,70833","34,05"
E4_Temperature,"1647602120,95835","34,05"
E4_Temperature,"1647602121,20836","34,05"
E4_Temperature,"1647602121,45837","34,05"
E4_Temperature,"1647602121,70838","34,05"
E4_Temperature,"1647602121,95839","34,05"
E4_Temperature,"1647602122,2084","34,05"
E4_Temperature,"1647602122,45842","34,05"
E4_Temperature,"1647602122,70843","34,05"
E4_Temperature,"1647602122,95844","34,05"
E4_Temperature,"1647602123,20845","34,05"
E4_Temperature,"1647602123,45846","34,05"
E4_Temperature,"1647602123,70847","34,05"
E4_Temperature,"1647602123,95849","34,07"
E4_Temperature,"1647602124,2085","34,07"
E4_Temperature,"1647602124,45851","34,07"
E4_Temperature,"1647602124,70852","34,07"
E4_Temperature,"1647602124,95853","34,05"
E4_Temperature,"1647602125,20854","34,05"
E4_Temperature,"1647602125,45855","34,05"
E4_Temperature,"1647602125,70857","34,05"
E4_Temperature,"1647602125,95858","34,05"
E4_Temperature,"1647602126,20859","34,05"
E4_Temperature,"1647602126,4586","34,05"
E4_Temperature,"1647602126,70861","34,05"
E4_Temperature,"1647602126,95862","34,07"
E4_Temperature,"1647602127,20864","34,07"
E4_Temperature,"1647602127,45865","34,07"
E4_Temperature,"1647602127,70866","34,07"
E4_Temperature,"1647602127,95867","34,05"
E4_Temperature,"1647602128,20868","34,05"
E4_Temperature,"1647602128,45869","34,05"
E4_Temperature,"1647602128,7087","34,05"
E4_Temperature,"1647602128,95872","34,09"
E4_Temperature,"1647602129,20873","34,09"
E4_Temperature,"1647602129,45874","34,09"
E4_Temperature,"1647602129,70875","34,09"
E4_Temperature,"1647602129,95876","34,07"
E4_Temperature,"1647602130,20877","34,07"
E4_Temperature,"1647602130,45879","34,07"
E4_Temperature,"1647602130,7088","34,07"
E4_Temperature,"1647602130,95881","34,07"
E4_Temperature,"1647602131,20882","34,07"
E4_Temperature,"1647602131,45883","34,07"
E4_Temperature,"1647602131,70884","34,07"
E4_Temperature,"1647602131,95886","34,09"
E4_Temperature,"1647602132,20887","34,09"
E4_Temperature,"1647602132,45888","34,09"
E4_Temperature,"1647602132,70889","34,09"
E4_Temperature,"1647602132,9589","34,09"
E4_Temperature,"1647602133,20891","34,09"
E4_Temperature,"1647602133,45892","34,09"
E4_Temperature,"1647602133,70894","34,09"
E4_Temperature,"1647602133,95895","34,09"
E4_Temperature,"1647602134,20896","34,09"
E4_Temperature,"1647602134,45897","34,09"
E4_Temperature,"1647602134,70898","34,09"
E4_Temperature,"1647602134,95899","34,09"
E4_Temperature,"1647602135,20901","34,09"
E4_Temperature,"1647602135,45902","34,09"
E4_Temperature,"1647602135,70903","34,09"
E4_Temperature,"1647602135,95904","34,09"
E4_Temperature,"1647602136,20905","34,09"
E4_Temperature,"1647602136,45906","34,09"
E4_Temperature,"1647602136,70908","34,09"
E4_Temperature,"1647602136,95909","34,11"
E4_Temperature,"1647602137,2091","34,11"
E4_Temperature,"1647602137,45911","34,11"
E4_Temperature,"1647602137,70912","34,11"
E4_Temperature,"1647602137,95913","34,11"
E4_Temperature,"1647602138,20914","34,11"
E4_Temperature,"1647602138,45916","34,11"
E4_Temperature,"1647602138,70917","34,11"
E4_Temperature,"1647602138,95918","34,11"
E4_Temperature,"1647602139,20919","34,11"
E4_Temperature,"1647602139,4592","34,11"
E4_Temperature,"1647602139,70921","34,11"
E4_Temperature,"1647602139,95923","34,13"
E4_Temperature,"1647602140,20924","34,13"
E4_Temperature,"1647602140,45925","34,13"
E4_Temperature,"1647602140,70926","34,13"
E4_Temperature,"1647602140,95927","34,11"
E4_Temperature,"1647602141,20928","34,11"
E4_Temperature,"1647602141,4593","34,11"
E4_Temperature,"1647602141,70931","34,11"
E4_Temperature,"1647602141,95932","34,13"
E4_Temperature,"1647602142,20933","34,13"
E4_Temperature,"1647602142,45934","34,13"
E4_Temperature,"1647602142,70935","34,13"
E4_Temperature,"1647602142,95936","34,09"
E4_Temperature,"1647602143,20938","34,09"
E4_Temperature,"1647602143,45939","34,09"
E4_Temperature,"1647602143,7094","34,09"
E4_Temperature,"1647602143,95941","34,11"
E4_Temperature,"1647602144,20942","34,11"
E4_Temperature,"1647602144,45943","34,11"
E4_Temperature,"1647602144,70945","34,11"
E4_Temperature,"1647602144,95946","34,13"
E4_Temperature,"1647602145,20947","34,13"
E4_Temperature,"1647602145,45948","34,13"
E4_Temperature,"1647602145,70949","34,13"
E4_Temperature,"1647602145,9595","34,15"
E4_Temperature,"1647602146,20952","34,15"
E4_Temperature,"1647602146,45953","34,15"
E4_Temperature,"1647602146,70954","34,15"
E4_Temperature,"1647602146,95955","34,13"
E4_Temperature,"1647602147,20956","34,13"
E4_Temperature,"1647602147,45957","34,13"
E4_Temperature,"1647602147,70958","34,13"
E4_Temperature,"1647602147,9596","34,15"
E4_Temperature,"1647602148,20961","34,15"
E4_Temperature,"1647602148,45962","34,15"
E4_Temperature,"1647602148,70963","34,15"
E4_Temperature,"1647602148,95964","34,13"
E4_Temperature,"1647602149,20965","34,13"
E4_Temperature,"1647602149,45967","34,13"
E4_Temperature,"1647602149,70968","34,13"
E4_Temperature,"1647602149,95969","34,13"
E4_Temperature,"1647602150,2097","34,13"
E4_Temperature,"1647602150,45971","34,13"
E4_Temperature,"1647602150,70972","34,13"
E4_Temperature,"1647602150,95974","34,13"
E4_Temperature,"1647602151,20975","34,13"
E4_Temperature,"1647602151,45976","34,13"
E4_Temperature,"1647602151,70977","34,13"
E4_Temperature,"1647602151,95978","34,13"
E4_Temperature,"1647602152,20979","34,13"
E4_Temperature,"1647602152,4598","34,13"
E4_Temperature,"1647602152,70982","34,13"
E4_Temperature,"1647602152,95983","34,15"
E4_Temperature,"1647602153,20984","34,15"
E4_Temperature,"1647602153,45985","34,15"
E4_Temperature,"1647602153,70986","34,15"
E4_Temperature,"1647602153,95987","34,13"
E4_Temperature,"1647602154,20989","34,13"
E4_Temperature,"1647602154,4599","34,13"
E4_Temperature,"1647602154,70991","34,13"
E4_Temperature,"1647602154,95992","34,15"
E4_Temperature,"1647602155,20993","34,15"
E4_Temperature,"1647602155,45994","34,15"
E4_Temperature,"1647602155,70995","34,15"
E4_Temperature,"1647602155,95997","34,13"
E4_Temperature,"1647602156,20998","34,13"
E4_Temperature,"1647602156,45999","34,13"
E4_Temperature,"1647602156,71","34,13"
E4_Temperature,"1647602156,96001","34,13"
E4_Temperature,"1647602157,21002","34,13"
E4_Temperature,"1647602157,46004","34,13"
E4_Temperature,"1647602157,71005","34,13"
E4_Temperature,"1647602157,96006","34,15"
E4_Temperature,"1647602158,21007","34,15"
E4_Temperature,"1647602158,46008","34,15"
E4_Temperature,"1647602158,71009","34,15"
E4_Temperature,"1647602158,96011","34,13"
E4_Temperature,"1647602159,21012","34,13"
E4_Temperature,"1647602159,46013","34,13"
E4_Temperature,"1647602159,71014","34,13"
E4_Temperature,"1647602159,96015","34,13"
E4_Temperature,"1647602160,21016","34,13"
E4_Temperature,"1647602160,46018","34,13"
E4_Temperature,"1647602160,71019","34,13"
E4_Temperature,"1647602160,9602","34,15"
E4_Temperature,"1647602161,21021","34,15"
E4_Temperature,"1647602161,46022","34,15"
E4_Temperature,"1647602161,71023","34,15"
E4_Temperature,"1647602161,96024","34,15"
E4_Temperature,"1647602162,21026","34,15"
E4_Temperature,"1647602162,46027","34,15"
E4_Temperature,"1647602162,71028","34,15"
E4_Temperature,"1647602162,96029","34,13"
E4_Temperature,"1647602163,2103","34,13"
E4_Temperature,"1647602163,46031","34,13"
E4_Temperature,"1647602163,71033","34,13"
E4_Temperature,"1647602163,96034","34,13"
E4_Temperature,"1647602164,21035","34,13"
E4_Temperature,"1647602164,46036","34,13"
E4_Temperature,"1647602164,71037","34,13"
E4_Temperature,"1647602164,96038","34,15"
E4_Temperature,"1647602165,21039","34,15"
E4_Temperature,"1647602165,46041","34,15"
E4_Temperature,"1647602165,71042","34,15"
E4_Temperature,"1647602165,96043","34,13"
E4_Temperature,"1647602166,21044","34,13"
E4_Temperature,"1647602166,46045","34,13"
E4_Temperature,"1647602166,71046","34,13"
E4_Temperature,"1647602166,96048","34,13"
E4_Temperature,"1647602167,21049","34,13"
E4_Temperature,"1647602167,4605","34,13"
E4_Temperature,"1647602167,71051","34,13"
E4_Temperature,"1647602167,96052","34,15"
E4_Temperature,"1647602168,21053","34,15"
E4_Temperature,"1647602168,46055","34,15"
E4_Temperature,"1647602168,71056","34,15"
E4_Temperature,"1647602168,96057","34,15"
E4_Temperature,"1647602169,21058","34,15"
E4_Temperature,"1647602169,46059","34,15"
E4_Temperature,"1647602169,7106","34,15"
E4_Temperature,"1647602169,96061","34,15"
E4_Temperature,"1647602170,21063","34,15"
E4_Temperature,"1647602170,46064","34,15"
E4_Temperature,"1647602170,71065","34,15"
E4_Temperature,"1647602170,96066","34,15"
E4_Temperature,"1647602171,21067","34,15"
E4_Temperature,"1647602171,46068","34,15"
E4_Temperature,"1647602171,7107","34,15"
E4_Temperature,"1647602171,96071","34,17"
E4_Temperature,"1647602172,21072","34,17"
E4_Temperature,"1647602172,46073","34,17"
E4_Temperature,"1647602172,71074","34,17"
E4_Temperature,"1647602172,96075","34,17"
E4_Temperature,"1647602173,21077","34,17"
E4_Temperature,"1647602173,46078","34,17"
E4_Temperature,"1647602173,71079","34,17"
E4_Temperature,"1647602173,9608","34,15"
E4_Temperature,"1647602174,21081","34,15"
E4_Temperature,"1647602174,46082","34,15"
E4_Temperature,"1647602174,71083","34,15"
E4_Temperature,"1647602174,96085","34,15"
E4_Temperature,"1647602175,21086","34,15"
E4_Temperature,"1647602175,46087","34,15"
E4_Temperature,"1647602175,71088","34,15"
E4_Temperature,"1647602175,96089","34,17"
E4_Temperature,"1647602176,2109","34,17"
E4_Temperature,"1647602176,46092","34,17"
E4_Temperature,"1647602176,71093","34,17"
E4_Temperature,"1647602176,96094","34,19"
E4_Temperature,"1647602177,21095","34,19"
E4_Temperature,"1647602177,46096","34,19"
E4_Temperature,"1647602177,71097","34,19"
E4_Temperature,"1647602177,96099","34,17"
E4_Temperature,"1647602178,211","34,17"
E4_Temperature,"1647602178,46101","34,17"
E4_Temperature,"1647602178,71102","34,17"
E4_Temperature,"1647602178,96103","34,15"
E4_Temperature,"1647602179,21104","34,15"
E4_Temperature,"1647602179,46105","34,15"
E4_Temperature,"1647602179,71107","34,15"
E4_Temperature,"1647602179,96108","34,17"
E4_Temperature,"1647602180,21109","34,17"
E4_Temperature,"1647602180,4611","34,17"
E4_Temperature,"1647602180,71111","34,17"
E4_Temperature,"1647602180,96112","34,17"
E4_Temperature,"1647602181,21114","34,17"
E4_Temperature,"1647602181,46115","34,17"
E4_Temperature,"1647602181,71116","34,17"
E4_Temperature,"1647602181,96117","34,15"
E4_Temperature,"1647602182,21118","34,15"
E4_Temperature,"1647602182,46119","34,15"
E4_Temperature,"1647602182,71121","34,15"
E4_Temperature,"1647602182,96122","34,17"
E4_Temperature,"1647602183,21123","34,17"
E4_Temperature,"1647602183,46124","34,17"
E4_Temperature,"1647602183,71125","34,17"
E4_Temperature,"1647602183,96126","34,15"
E4_Temperature,"1647602184,21127","34,15"
E4_Temperature,"1647602184,46129","34,15"
E4_Temperature,"1647602184,7113","34,15"
E4_Temperature,"1647602184,96131","34,17"
E4_Temperature,"1647602185,21132","34,17"
E4_Temperature,"1647602185,46133","34,17"
E4_Temperature,"1647602185,71134","34,17"
E4_Temperature,"1647602185,96136","34,17"
E4_Temperature,"1647602186,21137","34,17"
E4_Temperature,"1647602186,46138","34,17"
E4_Temperature,"1647602186,71139","34,17"
E4_Temperature,"1647602186,9614","34,17"
E4_Temperature,"1647602187,21141","34,17"
E4_Temperature,"1647602187,46143","34,17"
E4_Temperature,"1647602187,71144","34,17"
E4_Temperature,"1647602187,96145","34,17"
E4_Temperature,"1647602188,21146","34,17"
E4_Temperature,"1647602188,46147","34,17"
E4_Temperature,"1647602188,71148","34,17"
E4_Temperature,"1647602188,96149","34,15"
E4_Temperature,"1647602189,21151","34,15"
E4_Temperature,"1647602189,46152","34,15"
E4_Temperature,"1647602189,71153","34,15"
E4_Temperature,"1647602189,96154","34,15"
E4_Temperature,"1647602190,21155","34,15"
E4_Temperature,"1647602190,46156","34,15"
E4_Temperature,"1647602190,71158","34,15"
E4_Temperature,"1647602190,96159","34,15"
E4_Temperature,"1647602191,2116","34,15"
E4_Temperature,"1647602191,46161","34,15"
E4_Temperature,"1647602191,71162","34,15"
E4_Temperature,"1647602191,96163","34,17"
E4_Temperature,"1647602192,21164","34,17"
E4_Temperature,"1647602192,46166","34,17"
E4_Temperature,"1647602192,71167","34,17"
E4_Temperature,"1647602192,96168","34,15"
E4_Temperature,"1647602193,21169","34,15"
E4_Temperature,"1647602193,4617","34,15"
E4_Temperature,"1647602193,71171","34,15"
E4_Temperature,"1647602193,96173","34,17"
E4_Temperature,"1647602194,21174","34,17"
E4_Temperature,"1647602194,46175","34,17"
E4_Temperature,"1647602194,71176","34,17"
E4_Temperature,"1647602194,96177","34,13"
E4_Temperature,"1647602195,21178","34,13"
E4_Temperature,"1647602195,4618","34,13"
E4_Temperature,"1647602195,71181","34,13"
E4_Temperature,"1647602195,96182","34,15"
E4_Temperature,"1647602196,21183","34,15"
E4_Temperature,"1647602196,46184","34,15"
E4_Temperature,"1647602196,71185","34,15"
E4_Temperature,"1647602196,96186","34,15"
E4_Temperature,"1647602197,21188","34,15"
E4_Temperature,"1647602197,46189","34,15"
E4_Temperature,"1647602197,7119","34,15"
E4_Temperature,"1647602197,96191","34,15"
E4_Temperature,"1647602198,21192","34,15"
E4_Temperature,"1647602198,46193","34,15"
E4_Temperature,"1647602198,71195","34,15"
E4_Temperature,"1647602198,96196","34,15"
E4_Temperature,"1647602199,21197","34,15"
E4_Temperature,"1647602199,46198","34,15"
E4_Temperature,"1647602199,71199","34,15"
E4_Temperature,"1647602199,962","34,17"
E4_Temperature,"1647602200,21202","34,17"
E4_Temperature,"1647602200,46203","34,17"
E4_Temperature,"1647602200,71204","34,17"
E4_Temperature,"1647602200,96205","34,17"
E4_Temperature,"1647602201,21206","34,17"
E4_Temperature,"1647602201,46207","34,17"
E4_Temperature,"1647602201,71208","34,17"
E4_Temperature,"1647602201,9621","34,15"
E4_Temperature,"1647602202,21211","34,15"
E4_Temperature,"1647602202,46212","34,15"
E4_Temperature,"1647602202,71213","34,15"
E4_Temperature,"1647602202,96214","34,13"
E4_Temperature,"1647602203,21215","34,13"
E4_Temperature,"1647602203,46217","34,13"
E4_Temperature,"1647602203,71218","34,13"
E4_Temperature,"1647602203,96219","34,19"
E4_Temperature,"1647602204,2122","34,19"
E4_Temperature,"1647602204,46221","34,19"
E4_Temperature,"1647602204,71222","34,19"
E4_Temperature,"1647602204,96224","34,15"
E4_Temperature,"1647602205,21225","34,15"
E4_Temperature,"1647602205,46226","34,15"
E4_Temperature,"1647602205,71227","34,15"
E4_Temperature,"1647602205,96228","34,17"
E4_Temperature,"1647602206,21229","34,17"
E4_Temperature,"1647602206,4623","34,17"
E4_Temperature,"1647602206,71232","34,17"
E4_Temperature,"1647602206,96233","34,17"
E4_Temperature,"1647602207,21234","34,17"
E4_Temperature,"1647602207,46235","34,17"
E4_Temperature,"1647602207,71236","34,17"
E4_Temperature,"1647602207,96237","34,17"
E4_Temperature,"1647602208,21239","34,17"
E4_Temperature,"1647602208,4624","34,17"
E4_Temperature,"1647602208,71241","34,17"
E4_Temperature,"1647602208,96242","34,17"
E4_Temperature,"1647602209,21243","34,17"
E4_Temperature,"1647602209,46244","34,17"
E4_Temperature,"1647602209,71246","34,17"
E4_Temperature,"1647602209,96247","34,17"
E4_Temperature,"1647602210,21248","34,17"
E4_Temperature,"1647602210,46249","34,17"
E4_Temperature,"1647602210,7125","34,17"
E4_Temperature,"1647602210,96251","34,15"
E4_Temperature,"1647602211,21252","34,15"
E4_Temperature,"1647602211,46254","34,15"
E4_Temperature,"1647602211,71255","34,15"
E4_Temperature,"1647602211,96256","34,17"
E4_Temperature,"1647602212,21257","34,17"
E4_Temperature,"1647602212,46258","34,17"
E4_Temperature,"1647602212,71259","34,17"
E4_Temperature,"1647602212,96261","34,17"
E4_Temperature,"1647602213,21262","34,17"
E4_Temperature,"1647602213,46263","34,17"
E4_Temperature,"1647602213,71264","34,17"
E4_Temperature,"1647602213,96265","34,17"
E4_Temperature,"1647602214,21266","34,17"
E4_Temperature,"1647602214,46268","34,17"
E4_Temperature,"1647602214,71269","34,17"
E4_Temperature,"1647602214,9627","34,19"
E4_Temperature,"1647602215,21271","34,19"
E4_Temperature,"1647602215,46272","34,19"
E4_Temperature,"1647602215,71273","34,19"
E4_Temperature,"1647602215,96274","34,17"
E4_Temperature,"1647602216,21276","34,17"
E4_Temperature,"1647602216,46277","34,17"
E4_Temperature,"1647602216,71278","34,17"
E4_Temperature,"1647602216,96279","34,19"
E4_Temperature,"1647602217,2128","34,19"
E4_Temperature,"1647602217,46281","34,19"
E4_Temperature,"1647602217,71283","34,19"
E4_Temperature,"1647602217,96284","34,17"
E4_Temperature,"1647602218,21285","34,17"
E4_Temperature,"1647602218,46286","34,17"
E4_Temperature,"1647602218,71287","34,17"
E4_Temperature,"1647602218,96288","34,19"
E4_Temperature,"1647602219,21289","34,19"
E4_Temperature,"1647602219,46291","34,19"
E4_Temperature,"1647602219,71292","34,19"
E4_Temperature,"1647602219,96293","34,17"
E4_Temperature,"1647602220,21294","34,17"
E4_Temperature,"1647602220,46295","34,17"
E4_Temperature,"1647602220,71296","34,17"
E4_Temperature,"1647602220,96298","34,19"
E4_Temperature,"1647602221,21299","34,19"
E4_Temperature,"1647602221,463","34,19"
E4_Temperature,"1647602221,71301","34,19"
E4_Temperature,"1647602221,96302","34,21"
E4_Temperature,"1647602222,21303","34,21"
E4_Temperature,"1647602222,46305","34,21"
E4_Temperature,"1647602222,71306","34,21"
E4_Temperature,"1647602222,96307","34,19"
E4_Temperature,"1647602223,21308","34,19"
E4_Temperature,"1647602223,46309","34,19"
E4_Temperature,"1647602223,7131","34,19"
E4_Temperature,"1647602223,96311","34,21"
E4_Temperature,"1647602224,21313","34,21"
E4_Temperature,"1647602224,46314","34,21"
E4_Temperature,"1647602224,71315","34,21"
E4_Temperature,"1647602224,96316","34,21"
E4_Temperature,"1647602225,21317","34,21"
E4_Temperature,"1647602225,46318","34,21"
E4_Temperature,"1647602225,7132","34,21"
E4_Temperature,"1647602225,96321","34,23"
E4_Temperature,"1647602226,21322","34,23"
E4_Temperature,"1647602226,46323","34,23"
E4_Temperature,"1647602226,71324","34,23"
E4_Temperature,"1647602226,96325","34,23"
E4_Temperature,"1647602227,21327","34,23"
E4_Temperature,"1647602227,46328","34,23"
E4_Temperature,"1647602227,71329","34,23"
E4_Temperature,"1647602227,9633","34,21"
E4_Temperature,"1647602228,21331","34,21"
E4_Temperature,"1647602228,46332","34,21"
E4_Temperature,"1647602228,71333","34,21"
E4_Temperature,"1647602228,96335","34,23"
E4_Temperature,"1647602229,21336","34,23"
E4_Temperature,"1647602229,46337","34,23"
E4_Temperature,"1647602229,71338","34,23"
E4_Temperature,"1647602229,96339","34,23"
E4_Temperature,"1647602230,2134","34,23"
E4_Temperature,"1647602230,46342","34,23"
E4_Temperature,"1647602230,71343","34,23"
E4_Temperature,"1647602230,96344","34,23"
E4_Temperature,"1647602231,21345","34,23"
E4_Temperature,"1647602231,46346","34,23"
E4_Temperature,"1647602231,71347","34,23"
E4_Temperature,"1647602231,96349","34,25"
E4_Temperature,"1647602232,2135","34,25"
E4_Temperature,"1647602232,46351","34,25"
E4_Temperature,"1647602232,71352","34,25"
E4_Temperature,"1647602232,96353","34,25"
E4_Temperature,"1647602233,21354","34,25"
E4_Temperature,"1647602233,46355","34,25"
E4_Temperature,"1647602233,71357","34,25"
E4_Temperature,"1647602233,96358","34,23"
E4_Temperature,"1647602234,21359","34,23"
E4_Temperature,"1647602234,4636","34,23"
E4_Temperature,"1647602234,71361","34,23"
E4_Temperature,"1647602234,96362","34,25"
E4_Temperature,"1647602235,21364","34,25"
E4_Temperature,"1647602235,46365","34,25"
E4_Temperature,"1647602235,71366","34,25"
E4_Temperature,"1647602235,96367","34,25"
E4_Temperature,"1647602236,21368","34,25"
E4_Temperature,"1647602236,46369","34,25"
E4_Temperature,"1647602236,71371","34,25"
E4_Temperature,"1647602236,96372","34,25"
E4_Temperature,"1647602237,21373","34,25"
E4_Temperature,"1647602237,46374","34,25"
E4_Temperature,"1647602237,71375","34,25"
E4_Temperature,"1647602237,96376","34,25"
E4_Temperature,"1647602238,21377","34,25"
E4_Temperature,"1647602238,46379","34,25"
E4_Temperature,"1647602238,7138","34,25"
E4_Temperature,"1647602238,96381","34,25"
E4_Temperature,"1647602239,21382","34,25"
E4_Temperature,"1647602239,46383","34,25"
E4_Temperature,"1647602239,71384","34,25"
E4_Temperature,"1647602239,96386","34,27"
E4_Temperature,"1647602240,21387","34,27"
E4_Temperature,"1647602240,46388","34,27"
E4_Temperature,"1647602240,71389","34,27"
E4_Temperature,"1647602240,9639","34,27"
E4_Temperature,"1647602241,21391","34,27"
E4_Temperature,"1647602241,46393","34,27"
E4_Temperature,"1647602241,71394","34,27"
E4_Temperature,"1647602241,96395","34,25"
E4_Temperature,"1647602242,21396","34,25"
E4_Temperature,"1647602242,46397","34,25"
E4_Temperature,"1647602242,71398","34,25"
E4_Temperature,"1647602242,96399","34,27"
E4_Temperature,"1647602243,21401","34,27"
E4_Temperature,"1647602243,46402","34,27"
E4_Temperature,"1647602243,71403","34,27"
E4_Temperature,"1647602243,96404","34,31"
E4_Temperature,"1647602244,21405","34,31"
E4_Temperature,"1647602244,46406","34,31"
E4_Temperature,"1647602244,71408","34,31"
E4_Temperature,"1647602244,96409","34,31"
E4_Temperature,"1647602245,2141","34,31"
E4_Temperature,"1647602245,46411","34,31"
E4_Temperature,"1647602245,71412","34,31"
E4_Temperature,"1647602245,96413","34,29"
E4_Temperature,"1647602246,21415","34,29"
E4_Temperature,"1647602246,46416","34,29"
E4_Temperature,"1647602246,71417","34,29"
E4_Temperature,"1647602246,96418","34,31"
E4_Temperature,"1647602247,21419","34,31"
E4_Temperature,"1647602247,4642","34,31"
E4_Temperature,"1647602247,71421","34,31"
E4_Temperature,"1647602247,96423","34,29"
E4_Temperature,"1647602248,21424","34,29"
E4_Temperature,"1647602248,46425","34,29"
E4_Temperature,"1647602248,71426","34,29"
E4_Temperature,"1647602248,96427","34,31"
E4_Temperature,"1647602249,21428","34,31"
E4_Temperature,"1647602249,4643","34,31"
E4_Temperature,"1647602249,71431","34,31"
E4_Temperature,"1647602249,96432","34,31"
E4_Temperature,"1647602250,21433","34,31"
E4_Temperature,"1647602250,46434","34,31"
E4_Temperature,"1647602250,71435","34,31"
E4_Temperature,"1647602250,96437","34,31"
E4_Temperature,"1647602251,21438","34,31"
E4_Temperature,"1647602251,46439","34,31"
E4_Temperature,"1647602251,7144","34,31"
E4_Temperature,"1647602251,96441","34,31"
E4_Temperature,"1647602252,21442","34,31"
E4_Temperature,"1647602252,46443","34,31"
E4_Temperature,"1647602252,71445","34,31"
E4_Temperature,"1647602252,96446","34,33"
E4_Temperature,"1647602253,21447","34,33"
E4_Temperature,"1647602253,46448","34,33"
