window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
190.0,200.0,320,-28.75625,-29.0,0.8727635996880482,-31,-26,-29,52.275,52.0,1.0136992684699695,50,54,53,20.684375,20.0,2.1166024373374768,16.0,26.0,19.0
200.0,210.0,320,-27.9,-29.0,2.7215614179592076,-32,-20,-29,53.03125,53.0,1.2837146090514615,50,56,54,19.16875,19.0,3.735321323775179,13.0,28.0,17.0
210.0,220.0,320,-28.134375,-29.0,3.328993877301329,-33,-18,-29,53.371875,53.0,1.6234439137419674,50,57,54,18.171875,18.0,1.641494535581773,14.0,22.0,18.0
220.0,230.0,320,-27.725,-27.0,3.43857884181978,-33,-22,-32,53.790625,54.0,1.4086297784246227,51,57,54,17.546875,17.0,2.2193908022057256,14.0,23.0,17.0
230.0,240.0,320,-28.909375,-29.0,1.4668455855293112,-33,-26,-29,53.115625,53.0,1.109550835440325,50,56,53,18.06875,18.0,2.7190766342541166,14.0,25.0,18.0
240.0,250.0,320,-25.86875,-26.0,1.2822485882254924,-29,-22,-26,53.6,54.0,1.2703515668696876,51,56,55,20.23125,19.0,3.743704223975822,15.0,27.0,17.0
250.0,260.0,320,-27.709375,-28.0,1.996840666879261,-30,-16,-28,53.24375,53.0,0.9809909582601101,48,55,54,19.109375,18.0,3.3561677069413522,15.0,34.0,18.0
260.0,270.0,320,-26.33125,-27.0,2.4294996711334678,-29,-15,-26,53.34375,54.0,1.193224734263282,48,55,54,20.38125,19.0,3.2326156708206244,16.0,33.0,19.0
270.0,280.0,320,-26.25625,-26.0,1.2656388476931182,-30,-23,-26,53.984375,54.0,1.051826110221747,51,56,54,19.0875,18.0,2.9613762368704446,15.0,26.0,16.0
280.0,290.0,320,-27.915625,-28.0,0.8758728293343406,-30,-26,-28,52.39375,53.0,0.9703883784421957,49,54,53,21.15,20.0,2.177686788593874,18.0,27.0,20.0
290.0,300.0,320,-28.24375,-29.0,2.770753832895991,-31,-18,-29,51.540625,51.0,0.9018821750540755,50,55,51,22.5875,22.0,1.6106522365052074,20.0,27.0,21.0
300.0,310.0,320,-30.115625,-30.0,0.8280389549844818,-32,-28,-30,50.796875,51.0,0.6279709949774109,49,53,51,22.109375,22.0,1.1706599631047057,20.0,25.0,23.0
310.0,320.0,320,-31.33125,-31.0,0.7361841377260866,-33,-30,-31,50.49375,51.0,0.602990197833589,49,52,51,21.41875,21.0,1.1472845137479601,20.0,24.0,21.0
320.0,330.0,320,-31.1,-31.0,0.8243930036405063,-34,-29,-31,50.35625,50.0,0.9155355422667156,48,52,50,22.034375,22.0,1.3090256672396328,19.0,25.0,21.0
330.0,340.0,320,-31.19375,-31.0,0.8527798908978559,-33,-29,-31,50.1375,50.0,0.8303604233113946,48,52,50,22.35,22.0,0.9742773223987318,20.0,25.0,22.0
340.0,350.0,320,-30.090625,-30.0,1.8076568901763055,-35,-24,-29,49.975,50.0,1.5351676820179077,44,53,50,23.903125,24.0,2.547355180756681,20.0,32.0,25.0
350.0,360.0,320,-31.190625,-31.0,1.124494836076908,-33,-27,-31,49.75625,50.0,0.4912638042761302,48,51,50,23.425,24.0,1.3204444962631303,21.0,26.0,24.0
360.0,370.0,320,-32.2875,-32.0,3.1020015785140145,-39,-26,-34,49.475,50.0,1.6030926224372941,46,53,50,22.303125,22.0,1.0994396905828179,20.0,24.0,22.0
370.0,380.0,320,-32.221875,-33.0,1.8170620082134654,-35,-27,-33,49.740625,50.0,0.679922259524473,48,51,50,22.009375,21.0,2.221984677960426,18.0,28.0,21.0
380.0,390.0,320,-32.809375,-33.0,0.5908706582630737,-34,-31,-33,49.5125,50.0,0.5006265666618617,49,50,50,22.14375,22.0,0.5855830628621107,21.0,23.0,22.0
390.0,400.0,320,-33.634375,-34.0,0.6486587923092728,-36,-32,-34,48.871875,49.0,0.42546995959806333,48,50,49,22.221875,22.0,0.8060252627169545,21.0,24.0,22.0
400.0,410.0,320,-29.121875,-29.0,2.6022939452393685,-34,-22,-29,49.653125,49.0,1.419188777729673,45,54,49,25.596875,26.0,1.3425714285476065,22.0,30.0,26.0
410.0,420.0,320,-29.028125,-30.0,2.1118763107067013,-33,-23,-30,50.34375,50.0,0.7680686603973806,49,54,50,24.15625,24.0,1.3156729448482427,21.0,28.0,24.0
420.0,430.0,320,-28.91875,-29.0,0.5595774827918405,-30,-28,-29,50.3625,50.0,0.48147500643146673,50,51,50,24.059375,24.0,0.23669534537116663,24.0,25.0,24.0
430.0,440.0,28,-29.178571428571427,-29.0,0.5479640045336462,-30,-28,-29,50.142857142857146,50.0,0.35634832254989907,50,51,50,24.0,24.0,0.0,24.0,24.0,24.0
