label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
130.0,100.0,130.0,960,-27.773958333333333,1.3438730381950619,-31.0,-24.0,-28.0,-0.12395833333333334,0.5444276043754379,-2.0,1.0,0.0,57.00416666666667,0.6023791320256993,55.0,59.0,57.0,130.0,Stress,Reaction
140.0,110.0,140.0,960,-27.836458333333333,1.4879859362013426,-33.0,-24.0,-28.0,-0.21041666666666667,0.6290630878054653,-7.0,2.0,0.0,56.97291666666667,0.7054796941710869,53.0,59.0,57.0,140.0,Stress,Reaction
150.0,120.0,150.0,960,-28.882291666666667,1.5377417181010797,-34.0,-24.0,-29.0,-0.45729166666666665,0.6572360985141706,-7.0,2.0,0.0,56.52708333333333,0.7918351813770704,53.0,59.0,57.0,150.0,No Stress,No Reaction
160.0,130.0,160.0,960,-29.91875,2.424170627768163,-37.0,-24.0,-30.0,-1.0270833333333333,1.0207931209405123,-7.0,2.0,-1.0,55.996875,1.2215439319505004,52.0,59.0,56.0,160.0,No Stress,No Reaction
170.0,140.0,170.0,960,-31.34375,2.3349729206451166,-39.0,-17.0,-31.0,-1.3135416666666666,1.0214712438006828,-7.0,5.0,-1.0,55.317708333333336,1.1732591249501376,51.0,58.0,56.0,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,-31.240625,2.632795416453952,-39.0,-17.0,-31.0,-1.1770833333333333,1.1026065587945222,-7.0,5.0,-1.0,55.37291666666667,1.288634780223716,51.0,59.0,55.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,-29.584375,3.1122827784128173,-39.0,-17.0,-30.0,-0.665625,0.8758524076816312,-7.0,5.0,-1.0,56.114583333333336,1.4220796625233032,51.0,59.0,56.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-28.598958333333332,2.3264805927000425,-34.0,-23.0,-29.0,-0.6645833333333333,0.7517763692877918,-4.0,2.0,-1.0,56.578125,1.0424467013379362,54.0,59.0,57.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-29.754166666666666,3.2740620182594444,-40.0,-23.0,-29.0,-0.7552083333333334,0.8317688216147308,-4.0,2.0,-1.0,56.010416666666664,1.5506384145012457,51.0,59.0,56.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-31.865625,2.7536430746343563,-40.0,-25.0,-32.0,-0.7604166666666666,0.8301512063315051,-4.0,2.0,-1.0,55.052083333333336,1.365215049247441,51.0,59.0,55.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-34.121875,2.753846608258054,-44.0,-25.0,-34.0,-0.5645833333333333,0.7723019457742197,-3.0,2.0,-1.0,53.90416666666667,1.5143330964970465,47.0,59.0,54.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-35.688541666666666,2.7312492717233248,-44.0,-27.0,-36.0,-1.0229166666666667,0.9971261276412067,-4.0,3.0,-1.0,53.032291666666666,1.5653971229657675,47.0,57.0,53.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-37.20104166666667,1.9530994480427977,-44.0,-27.0,-38.0,-1.921875,1.3176988129412177,-6.0,3.0,-2.0,52.172916666666666,1.193174817572946,47.0,57.0,52.0,250.0,No Stress,Reaction
260.0,230.0,260.0,960,-39.348958333333336,2.6573719363823547,-45.0,-27.0,-38.5,-2.925,1.0634706202650077,-6.0,3.0,-3.0,50.640625,1.9420745132501074,47.0,57.0,51.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-41.80833333333333,3.2036757651272945,-49.0,-35.0,-43.0,-3.033333333333333,0.9297164139446027,-6.0,1.0,-3.0,48.7625,2.4609250784854595,43.0,54.0,48.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-44.48125,1.8237405841996077,-50.0,-41.0,-44.0,-3.05,1.0044738297542177,-6.0,1.0,-3.0,46.66979166666667,1.517476899355133,42.0,50.0,47.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-45.346875,1.439604650064735,-50.0,-40.0,-45.0,-2.620833333333333,1.0950563540254374,-6.0,2.0,-3.0,45.97083333333333,1.2241842353411103,42.0,50.0,46.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-45.036458333333336,1.9905207995718055,-57.0,-39.0,-45.0,-2.6802083333333333,1.1356503551850097,-6.0,2.0,-3.0,46.209375,1.616170767892618,40.0,53.0,46.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-44.302083333333336,2.6812592238300375,-57.0,-32.0,-45.0,-2.705208333333333,1.305149006604376,-7.0,2.0,-3.0,46.797916666666666,2.0532016335981083,40.0,55.0,46.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-39.85520833333333,6.305638600730067,-57.0,-26.0,-42.0,-2.234375,1.5222594565223913,-7.0,2.0,-2.0,49.802083333333336,4.232354133985896,40.0,57.0,49.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-35.38229166666667,6.317354397883674,-54.0,-26.0,-32.0,-1.4697916666666666,1.7175788541619172,-7.0,2.0,-1.0,52.69479166666667,4.149396473362432,42.0,57.0,55.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,946,-31.153276955602536,1.5569522668693678,-38.0,-26.0,-31.0,-0.3953488372093023,0.7875617284171632,-3.0,1.0,0.0,55.44397463002114,0.809683885922697,51.0,57.0,56.0,340.0,No Stress,No Reaction
