label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
200.0,170.0,200.0,960,-46.317708333333336,12.799410951576405,-121.0,29.0,-47.0,23.3375,21.794677723229515,-67.0,55.0,29.0,28.502083333333335,12.880941771917374,-29.0,110.0,30.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-39.764583333333334,12.447126793576228,-121.0,29.0,-41.0,34.31875,19.34480669019792,-54.0,55.0,38.0,28.69375,9.48419257286165,-29.0,110.0,28.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-40.00729166666667,12.757338518983449,-121.0,29.0,-41.5,34.24583333333333,19.315016103097424,-54.0,55.0,37.0,28.490625,9.582630903969436,-29.0,110.0,27.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-40.778125,10.17776003845724,-78.0,-7.0,-42.0,36.721875,9.419918805786603,8.0,55.0,36.0,30.04375,7.329014610548044,2.0,76.0,28.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-45.083333333333336,8.365436944942289,-78.0,-7.0,-46.0,29.410416666666666,7.943511188603932,2.0,52.0,29.0,33.501041666666666,7.484150716561629,2.0,76.0,33.0,240.0,Stress,No Reaction
250.0,220.0,250.0,960,-41.359375,9.935402181168316,-77.0,-7.0,-42.0,31.854166666666668,10.84921698607709,-1.0,53.0,30.0,34.248958333333334,7.5230267962845625,2.0,108.0,33.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-41.31041666666667,10.244126261963302,-68.0,-6.0,-44.0,34.790625,11.415140761634301,-1.0,59.0,35.0,30.694791666666667,7.337220235944554,6.0,108.0,29.0,260.0,Stress,No Reaction
270.0,240.0,270.0,960,-37.81041666666667,9.718106888412601,-68.0,-6.0,-37.0,42.26354166666667,8.411740390093906,-1.0,59.0,44.0,26.135416666666668,6.037456583291826,6.0,108.0,25.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-41.407291666666666,9.943728482821546,-88.0,-6.0,-43.0,40.53125,7.7903353469230225,17.0,59.0,39.0,24.694791666666667,5.27942609513447,-10.0,52.0,24.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-42.47604166666667,8.743085989258699,-88.0,-10.0,-43.0,40.354166666666664,6.836202420818744,17.0,56.0,39.0,23.997916666666665,5.374600970549461,-10.0,52.0,24.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-47.10729166666667,7.233766043809601,-88.0,-10.0,-48.0,36.234375,5.938357808075037,17.0,57.0,36.0,23.655208333333334,5.307526475403079,-10.0,52.0,23.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-47.619791666666664,6.512538957177314,-81.0,-20.0,-48.0,36.514583333333334,5.954099352234631,15.0,57.0,36.0,22.275,4.2958136131052225,3.0,42.0,22.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-48.55416666666667,6.127187173776859,-81.0,-20.0,-49.0,35.153125,5.59387519083844,15.0,57.0,34.0,22.801041666666666,4.782331811806911,3.0,42.0,23.0,320.0,Stress,No Reaction
330.0,300.0,330.0,960,-48.48645833333333,6.908898008941025,-81.0,-15.0,-49.0,34.93125,5.567245796261903,14.0,52.0,34.0,23.23125,6.040415023825977,-3.0,53.0,23.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-47.88333333333333,6.208653295088768,-73.0,-15.0,-48.0,33.26979166666667,4.479023518256429,14.0,56.0,33.0,26.583333333333332,6.5912487668024005,-3.0,57.0,27.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-46.66979166666667,8.24951883188315,-91.0,-9.0,-47.0,33.719791666666666,5.7375357001652585,-5.0,56.0,33.0,27.560416666666665,6.62447950487148,-3.0,57.0,29.0,350.0,Stress,No Reaction
360.0,330.0,360.0,960,-46.103125,7.715130822814263,-91.0,-9.0,-46.0,33.264583333333334,6.120342994175559,-5.0,56.0,33.0,28.810416666666665,6.255383152710064,-7.0,57.0,30.0,360.0,No Stress,Reaction
370.0,340.0,370.0,960,-44.46666666666667,8.860930715934389,-91.0,-9.0,-44.0,34.848958333333336,6.554424351544395,-5.0,58.0,36.0,28.855208333333334,6.935038506067545,-7.0,51.0,30.0,370.0,Stress,No Reaction
380.0,350.0,380.0,960,-46.06979166666667,8.220902423788576,-74.0,-14.0,-46.0,33.135416666666664,6.519593940135189,13.0,58.0,34.0,28.413541666666667,7.534614177327316,-7.0,52.0,29.0,380.0,Stress,No Reaction
390.0,360.0,390.0,960,-47.36770833333333,9.398222657073099,-83.0,-10.0,-48.0,32.334375,7.764633708469091,-8.0,58.0,34.0,26.808333333333334,7.890724834136846,-4.0,56.0,27.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,-50.665625,7.797065410434783,-83.0,-10.0,-52.0,30.636458333333334,7.566743269760266,-8.0,54.0,30.0,22.683333333333334,10.721020707895175,-44.0,56.0,24.0,400.0,Stress,Reaction
410.0,380.0,410.0,960,-49.989583333333336,7.464612087134921,-83.0,-10.0,-51.0,31.027083333333334,7.370098242606107,-8.0,57.0,30.0,21.234375,15.212237322758304,-54.0,56.0,24.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,-46.51145833333333,7.3077639486672235,-82.0,-17.0,-48.0,34.60729166666667,6.82806489703307,14.0,57.0,34.0,22.732291666666665,15.234770304600074,-54.0,54.0,26.0,420.0,Stress,No Reaction
430.0,400.0,430.0,960,-45.235416666666666,6.369471950105744,-82.0,-17.0,-46.0,35.125,5.994870939462612,16.0,57.0,35.0,25.813541666666666,12.786431479808373,-54.0,54.0,28.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-45.088541666666664,6.578433018466462,-72.0,-17.0,-45.0,35.313541666666666,5.854565516874835,16.0,55.0,36.0,28.292708333333334,5.009349856384912,8.0,50.0,28.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,900,-45.70666666666666,11.530419216012776,-128.0,18.0,-47.0,32.913333333333334,8.777387774917955,-8.0,63.0,33.0,28.29222222222222,9.643370788942617,-14.0,77.0,29.0,450.0,No Stress,No Reaction
