window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
100.0,110.0,320,-33.0625,-33.0,0.6402145016714885,-35,-31,-33,-7.378125,-7.0,0.6559275779084263,-11,-5,-7,54.10625,54.0,0.3377386535756968,53.0,55.0,54.0
110.0,120.0,320,-33.6125,-34.0,0.5310131087177542,-35,-32,-34,-8.03125,-8.0,0.46063708098260603,-10,-7,-8,53.95,54.0,0.23220356435206851,53.0,55.0,54.0
120.0,130.0,320,-32.946875,-33.0,0.7959475632923143,-36,-31,-33,-8.578125,-9.0,0.6384907630854619,-10,-7,-9,54.065625,54.0,0.3697914137120727,53.0,55.0,54.0
130.0,140.0,320,-30.375,-30.0,0.8360978179187702,-33,-28,-30,-10.253125,-10.0,0.7093130479555539,-12,-8,-10,55.009375,55.0,0.3918122631181702,54.0,56.0,55.0
140.0,150.0,320,-29.375,-29.0,0.7656414934887764,-32,-26,-29,-11.196875,-11.0,0.6638844439049097,-13,-9,-11,55.36875,55.0,0.5023065918596922,54.0,57.0,55.0
150.0,160.0,320,-27.0125,-27.0,0.9793318687201537,-30,-24,-27,-13.434375,-13.0,0.7398675535967255,-16,-11,-13,56.053125,56.0,0.46202795108760025,54.0,57.0,56.0
160.0,170.0,320,-26.93125,-27.0,0.7767941110159696,-31,-24,-27,-13.575,-14.0,0.6815987107586372,-16,-12,-14,56.053125,56.0,0.36327004472134683,54.0,58.0,56.0
170.0,180.0,320,-27.7875,-28.0,0.7948699150289844,-30,-24,-28,-13.815625,-14.0,0.5489284945810422,-16,-12,-14,55.671875,56.0,0.5327719992030364,54.0,58.0,56.0
180.0,190.0,320,-29.634375,-30.0,1.252235461899087,-33,-24,-30,-13.45,-14.0,0.9781307744428781,-16,-9,-14,54.903125,55.0,0.7342854735998883,53.0,58.0,55.0
190.0,200.0,320,-32.23125,-33.0,1.2580617773927736,-34,-29,-33,-13.121875,-13.0,0.7087603974125829,-17,-11,-13,53.765625,54.0,0.6369546348811372,53.0,56.0,54.0
200.0,210.0,320,-29.484375,-30.0,1.882040074828428,-33,-23,-30,-13.959375,-14.0,0.8237689114282815,-18,-12,-14,54.75625,55.0,0.9182706589752244,53.0,57.0,54.0
210.0,220.0,320,-30.6375,-30.0,1.4981179415423738,-36,-25,-30,-14.3,-14.0,0.8979251597301916,-17,-11,-14,54.128125,54.0,0.7076538015310277,52.0,56.0,54.0
220.0,230.0,320,-29.9625,-32.0,4.539464705437434,-39,-8,-32,-13.525,-14.0,2.172642670930631,-19,-4,-15,54.640625,54.0,2.958263425079484,48.0,82.0,54.0
230.0,240.0,320,-31.0875,-31.0,0.9850767358681202,-34,-27,-31,-14.040625,-14.0,0.8237689114282818,-17,-10,-14,54.084375,54.0,0.5784041254074909,52.0,58.0,54.0
240.0,250.0,320,-32.721875,-33.0,1.7021532325144126,-38,-29,-33,-12.43125,-12.0,1.057126139106016,-16,-10,-12,53.56875,54.0,0.7888078779643078,51.0,56.0,54.0
250.0,260.0,320,-33.796875,-34.0,0.803200640931315,-36,-31,-34,-12.9375,-13.0,0.7098721682794771,-15,-11,-13,52.975,53.0,0.4472135954999545,51.0,55.0,53.0
260.0,270.0,320,-35.821875,-36.0,1.1594600340386512,-39,-29,-36,-11.940625,-12.0,0.9129371027650356,-15,-7,-12,51.9875,52.0,0.5426915390745214,51.0,55.0,52.0
270.0,280.0,320,-34.61875,-35.0,1.1603257298590932,-39,-31,-34,-13.99375,-14.0,1.1903313466146905,-19,-10,-14,52.24375,52.0,0.6055839949351621,50.0,54.0,52.0
280.0,290.0,320,-34.484375,-34.5,1.6226471995382348,-40,-27,-34,-13.746875,-14.0,1.3628488452215208,-16,-9,-14,52.296875,52.0,0.6966036616627916,50.0,55.0,52.0
290.0,300.0,320,-35.2875,-35.0,1.0734031662738686,-39,-32,-35,-13.109375,-13.0,1.049215074580648,-16,-9,-13,52.015625,52.0,0.5896757384266609,50.0,54.0,52.0
300.0,310.0,320,-35.046875,-35.0,1.425580094212764,-42,-27,-35,-13.115625,-13.0,0.9676942750845163,-18,-7,-13,52.2125,52.0,0.5860178562976442,50.0,54.0,52.0
310.0,320.0,320,-36.125,-36.0,1.3839654986911292,-40,-29,-36,-12.4375,-13.0,1.2503917881306046,-16,-8,-13,51.71875,52.0,0.6545895361331728,50.0,54.0,52.0
320.0,330.0,320,-37.121875,-37.0,1.7583182288000139,-44,-28,-37,-11.790625,-12.0,1.146032921726181,-17,-8,-12,51.228125,51.0,0.8680083407570719,50.0,55.0,51.0
330.0,340.0,320,-36.021875,-36.0,1.8525986789382631,-43,-22,-36,-10.678125,-11.0,1.4447471332371151,-20,-2,-11,52.134375,52.0,0.8327577688424154,49.0,58.0,52.0
340.0,350.0,320,-30.165625,-31.0,3.730002846948589,-37,-13,-32,-8.878125,-8.0,2.675938809272697,-17,-4,-7,55.321875,55.0,1.7561775202862162,51.0,62.0,55.0
350.0,360.0,320,-31.2625,-31.0,0.4546864984934402,-33,-30,-31,-7.125,-7.0,0.33123687647748157,-8,-7,-7,55.0,55.0,0.0,55.0,55.0,55.0
360.0,370.0,320,-31.396875,-31.0,0.49001591363065417,-32,-31,-31,-7.559375,-8.0,0.4972396374518941,-8,-7,-8,55.003125,55.0,0.09692570596332553,54.0,56.0,55.0
370.0,380.0,16,-31.25,-31.0,0.44721359549995704,-32,-31,-31,-7.5625,-8.0,0.51234753829798,-8,-7,-8,55.0,55.0,0.0,55.0,55.0,55.0
