label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
120.0,90.0,120.0,960,-49.74583333333333,5.840599278368885,-103.0,4.0,-50.0,20.092708333333334,8.955966254512344,-18.0,59.0,16.0,35.04479166666667,6.320850673858978,-18.0,80.0,36.0,120.0,No Stress,No Reaction
130.0,100.0,130.0,960,-48.532291666666666,7.411557004067327,-103.0,4.0,-48.0,24.652083333333334,9.710072161953132,-18.0,61.0,28.0,33.54479166666667,7.419507160522185,-18.0,80.0,34.0,130.0,Stress,Reaction
140.0,110.0,140.0,960,-46.396875,5.299752155949773,-99.0,-21.0,-47.0,30.148958333333333,5.580176719363437,-9.0,61.0,31.0,32.45104166666667,5.2314221632545745,2.0,70.0,32.0,140.0,No Stress,No Reaction
150.0,120.0,150.0,960,-46.77395833333333,5.34600012818227,-99.0,-21.0,-47.0,29.141666666666666,5.69916055261813,-9.0,61.0,29.0,32.90208333333333,4.997475466253054,2.0,70.0,32.0,150.0,Stress,Reaction
160.0,130.0,160.0,960,-42.817708333333336,6.878439434156339,-70.0,-12.0,-45.0,29.763541666666665,4.003299467960187,8.0,44.0,30.0,36.146875,5.6476568383087065,25.0,54.0,34.0,160.0,Stress,No Reaction
170.0,140.0,170.0,960,-38.38333333333333,8.008007810051968,-70.0,-8.0,-36.0,30.9125,4.376285748801331,8.0,48.0,31.0,39.25625,5.663206763365595,25.0,56.0,41.0,170.0,No Stress,Reaction
180.0,150.0,180.0,960,-35.08125,4.346760866585898,-53.0,-8.0,-36.0,31.3875,3.790368398514139,8.0,48.0,31.0,42.35104166666667,2.398882899196996,32.0,56.0,42.0,180.0,No Stress,Reaction
190.0,160.0,190.0,960,-35.33125,3.7794602265077364,-53.0,-8.0,-36.0,31.113541666666666,3.0649255236327297,15.0,48.0,30.0,42.447916666666664,2.1000511025445485,32.0,56.0,42.0,190.0,No Stress,Reaction
200.0,170.0,200.0,960,-35.75833333333333,3.1927860117004796,-51.0,-13.0,-35.0,29.579166666666666,1.3783607457769478,23.0,39.0,29.0,43.35104166666667,2.100374602452888,39.0,56.0,44.0,200.0,No Stress,Reaction
210.0,180.0,210.0,960,-34.43125,2.8696866847104734,-51.0,-13.0,-35.0,29.772916666666667,1.4515088095228186,23.0,39.0,30.0,44.153125,1.7564095715119676,39.0,56.0,44.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-32.704166666666666,3.7760542014042904,-60.0,-2.0,-34.0,30.159375,1.7986832238994823,17.0,46.0,30.0,45.00625,1.8516296404353907,38.0,56.0,45.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-31.830208333333335,3.384520358742394,-60.0,-2.0,-31.0,30.264583333333334,1.9111646710113528,15.0,46.0,30.0,45.44375,1.750007448218918,38.0,55.0,46.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-31.822916666666668,5.0774908446712,-60.0,-2.0,-31.0,30.525,3.474231072233717,15.0,50.0,31.0,45.302083333333336,3.7283117467637625,17.0,65.0,46.0,240.0,No Stress,Reaction
250.0,220.0,250.0,960,-33.998958333333334,5.358765728581531,-59.0,-7.0,-33.0,30.282291666666666,3.8702225362392153,15.0,50.0,31.0,43.9625,4.0439001296524015,17.0,65.0,44.0,250.0,Stress,Reaction
260.0,230.0,260.0,960,-36.83958333333333,5.634440481027114,-59.0,-7.0,-37.0,29.29375,4.78801537600663,13.0,50.0,30.0,42.58958333333333,4.120739760840621,17.0,65.0,43.0,260.0,Stress,Reaction
270.0,240.0,270.0,960,-38.74166666666667,4.3711936617475455,-55.0,-26.0,-38.0,29.425,4.372465748951728,13.0,43.0,30.0,40.88333333333333,3.172965398414272,26.0,59.0,41.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-38.520833333333336,4.719182266580388,-55.0,-20.0,-39.0,29.236458333333335,4.6794342900175,13.0,43.0,28.0,41.14479166666667,3.143570819252399,26.0,59.0,42.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-37.213541666666664,5.432419574950354,-61.0,-10.0,-38.0,30.736458333333335,4.266943036444241,12.0,44.0,31.0,41.14479166666667,3.6029292274584557,20.0,63.0,42.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-36.213541666666664,5.146368974006287,-61.0,-10.0,-36.0,29.864583333333332,5.376385611672075,12.0,48.0,31.0,42.5,3.47191923136378,20.0,63.0,43.0,300.0,Stress,Reaction
310.0,280.0,310.0,960,-36.828125,4.939323243444646,-61.0,-10.0,-37.0,30.266666666666666,5.736273304299555,10.0,48.0,31.0,41.65833333333333,3.7077734948605108,20.0,63.0,41.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-34.03958333333333,7.564150109246725,-71.0,16.0,-35.0,31.686458333333334,7.664676228486218,1.0,62.0,33.0,42.19375,5.006561127902505,15.0,79.0,41.0,320.0,Stress,Reaction
330.0,300.0,330.0,960,-32.340625,6.908278543517766,-71.0,16.0,-33.0,33.104166666666664,6.378861020430694,1.0,62.0,33.0,42.58229166666667,4.698800565601893,15.0,79.0,43.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-32.09791666666667,6.871894660010653,-71.0,16.0,-33.0,33.13229166666667,6.06071117752752,1.0,62.0,33.0,42.822916666666664,4.684397797482706,15.0,79.0,43.0,340.0,No Stress,Reaction
350.0,320.0,350.0,960,-35.29270833333333,4.199998629317684,-53.0,-18.0,-35.0,31.466666666666665,3.600621735984602,13.0,46.0,32.0,42.213541666666664,2.402037707751742,30.0,58.0,42.0,350.0,Stress,Reaction
360.0,330.0,360.0,960,-37.87916666666667,4.40186510538186,-54.0,-16.0,-38.0,30.191666666666666,4.290875122310011,11.0,48.0,31.0,41.1625,2.558318742110854,30.0,58.0,41.0,360.0,No Stress,Reaction
370.0,340.0,370.0,960,-38.0,3.849082064913665,-54.0,-16.0,-38.0,30.564583333333335,4.050514692424758,11.0,48.0,31.0,40.858333333333334,2.503539378466861,30.0,58.0,41.0,370.0,No Stress,Reaction
380.0,350.0,380.0,960,-38.516666666666666,6.775079568759103,-54.0,48.0,-39.0,29.345833333333335,9.670223657299953,-44.0,56.0,31.0,40.17916666666667,3.210901551438078,29.0,63.0,40.0,380.0,No Stress,Reaction
390.0,360.0,390.0,960,-36.469791666666666,11.648444559028851,-68.0,48.0,-38.0,28.771875,13.320820360751817,-44.0,56.0,32.0,40.146875,6.15529737221156,26.0,82.0,39.0,390.0,No Stress,Reaction
400.0,370.0,400.0,960,-37.552083333333336,11.818112141606564,-68.0,48.0,-40.0,30.0625,13.636585535528274,-44.0,56.0,35.0,37.927083333333336,6.792231334386823,25.0,82.0,36.0,400.0,No Stress,Reaction
410.0,380.0,410.0,960,-40.42604166666667,11.410747589027354,-68.0,40.0,-41.0,31.208333333333332,10.258206274394283,-29.0,55.0,33.0,35.16875,7.046002756797703,25.0,82.0,34.0,410.0,No Stress,Reaction
420.0,390.0,420.0,960,-44.360416666666666,3.7211589336554556,-54.0,-30.0,-45.0,31.355208333333334,3.826785836945824,19.0,44.0,31.0,33.72708333333333,3.0409948144060275,25.0,47.0,34.0,420.0,No Stress,Reaction
430.0,400.0,430.0,960,-43.49375,6.3541602064389915,-64.0,6.0,-45.0,29.760416666666668,2.704974722922753,18.0,48.0,30.0,35.85520833333333,4.876244683042285,28.0,68.0,36.0,430.0,No Stress,Reaction
440.0,410.0,440.0,960,-41.338541666666664,5.653071729370415,-64.0,6.0,-42.0,30.271875,2.921646339953969,18.0,48.0,31.0,37.85625,3.2842662969815724,29.0,68.0,37.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,918,-40.13725490196079,5.145506121013574,-64.0,6.0,-41.0,31.574074074074073,2.5107105275769395,18.0,48.0,31.0,38.02723311546841,3.3919397647402687,26.0,68.0,38.0,450.0,No Stress,No Reaction
