ST,time,values
E4_Temperature,"1641477430,88348","33,69"
E4_Temperature,"1641477431,13349","33,69"
E4_Temperature,"1641477431,3835","33,69"
E4_Temperature,"1641477431,63351","33,71"
E4_Temperature,"1641477431,88353","33,71"
E4_Temperature,"1641477432,13354","33,71"
E4_Temperature,"1641477432,38355","33,71"
E4_Temperature,"1641477432,63356","33,69"
E4_Temperature,"1641477432,88357","33,69"
E4_Temperature,"1641477433,13358","33,69"
E4_Temperature,"1641477433,3836","33,69"
E4_Temperature,"1641477433,63361","33,73"
E4_Temperature,"1641477433,88362","33,73"
E4_Temperature,"1641477434,13363","33,73"
E4_Temperature,"1641477434,38364","33,73"
E4_Temperature,"1641477434,63365","33,73"
E4_Temperature,"1641477434,88366","33,73"
E4_Temperature,"1641477435,13368","33,73"
E4_Temperature,"1641477435,38369","33,73"
E4_Temperature,"1641477435,6337","33,73"
E4_Temperature,"1641477435,88371","33,73"
E4_Temperature,"1641477436,13372","33,73"
E4_Temperature,"1641477436,38373","33,73"
E4_Temperature,"1641477436,63375","33,73"
E4_Temperature,"1641477436,88376","33,73"
E4_Temperature,"1641477437,13377","33,73"
E4_Temperature,"1641477437,38378","33,73"
E4_Temperature,"1641477437,63379","33,73"
E4_Temperature,"1641477437,8838","33,73"
E4_Temperature,"1641477438,13382","33,73"
E4_Temperature,"1641477438,38383","33,73"
E4_Temperature,"1641477438,63384","33,71"
E4_Temperature,"1641477438,88385","33,71"
E4_Temperature,"1641477439,13386","33,71"
E4_Temperature,"1641477439,38387","33,71"
E4_Temperature,"1641477439,63388","33,71"
E4_Temperature,"1641477439,8839","33,71"
E4_Temperature,"1641477440,13391","33,71"
E4_Temperature,"1641477440,38392","33,71"
E4_Temperature,"1641477440,63393","33,71"
E4_Temperature,"1641477440,88394","33,71"
E4_Temperature,"1641477441,13395","33,71"
E4_Temperature,"1641477441,38397","33,71"
E4_Temperature,"1641477441,63398","33,73"
E4_Temperature,"1641477441,88399","33,73"
E4_Temperature,"1641477442,134","33,73"
E4_Temperature,"1641477442,38401","33,73"
E4_Temperature,"1641477442,63402","33,73"
E4_Temperature,"1641477442,88404","33,73"
E4_Temperature,"1641477443,13405","33,73"
E4_Temperature,"1641477443,38406","33,73"
E4_Temperature,"1641477443,63407","33,73"
E4_Temperature,"1641477443,88408","33,73"
E4_Temperature,"1641477444,13409","33,73"
E4_Temperature,"1641477444,3841","33,73"
E4_Temperature,"1641477444,63412","33,71"
E4_Temperature,"1641477444,88413","33,71"
E4_Temperature,"1641477445,13414","33,71"
E4_Temperature,"1641477445,38415","33,71"
E4_Temperature,"1641477445,63416","33,73"
E4_Temperature,"1641477445,88417","33,73"
E4_Temperature,"1641477446,13419","33,73"
E4_Temperature,"1641477446,3842","33,73"
E4_Temperature,"1641477446,63421","33,73"
E4_Temperature,"1641477446,88422","33,73"
E4_Temperature,"1641477447,13423","33,73"
E4_Temperature,"1641477447,38424","33,73"
E4_Temperature,"1641477447,63425","33,73"
E4_Temperature,"1641477447,88427","33,73"
E4_Temperature,"1641477448,13428","33,73"
E4_Temperature,"1641477448,38429","33,73"
E4_Temperature,"1641477448,6343","33,71"
E4_Temperature,"1641477448,88431","33,71"
E4_Temperature,"1641477449,13432","33,71"
E4_Temperature,"1641477449,38434","33,71"
E4_Temperature,"1641477449,63435","33,73"
E4_Temperature,"1641477449,88436","33,73"
E4_Temperature,"1641477450,13437","33,73"
E4_Temperature,"1641477450,38438","33,73"
E4_Temperature,"1641477450,63439","33,71"
E4_Temperature,"1641477450,88441","33,71"
E4_Temperature,"1641477451,13442","33,71"
E4_Temperature,"1641477451,38443","33,71"
E4_Temperature,"1641477451,63444","33,73"
E4_Temperature,"1641477451,88445","33,73"
E4_Temperature,"1641477452,13446","33,73"
E4_Temperature,"1641477452,38447","33,73"
E4_Temperature,"1641477452,63449","33,71"
E4_Temperature,"1641477452,8845","33,71"
E4_Temperature,"1641477453,13451","33,71"
E4_Temperature,"1641477453,38452","33,71"
E4_Temperature,"1641477453,63453","33,71"
E4_Temperature,"1641477453,88454","33,71"
E4_Temperature,"1641477454,13456","33,71"
E4_Temperature,"1641477454,38457","33,71"
E4_Temperature,"1641477454,63458","33,73"
E4_Temperature,"1641477454,88459","33,73"
E4_Temperature,"1641477455,1346","33,73"
E4_Temperature,"1641477455,38461","33,73"
E4_Temperature,"1641477455,63463","33,73"
E4_Temperature,"1641477455,88464","33,73"
E4_Temperature,"1641477456,13465","33,73"
E4_Temperature,"1641477456,38466","33,73"
E4_Temperature,"1641477456,63467","33,75"
E4_Temperature,"1641477456,88468","33,75"
E4_Temperature,"1641477457,13469","33,75"
E4_Temperature,"1641477457,38471","33,75"
E4_Temperature,"1641477457,63472","33,73"
E4_Temperature,"1641477457,88473","33,73"
E4_Temperature,"1641477458,13474","33,73"
E4_Temperature,"1641477458,38475","33,73"
E4_Temperature,"1641477458,63476","33,73"
E4_Temperature,"1641477458,88478","33,73"
E4_Temperature,"1641477459,13479","33,73"
E4_Temperature,"1641477459,3848","33,73"
E4_Temperature,"1641477459,63481","33,71"
E4_Temperature,"1641477459,88482","33,71"
E4_Temperature,"1641477460,13483","33,71"
E4_Temperature,"1641477460,38485","33,71"
E4_Temperature,"1641477460,63486","33,73"
E4_Temperature,"1641477460,88487","33,73"
E4_Temperature,"1641477461,13488","33,73"
E4_Temperature,"1641477461,38489","33,73"
E4_Temperature,"1641477461,6349","33,73"
E4_Temperature,"1641477461,88491","33,73"
E4_Temperature,"1641477462,13493","33,73"
E4_Temperature,"1641477462,38494","33,73"
E4_Temperature,"1641477462,63495","33,71"
E4_Temperature,"1641477462,88496","33,71"
E4_Temperature,"1641477463,13497","33,71"
E4_Temperature,"1641477463,38498","33,71"
E4_Temperature,"1641477463,635","33,73"
E4_Temperature,"1641477463,88501","33,73"
E4_Temperature,"1641477464,13502","33,73"
E4_Temperature,"1641477464,38503","33,73"
E4_Temperature,"1641477464,63504","33,71"
E4_Temperature,"1641477464,88505","33,71"
E4_Temperature,"1641477465,13507","33,71"
E4_Temperature,"1641477465,38508","33,71"
E4_Temperature,"1641477465,63509","33,75"
E4_Temperature,"1641477465,8851","33,75"
E4_Temperature,"1641477466,13511","33,75"
E4_Temperature,"1641477466,38512","33,75"
E4_Temperature,"1641477466,63513","33,73"
E4_Temperature,"1641477466,88515","33,73"
E4_Temperature,"1641477467,13516","33,73"
E4_Temperature,"1641477467,38517","33,73"
E4_Temperature,"1641477467,63518","33,71"
E4_Temperature,"1641477467,88519","33,71"
E4_Temperature,"1641477468,1352","33,71"
E4_Temperature,"1641477468,38522","33,71"
E4_Temperature,"1641477468,63523","33,73"
E4_Temperature,"1641477468,88524","33,73"
E4_Temperature,"1641477469,13525","33,73"
E4_Temperature,"1641477469,38526","33,73"
E4_Temperature,"1641477469,63527","33,73"
E4_Temperature,"1641477469,88529","33,73"
E4_Temperature,"1641477470,1353","33,73"
E4_Temperature,"1641477470,38531","33,73"
E4_Temperature,"1641477470,63532","33,73"
E4_Temperature,"1641477470,88533","33,73"
E4_Temperature,"1641477471,13534","33,73"
E4_Temperature,"1641477471,38535","33,73"
E4_Temperature,"1641477471,63537","33,73"
E4_Temperature,"1641477471,88538","33,73"
E4_Temperature,"1641477472,13539","33,73"
E4_Temperature,"1641477472,3854","33,73"
E4_Temperature,"1641477472,63541","33,75"
E4_Temperature,"1641477472,88542","33,75"
E4_Temperature,"1641477473,13544","33,75"
E4_Temperature,"1641477473,38545","33,75"
E4_Temperature,"1641477473,63546","33,73"
E4_Temperature,"1641477473,88547","33,73"
E4_Temperature,"1641477474,13548","33,73"
E4_Temperature,"1641477474,38549","33,73"
E4_Temperature,"1641477474,63551","33,75"
E4_Temperature,"1641477474,88552","33,75"
E4_Temperature,"1641477475,13553","33,75"
E4_Temperature,"1641477475,38554","33,75"
E4_Temperature,"1641477475,63555","33,73"
E4_Temperature,"1641477475,88556","33,73"
E4_Temperature,"1641477476,13557","33,73"
E4_Temperature,"1641477476,38559","33,73"
E4_Temperature,"1641477476,6356","33,73"
E4_Temperature,"1641477476,88561","33,73"
E4_Temperature,"1641477477,13562","33,73"
E4_Temperature,"1641477477,38563","33,73"
E4_Temperature,"1641477477,63564","33,75"
E4_Temperature,"1641477477,88566","33,75"
E4_Temperature,"1641477478,13567","33,75"
E4_Temperature,"1641477478,38568","33,75"
E4_Temperature,"1641477478,63569","33,75"
E4_Temperature,"1641477478,8857","33,75"
E4_Temperature,"1641477479,13571","33,75"
E4_Temperature,"1641477479,38573","33,75"
E4_Temperature,"1641477479,63574","33,73"
E4_Temperature,"1641477479,88575","33,73"
E4_Temperature,"1641477480,13576","33,73"
E4_Temperature,"1641477480,38577","33,73"
E4_Temperature,"1641477480,63578","33,75"
E4_Temperature,"1641477480,88579","33,75"
E4_Temperature,"1641477481,13581","33,75"
E4_Temperature,"1641477481,38582","33,75"
E4_Temperature,"1641477481,63583","33,71"
E4_Temperature,"1641477481,88584","33,71"
E4_Temperature,"1641477482,13585","33,71"
E4_Temperature,"1641477482,38586","33,71"
E4_Temperature,"1641477482,63588","33,73"
E4_Temperature,"1641477482,88589","33,73"
E4_Temperature,"1641477483,1359","33,73"
E4_Temperature,"1641477483,38591","33,73"
E4_Temperature,"1641477483,63592","33,75"
E4_Temperature,"1641477483,88593","33,75"
E4_Temperature,"1641477484,13594","33,75"
E4_Temperature,"1641477484,38596","33,75"
E4_Temperature,"1641477484,63597","33,75"
E4_Temperature,"1641477484,88598","33,75"
E4_Temperature,"1641477485,13599","33,75"
E4_Temperature,"1641477485,386","33,75"
E4_Temperature,"1641477485,63601","33,73"
E4_Temperature,"1641477485,88603","33,73"
E4_Temperature,"1641477486,13604","33,73"
E4_Temperature,"1641477486,38605","33,73"
E4_Temperature,"1641477486,63606","33,73"
E4_Temperature,"1641477486,88607","33,73"
E4_Temperature,"1641477487,13608","33,73"
E4_Temperature,"1641477487,3861","33,73"
E4_Temperature,"1641477487,63611","33,75"
E4_Temperature,"1641477487,88612","33,75"
E4_Temperature,"1641477488,13613","33,75"
E4_Temperature,"1641477488,38614","33,75"
E4_Temperature,"1641477488,63615","33,73"
E4_Temperature,"1641477488,88616","33,73"
E4_Temperature,"1641477489,13618","33,73"
E4_Temperature,"1641477489,38619","33,73"
E4_Temperature,"1641477489,6362","33,75"
E4_Temperature,"1641477489,88621","33,75"
E4_Temperature,"1641477490,13622","33,75"
E4_Temperature,"1641477490,38623","33,75"
E4_Temperature,"1641477490,63625","33,73"
E4_Temperature,"1641477490,88626","33,73"
E4_Temperature,"1641477491,13627","33,73"
E4_Temperature,"1641477491,38628","33,73"
E4_Temperature,"1641477491,63629","33,73"
E4_Temperature,"1641477491,8863","33,73"
E4_Temperature,"1641477492,13632","33,73"
E4_Temperature,"1641477492,38633","33,73"
E4_Temperature,"1641477492,63634","33,75"
E4_Temperature,"1641477492,88635","33,75"
E4_Temperature,"1641477493,13636","33,75"
E4_Temperature,"1641477493,38637","33,75"
E4_Temperature,"1641477493,63638","33,73"
E4_Temperature,"1641477493,8864","33,73"
E4_Temperature,"1641477494,13641","33,73"
E4_Temperature,"1641477494,38642","33,73"
E4_Temperature,"1641477494,63643","33,73"
E4_Temperature,"1641477494,88644","33,73"
E4_Temperature,"1641477495,13645","33,73"
E4_Temperature,"1641477495,38647","33,73"
E4_Temperature,"1641477495,63648","33,75"
E4_Temperature,"1641477495,88649","33,75"
E4_Temperature,"1641477496,1365","33,75"
E4_Temperature,"1641477496,38651","33,75"
E4_Temperature,"1641477496,63652","33,73"
E4_Temperature,"1641477496,88654","33,73"
E4_Temperature,"1641477497,13655","33,73"
E4_Temperature,"1641477497,38656","33,73"
E4_Temperature,"1641477497,63657","33,73"
E4_Temperature,"1641477497,88658","33,73"
E4_Temperature,"1641477498,13659","33,73"
E4_Temperature,"1641477498,3866","33,73"
E4_Temperature,"1641477498,63662","33,73"
E4_Temperature,"1641477498,88663","33,73"
E4_Temperature,"1641477499,13664","33,73"
E4_Temperature,"1641477499,38665","33,73"
E4_Temperature,"1641477499,63666","33,73"
E4_Temperature,"1641477499,88667","33,73"
E4_Temperature,"1641477500,13669","33,73"
E4_Temperature,"1641477500,3867","33,73"
E4_Temperature,"1641477500,63671","33,75"
E4_Temperature,"1641477500,88672","33,75"
E4_Temperature,"1641477501,13673","33,75"
E4_Temperature,"1641477501,38674","33,75"
E4_Temperature,"1641477501,63676","33,73"
E4_Temperature,"1641477501,88677","33,73"
E4_Temperature,"1641477502,13678","33,73"
E4_Temperature,"1641477502,38679","33,73"
E4_Temperature,"1641477502,6368","33,73"
E4_Temperature,"1641477502,88681","33,73"
E4_Temperature,"1641477503,13682","33,73"
E4_Temperature,"1641477503,38684","33,73"
E4_Temperature,"1641477503,63685","33,75"
E4_Temperature,"1641477503,88686","33,75"
E4_Temperature,"1641477504,13687","33,75"
E4_Temperature,"1641477504,38688","33,75"
E4_Temperature,"1641477504,63689","33,75"
E4_Temperature,"1641477504,88691","33,75"
E4_Temperature,"1641477505,13692","33,75"
E4_Temperature,"1641477505,38693","33,75"
E4_Temperature,"1641477505,63694","33,73"
E4_Temperature,"1641477505,88695","33,73"
E4_Temperature,"1641477506,13696","33,73"
E4_Temperature,"1641477506,38698","33,73"
E4_Temperature,"1641477506,63699","33,75"
E4_Temperature,"1641477506,887","33,75"
E4_Temperature,"1641477507,13701","33,75"
E4_Temperature,"1641477507,38702","33,75"
E4_Temperature,"1641477507,63703","33,73"
E4_Temperature,"1641477507,88704","33,73"
E4_Temperature,"1641477508,13706","33,73"
E4_Temperature,"1641477508,38707","33,73"
E4_Temperature,"1641477508,63708","33,75"
E4_Temperature,"1641477508,88709","33,75"
E4_Temperature,"1641477509,1371","33,75"
E4_Temperature,"1641477509,38711","33,75"
E4_Temperature,"1641477509,63713","33,77"
E4_Temperature,"1641477509,88714","33,77"
E4_Temperature,"1641477510,13715","33,77"
E4_Temperature,"1641477510,38716","33,77"
E4_Temperature,"1641477510,63717","33,77"
E4_Temperature,"1641477510,88718","33,77"
E4_Temperature,"1641477511,1372","33,77"
E4_Temperature,"1641477511,38721","33,77"
E4_Temperature,"1641477511,63722","33,75"
E4_Temperature,"1641477511,88723","33,75"
E4_Temperature,"1641477512,13724","33,75"
E4_Temperature,"1641477512,38725","33,75"
E4_Temperature,"1641477512,63726","33,79"
E4_Temperature,"1641477512,88728","33,79"
E4_Temperature,"1641477513,13729","33,79"
E4_Temperature,"1641477513,3873","33,79"
E4_Temperature,"1641477513,63731","33,77"
E4_Temperature,"1641477513,88732","33,77"
E4_Temperature,"1641477514,13733","33,77"
E4_Temperature,"1641477514,38735","33,77"
E4_Temperature,"1641477514,63736","33,75"
E4_Temperature,"1641477514,88737","33,75"
E4_Temperature,"1641477515,13738","33,75"
E4_Temperature,"1641477515,38739","33,75"
E4_Temperature,"1641477515,6374","33,77"
E4_Temperature,"1641477515,88741","33,77"
E4_Temperature,"1641477516,13743","33,77"
E4_Temperature,"1641477516,38744","33,77"
E4_Temperature,"1641477516,63745","33,77"
E4_Temperature,"1641477516,88746","33,77"
E4_Temperature,"1641477517,13747","33,77"
E4_Temperature,"1641477517,38748","33,77"
E4_Temperature,"1641477517,6375","33,77"
E4_Temperature,"1641477517,88751","33,77"
E4_Temperature,"1641477518,13752","33,77"
E4_Temperature,"1641477518,38753","33,77"
E4_Temperature,"1641477518,63754","33,75"
E4_Temperature,"1641477518,88755","33,75"
E4_Temperature,"1641477519,13757","33,75"
E4_Temperature,"1641477519,38758","33,75"
E4_Temperature,"1641477519,63759","33,77"
E4_Temperature,"1641477519,8876","33,77"
E4_Temperature,"1641477520,13761","33,77"
E4_Temperature,"1641477520,38762","33,77"
E4_Temperature,"1641477520,63763","33,77"
E4_Temperature,"1641477520,88765","33,77"
E4_Temperature,"1641477521,13766","33,77"
E4_Temperature,"1641477521,38767","33,77"
E4_Temperature,"1641477521,63768","33,77"
E4_Temperature,"1641477521,88769","33,77"
E4_Temperature,"1641477522,1377","33,77"
E4_Temperature,"1641477522,38772","33,77"
E4_Temperature,"1641477522,63773","33,77"
E4_Temperature,"1641477522,88774","33,77"
E4_Temperature,"1641477523,13775","33,77"
E4_Temperature,"1641477523,38776","33,77"
E4_Temperature,"1641477523,63777","33,75"
E4_Temperature,"1641477523,88779","33,75"
E4_Temperature,"1641477524,1378","33,75"
E4_Temperature,"1641477524,38781","33,75"
E4_Temperature,"1641477524,63782","33,75"
E4_Temperature,"1641477524,88783","33,75"
E4_Temperature,"1641477525,13784","33,75"
E4_Temperature,"1641477525,38785","33,75"
E4_Temperature,"1641477525,63787","33,77"
E4_Temperature,"1641477525,88788","33,77"
E4_Temperature,"1641477526,13789","33,77"
E4_Temperature,"1641477526,3879","33,77"
E4_Temperature,"1641477526,63791","33,77"
E4_Temperature,"1641477526,88792","33,77"
E4_Temperature,"1641477527,13794","33,77"
E4_Temperature,"1641477527,38795","33,77"
E4_Temperature,"1641477527,63796","33,79"
E4_Temperature,"1641477527,88797","33,79"
E4_Temperature,"1641477528,13798","33,79"
E4_Temperature,"1641477528,38799","33,79"
E4_Temperature,"1641477528,63801","33,77"
E4_Temperature,"1641477528,88802","33,77"
E4_Temperature,"1641477529,13803","33,77"
E4_Temperature,"1641477529,38804","33,77"
E4_Temperature,"1641477529,63805","33,77"
E4_Temperature,"1641477529,88806","33,77"
E4_Temperature,"1641477530,13807","33,77"
E4_Temperature,"1641477530,38809","33,77"
E4_Temperature,"1641477530,6381","33,77"
E4_Temperature,"1641477530,88811","33,77"
E4_Temperature,"1641477531,13812","33,77"
E4_Temperature,"1641477531,38813","33,77"
E4_Temperature,"1641477531,63814","33,79"
E4_Temperature,"1641477531,88816","33,79"
E4_Temperature,"1641477532,13817","33,79"
E4_Temperature,"1641477532,38818","33,79"
E4_Temperature,"1641477532,63819","33,77"
E4_Temperature,"1641477532,8882","33,77"
E4_Temperature,"1641477533,13821","33,77"
E4_Temperature,"1641477533,38823","33,77"
E4_Temperature,"1641477533,63824","33,77"
E4_Temperature,"1641477533,88825","33,77"
E4_Temperature,"1641477534,13826","33,77"
E4_Temperature,"1641477534,38827","33,77"
E4_Temperature,"1641477534,63828","33,81"
E4_Temperature,"1641477534,88829","33,81"
E4_Temperature,"1641477535,13831","33,81"
E4_Temperature,"1641477535,38832","33,81"
E4_Temperature,"1641477535,63833","33,79"
E4_Temperature,"1641477535,88834","33,79"
E4_Temperature,"1641477536,13835","33,79"
E4_Temperature,"1641477536,38836","33,79"
E4_Temperature,"1641477536,63838","33,79"
E4_Temperature,"1641477536,88839","33,79"
E4_Temperature,"1641477537,1384","33,79"
E4_Temperature,"1641477537,38841","33,79"
E4_Temperature,"1641477537,63842","33,77"
E4_Temperature,"1641477537,88843","33,77"
E4_Temperature,"1641477538,13845","33,77"
E4_Temperature,"1641477538,38846","33,77"
E4_Temperature,"1641477538,63847","33,79"
E4_Temperature,"1641477538,88848","33,79"
E4_Temperature,"1641477539,13849","33,79"
E4_Temperature,"1641477539,3885","33,79"
E4_Temperature,"1641477539,63851","33,79"
E4_Temperature,"1641477539,88853","33,79"
E4_Temperature,"1641477540,13854","33,79"
E4_Temperature,"1641477540,38855","33,79"
E4_Temperature,"1641477540,63856","33,79"
E4_Temperature,"1641477540,88857","33,79"
E4_Temperature,"1641477541,13858","33,79"
E4_Temperature,"1641477541,3886","33,79"
E4_Temperature,"1641477541,63861","33,79"
E4_Temperature,"1641477541,88862","33,79"
E4_Temperature,"1641477542,13863","33,79"
E4_Temperature,"1641477542,38864","33,79"
E4_Temperature,"1641477542,63865","33,77"
E4_Temperature,"1641477542,88866","33,77"
E4_Temperature,"1641477543,13868","33,77"
E4_Temperature,"1641477543,38869","33,77"
E4_Temperature,"1641477543,6387","33,79"
E4_Temperature,"1641477543,88871","33,79"
E4_Temperature,"1641477544,13872","33,79"
E4_Temperature,"1641477544,38873","33,79"
E4_Temperature,"1641477544,63875","33,79"
E4_Temperature,"1641477544,88876","33,79"
E4_Temperature,"1641477545,13877","33,79"
E4_Temperature,"1641477545,38878","33,79"
E4_Temperature,"1641477545,63879","33,81"
E4_Temperature,"1641477545,8888","33,81"
E4_Temperature,"1641477546,13882","33,81"
E4_Temperature,"1641477546,38883","33,81"
E4_Temperature,"1641477546,63884","33,79"
E4_Temperature,"1641477546,88885","33,79"
E4_Temperature,"1641477547,13886","33,79"
E4_Temperature,"1641477547,38887","33,79"
E4_Temperature,"1641477547,63889","33,79"
E4_Temperature,"1641477547,8889","33,79"
E4_Temperature,"1641477548,13891","33,79"
E4_Temperature,"1641477548,38892","33,79"
