label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
130.0,100.0,130.0,960,-40.483333333333334,10.900427775389321,-64.0,-22.0,-40.0,1.871875,2.758481210207868,-6.0,7.0,2.0,47.75208333333333,9.537314666415735,17.0,60.0,50.0,130.0,No Stress,No Reaction
140.0,110.0,140.0,960,-49.342708333333334,8.32400757726307,-64.0,-32.0,-51.0,-0.39895833333333336,2.628590490147521,-6.0,5.0,-1.0,40.46666666666667,9.20980873796628,17.0,55.0,40.0,140.0,No Stress,No Reaction
150.0,120.0,150.0,960,-54.38645833333333,6.016455013237623,-64.0,-34.0,-56.0,-1.9979166666666666,2.0661621173154696,-6.0,4.0,-2.0,35.170833333333334,7.18894291556895,17.0,54.0,34.0,150.0,No Stress,No Reaction
160.0,130.0,160.0,960,-48.12083333333333,13.604727730260867,-92.0,6.0,-55.0,-0.6875,3.8112738203220675,-10.0,43.0,-2.0,40.125,11.506130206343872,20.0,123.0,36.0,160.0,No Stress,No Reaction
170.0,140.0,170.0,960,-40.63125,13.794086116271254,-92.0,6.0,-37.0,0.9385416666666667,3.7407339755790496,-10.0,43.0,1.0,46.771875,11.602426871416572,24.0,123.0,52.0,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,-34.59583333333333,8.670132792618611,-92.0,6.0,-34.0,2.638541666666667,2.7008618634341146,-10.0,43.0,3.0,52.771875,6.331067827655403,30.0,123.0,54.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,-37.89791666666667,6.026185113419819,-55.0,-18.0,-39.0,2.1885416666666666,1.2274552795641305,-2.0,6.0,2.0,51.134375,3.9530173036453697,39.0,60.0,51.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-41.99270833333333,5.296126524256339,-56.0,-26.0,-41.0,1.4916666666666667,1.4383157415539216,-3.0,6.0,2.0,48.334375,4.228320233481819,35.0,58.0,50.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-44.501041666666666,4.800721070093509,-59.0,-33.0,-44.0,0.5552083333333333,1.5476693629691518,-6.0,5.0,1.0,46.35520833333333,4.382860013287249,30.0,54.0,47.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-44.33229166666667,6.519162334024619,-59.0,-14.0,-45.0,0.403125,2.442026591547869,-6.0,17.0,0.0,46.208333333333336,5.142630242551891,30.0,63.0,47.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-43.157291666666666,6.884057609759473,-59.0,-14.0,-44.0,0.74375,2.625566625373519,-6.0,17.0,0.0,47.06875,5.372026422423077,30.0,63.0,47.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-42.45729166666667,8.850999776118172,-81.0,-14.0,-42.0,-0.6135416666666667,5.1348473094005955,-19.0,17.0,1.0,34.0,33.52131906886703,-60.0,67.0,47.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-46.0375,8.728953535374789,-81.0,-16.0,-48.0,-1.9489583333333333,4.550091836762784,-19.0,12.0,-2.0,30.8875,32.40263911933425,-60.0,67.0,42.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-51.684375,9.47150744108165,-81.0,-16.0,-53.0,-3.903125,3.9427591828478668,-19.0,12.0,-3.0,23.901041666666668,30.48669514345396,-60.0,67.0,36.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-57.43020833333333,5.24313185569838,-69.0,-43.0,-59.0,-4.036458333333333,1.7644750548890415,-11.0,1.0,-4.0,30.055208333333333,9.000641499460327,0.0,49.0,28.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-60.43125,3.004942487551671,-69.0,-49.0,-61.0,-4.902083333333334,1.300836272822067,-11.0,-1.0,-5.0,25.386458333333334,6.060317597538754,0.0,41.0,25.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-60.49791666666667,6.209246345631959,-99.0,6.0,-61.0,-6.329166666666667,6.814844813833649,-54.0,1.0,-5.0,24.180208333333333,3.639635814427242,1.0,48.0,24.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-55.29375,18.42633680100488,-99.0,70.0,-61.0,-10.295833333333333,13.407155083697054,-58.0,8.0,-5.0,25.876041666666666,6.565324983266667,-1.0,51.0,25.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-53.87708333333333,18.181953027235604,-99.0,70.0,-59.0,-9.646875,13.709228703407634,-58.0,8.0,-5.0,28.358333333333334,7.5975912250306346,-1.0,51.0,27.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-53.55520833333333,17.08175379703186,-98.0,70.0,-58.0,-7.805208333333334,12.454487486816273,-58.0,8.0,-3.0,30.6375,6.365136565985811,-1.0,51.0,31.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-56.31875,3.001991431490857,-67.0,-50.0,-57.0,-2.74375,1.3403820677669636,-8.0,-1.0,-3.0,33.12916666666667,4.575856226062931,15.0,41.0,33.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-55.86145833333333,2.575770222706355,-64.0,-50.0,-56.0,-2.5395833333333333,1.0555458749838125,-8.0,-1.0,-3.0,33.97708333333333,3.878968697708615,19.0,40.0,34.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-55.640625,2.4994296794724464,-63.0,-50.0,-56.0,-2.459375,1.0365658916625038,-7.0,-1.0,-2.0,34.33645833333333,3.6685291762972874,22.0,40.0,35.0,350.0,No Stress,No Reaction
360.0,330.0,360.0,960,-57.046875,2.4717149916606487,-68.0,-50.0,-57.0,-3.04375,1.0874976777748988,-13.0,4.0,-3.0,32.20104166666667,3.84477204981653,16.0,43.0,32.0,360.0,No Stress,Reaction
370.0,340.0,370.0,960,-51.420833333333334,9.871118557591773,-83.0,-20.0,-56.0,-1.159375,3.8836863185988846,-13.0,52.0,-3.0,37.51770833333333,10.331002521306345,16.0,100.0,34.0,370.0,No Stress,No Reaction
380.0,350.0,380.0,960,-45.359375,10.157108680713465,-83.0,-13.0,-41.0,-0.178125,3.7241343795511943,-13.0,52.0,-1.0,43.85625,10.476756262963024,16.0,100.0,49.0,380.0,No Stress,No Reaction
390.0,360.0,390.0,960,-39.371875,10.143508360587763,-102.0,57.0,-40.0,0.2375,7.229577326591637,-63.0,52.0,1.0,49.447916666666664,6.613680313737457,-9.0,100.0,50.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,-43.59375,11.211938859657625,-102.0,57.0,-43.0,-1.6020833333333333,6.637021002892771,-63.0,20.0,-1.0,45.81041666666667,7.537428043800319,-9.0,73.0,48.0,400.0,No Stress,No Reaction
410.0,380.0,410.0,960,-47.059375,11.30539268118113,-102.0,57.0,-48.0,-3.140625,8.895641961499743,-63.0,20.0,-2.0,41.89479166666667,9.403722886578667,-9.0,73.0,43.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,-48.55,8.209432759677258,-128.0,-7.0,-49.0,-0.7166666666666667,12.452158011284267,-47.0,59.0,-2.0,40.072916666666664,8.762947865910215,-7.0,69.0,42.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,-35.04895833333333,20.257999590329927,-128.0,21.0,-45.0,3.3697916666666665,16.328922374126325,-47.0,60.0,1.0,45.645833333333336,13.573097330768096,-7.0,82.0,45.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-26.05,17.15030773093888,-128.0,21.0,-23.0,6.503125,14.13409601280045,-44.0,60.0,4.0,52.27395833333333,11.854037073981935,1.0,82.0,58.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,738,-17.639566395663955,10.489648878649348,-80.0,21.0,-21.5,6.90650406504065,11.310022978914125,-38.0,60.0,5.0,57.703252032520325,8.436048207286438,18.0,82.0,59.0,450.0,No Stress,No Reaction
