window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
130.0,140.0,320,-25.55,-20.0,18.96285760775621,-107,38,-20,31.1375,35.0,25.819116997059314,-54,81,35,31.959375,47.0,23.345736715846925,-65.0,93.0,48.0
140.0,150.0,320,-23.421875,-22.0,3.2867392322124136,-29,-16,-21,28.15,33.0,7.016505395307725,18,38,20,50.475,49.0,2.5899492254859973,46.0,56.0,48.0
150.0,160.0,320,-31.76875,-32.0,2.464091647829442,-40,-27,-34,24.8125,20.0,9.220521952599535,9,42,18,47.490625,51.0,7.043521640508638,33.0,56.0,53.0
160.0,170.0,320,-28.54375,-26.5,8.60403555895061,-66,-5,-23,17.99375,18.0,8.799043033603711,-35,39,27,52.5625,53.0,4.982964710297998,32.0,75.0,52.0
170.0,180.0,320,-29.246875,-30.0,3.370300338699913,-39,-17,-30,17.1,18.0,4.125309905713973,-6,27,18,53.290625,53.0,1.537383555750537,45.0,62.0,53.0
180.0,190.0,320,-31.659375,-31.0,2.0139574688956015,-45,-28,-31,20.134375,19.0,3.8892270931954003,16,33,18,50.896875,52.0,2.789139750638066,42.0,54.0,52.0
190.0,200.0,320,-28.48125,-29.0,3.342463332413177,-35,-23,-25,28.546875,29.0,2.062728566227521,24,35,29,48.40625,49.0,2.365628681674507,42.0,52.0,50.0
200.0,210.0,320,-30.571875,-30.0,2.8241828928982615,-37,-22,-33,19.921875,21.0,4.66865989209835,8,33,15,51.5,51.5,2.8195466408960383,42.0,63.0,54.0
210.0,220.0,320,-29.984375,-30.0,1.2506072192850552,-34,-25,-29,24.38125,24.0,2.881944386742368,17,31,22,49.95625,51.0,1.8189075745870953,46.0,54.0,51.0
220.0,230.0,320,-29.571875,-30.0,2.3397524686214277,-36,-17,-29,19.140625,18.0,3.302260969069069,7,39,18,52.51875,53.0,1.1901996618675843,49.0,57.0,53.0
230.0,240.0,320,-28.540625,-27.0,3.6395045457531707,-36,-22,-26,29.13125,30.0,3.975034748768682,19,37,32,47.90625,49.0,3.031282822270025,41.0,54.0,49.0
240.0,250.0,320,-33.353125,-33.0,2.684622922331872,-39,-24,-33,24.65,24.0,4.918393600687667,18,37,24,47.5875,49.0,4.018589250113585,36.0,52.0,51.0
250.0,260.0,320,-35.125,-35.0,1.5786586107845904,-38,-29,-34,29.45,28.0,5.349596416383365,22,43,36,43.4125,46.0,4.497839955281078,34.0,49.0,46.0
260.0,270.0,320,-32.64375,-33.0,2.870991822330237,-40,-22,-34,35.734375,37.0,4.082388920065158,26,43,39,40.290625,40.0,5.050209305386586,29.0,50.0,44.0
270.0,280.0,320,-41.5875,-35.5,13.41915885782007,-128,-20,-32,28.415625,28.5,8.985136084364296,-13,58,34,17.25,37.0,33.587484607470294,-38.0,71.0,48.0
280.0,290.0,320,-44.89375,-48.0,7.906266610995233,-58,-7,-49,40.00625,40.0,5.484657283481021,24,64,39,-21.33125,-18.0,6.072933811459659,-36.0,-14.0,-16.0
290.0,300.0,320,-58.04375,-62.0,9.579135421487553,-103,-14,-63,24.034375,20.0,9.209273960572448,4,47,18,-14.20625,-13.0,8.276261990728965,-61.0,29.0,-9.0
300.0,310.0,320,-61.903125,-63.0,3.018229294155813,-76,-30,-63,20.546875,20.0,4.67008651655409,-8,57,20,-9.7625,-8.0,4.269873321518822,-32.0,2.0,-8.0
310.0,320.0,320,-60.846875,-62.0,2.702313460861336,-73,-50,-63,15.315625,18.0,9.688101786344449,-12,33,19,-1.93125,-11.0,18.20679602868374,-20.0,39.0,-11.0
320.0,330.0,320,-58.596875,-59.0,2.62791672558596,-71,-48,-60,15.8375,21.0,10.103159132242281,-8,29,21,21.934375,21.0,6.346727213029907,6.0,35.0,30.0
330.0,340.0,320,-56.671875,-57.0,3.1546089459520696,-62,-41,-57,16.79375,21.0,8.919421150933035,-16,34,22,26.096875,26.0,4.48473442561971,17.0,41.0,27.0
340.0,350.0,320,-58.95625,-59.0,2.9282900206675313,-68,-49,-58,15.34375,18.0,8.867924571561069,-23,39,5,21.684375,21.0,7.896890756537639,0.0,45.0,30.0
350.0,360.0,320,-59.45625,-60.0,2.968691118868322,-69,-48,-59,18.1375,19.0,5.708693804451072,-1,32,17,19.259375,18.0,6.576645264193171,9.0,39.0,11.0
360.0,370.0,320,-59.921875,-60.0,4.928659350546597,-75,-43,-61,14.875,17.0,10.621295223545257,-26,47,22,-1.028125,-8.5,21.87372902711662,-39.0,50.0,27.0
370.0,380.0,320,-58.965625,-57.0,4.843837786139462,-72,-46,-56,20.49375,22.5,9.840736060219108,-13,41,23,-15.90625,-16.0,9.685199822992045,-36.0,9.0,-16.0
380.0,390.0,320,-64.984375,-65.0,1.6100408637895134,-70,-58,-65,7.884375,8.0,3.209860334953213,1,15,10,9.13125,11.0,4.7681307168444285,-1.0,21.0,11.0
390.0,400.0,320,-62.4625,-64.0,3.2740788745063987,-68,-52,-64,15.846875,15.0,6.930803731206187,-8,29,14,-5.81875,-7.0,12.068182408538906,-24.0,21.0,-7.0
400.0,410.0,320,-54.478125,-55.0,3.068623125118577,-67,-45,-55,25.775,26.0,3.4083614684605434,7,32,27,-25.234375,-25.0,5.332640918839282,-44.0,-8.0,-25.0
410.0,420.0,320,-50.39375,-49.0,3.793406050910532,-63,-45,-49,28.46875,29.0,4.551925253227671,13,36,32,-29.45,-28.0,4.593575996853804,-37.0,-16.0,-28.0
420.0,430.0,320,-47.06875,-48.0,7.182023775875525,-78,-8,-48,34.175,35.0,6.551986465627652,7,56,35,23.909375,25.0,12.699119002222231,-45.0,64.0,25.0
430.0,440.0,320,-45.4375,-47.0,4.219208946939104,-55,-28,-47,37.971875,37.0,4.196112126114068,27,56,36,24.478125,25.0,1.8551351039529467,17.0,30.0,25.0
440.0,450.0,213,-44.816901408450704,-46.0,5.221444874731174,-63,-28,-47,37.375586854460096,37.0,3.0140809886040087,28,46,36,25.920187793427232,25.0,4.806463411969865,12.0,49.0,25.0
