label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
260.0,230.0,260.0,1920,0.9054710851395835,53.78128201005032,-241.566,203.0363,3.673926,260.0,No Stress,No Reaction
270.0,240.0,270.0,1920,0.11442892549479187,51.511061199605564,-241.566,203.0363,2.281124,270.0,No Stress,No Reaction
280.0,250.0,280.0,1920,0.1954319745916661,49.41310953948891,-241.566,197.9405,1.690294,280.0,No Stress,No Reaction
290.0,260.0,290.0,1920,-0.7191255120312506,41.086017933615736,-146.0947,149.6094,-2.3610115,290.0,No Stress,No Reaction
300.0,270.0,300.0,1920,0.11924587378645835,30.725073119808876,-146.0947,109.1454,-0.59217835,300.0,No Stress,No Reaction
310.0,280.0,310.0,1920,1.1063631438281252,38.28757029109816,-190.9721,167.5111,0.057460785,310.0,No Stress,No Reaction
320.0,290.0,320.0,1920,0.2411146021020831,44.47973238270499,-221.8423,167.5111,-0.046100615,320.0,No Stress,No Reaction
330.0,300.0,330.0,1920,-0.3333105617625003,57.93782698760448,-230.3414,227.5825,-1.883602,330.0,No Stress,No Reaction
340.0,310.0,340.0,1919,-1.8501241424075034,54.106944152955094,-230.3414,227.5825,-4.732788,340.0,No Stress,No Reaction
350.0,320.0,350.0,1919,-0.22993106929129717,51.05791629172432,-230.3414,227.5825,-3.410645,350.0,No Stress,Reaction
360.0,330.0,360.0,1919,0.46710258965607154,43.56999686946096,-188.3115,150.159,-3.983459,360.0,No Stress,No Reaction
370.0,340.0,370.0,1920,0.8014889264947915,34.35319873667128,-188.3115,150.159,-0.5188446,370.0,No Stress,No Reaction
380.0,350.0,380.0,1920,-0.062098619458333344,31.70187620447991,-188.3115,150.159,-1.045143,380.0,No Stress,No Reaction
390.0,360.0,390.0,1920,-0.1875369994635416,24.126225668160902,-150.8165,123.933,-0.057098385,390.0,No Stress,No Reaction
400.0,370.0,400.0,1920,0.6289537419010419,43.24335311402093,-260.5952,180.6668,0.9620438,400.0,No Stress,No Reaction
410.0,380.0,410.0,1920,0.23059029298437525,63.52341773907688,-421.0776,298.743,2.0450134999999996,410.0,No Stress,No Reaction
420.0,390.0,420.0,1920,0.5530715437286979,62.713974527293644,-421.0776,298.743,1.674469,420.0,No Stress,No Reaction
430.0,400.0,430.0,1920,-0.9685822060629687,58.173783999366925,-421.0776,298.743,1.017334,430.0,No Stress,No Reaction
440.0,410.0,440.0,1920,0.06420717030213555,49.0344628286969,-205.1129,283.4784,0.2652893,440.0,No Stress,No Reaction
450.0,420.0,450.0,1787,-0.5545606002848346,50.338556113298445,-205.1129,283.4784,0.93927,450.0,No Stress,No Reaction
