label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
150.0,120.0,150.0,960,-28.441666666666666,0.5562549183935837,-31.0,-26.0,-28.0,-36.884375,0.6094199921226319,-38.0,-35.0,-37.0,44.590625,0.6665832955342469,43.0,47.0,44.0,150.0,No Stress,Reaction
160.0,130.0,160.0,960,-28.272916666666667,0.5151468334300894,-30.0,-26.0,-28.0,-36.840625,0.626671383534116,-38.0,-35.0,-37.0,44.75416666666667,0.6228054973438529,43.0,46.0,45.0,160.0,No Stress,No Reaction
170.0,140.0,170.0,960,-28.071875,0.4380740684726683,-30.0,-26.0,-28.0,-36.719791666666666,0.4893271308796868,-38.0,-35.0,-37.0,45.04270833333333,0.41005220849889473,44.0,46.0,45.0,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,-28.130208333333332,0.5995514123678615,-31.0,-26.0,-28.0,-36.557291666666664,0.8351312287739866,-38.0,-34.0,-37.0,45.16875,0.41937251403327586,44.0,46.0,45.0,180.0,Stress,Reaction
190.0,160.0,190.0,960,-27.822916666666668,0.7640896451000001,-31.0,-26.0,-28.0,-36.666666666666664,0.8979952956007612,-38.0,-34.0,-37.0,45.1625,0.4243009339914622,44.0,46.0,45.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-27.563541666666666,1.9536132557942871,-53.0,-16.0,-27.0,-35.202083333333334,5.342961010535013,-41.0,-4.0,-37.0,46.001041666666666,2.7573012296908694,35.0,82.0,45.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-27.642708333333335,1.9531661839592591,-53.0,-16.0,-27.0,-28.473958333333332,10.514072647030838,-41.0,-4.0,-36.0,49.155208333333334,4.946415050757688,35.0,82.0,46.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-27.917708333333334,1.9268421053068816,-53.0,-16.0,-28.0,-21.416666666666668,9.323931408290166,-41.0,-4.0,-16.0,52.49375,4.347276603646603,35.0,82.0,55.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-28.045833333333334,0.6633432979236644,-30.0,-26.0,-28.0,-16.113541666666666,0.6166138809149111,-18.0,-14.0,-16.0,55.00208333333333,0.1768565555004866,54.0,56.0,55.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-27.616666666666667,0.5838755610895854,-29.0,-26.0,-28.0,-16.56875,0.5261290555627997,-18.0,-15.0,-17.0,55.005208333333336,0.1613743060919757,54.0,56.0,55.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-27.365625,0.552429108309862,-29.0,-25.0,-27.0,-16.969791666666666,0.456814876532737,-19.0,-16.0,-17.0,55.00729166666667,0.18535808799602055,53.0,56.0,55.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-27.159375,0.50504816049687,-29.0,-25.0,-27.0,-17.322916666666668,0.4874823419526865,-19.0,-16.0,-17.0,55.003125,0.17976530000683805,53.0,56.0,55.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-26.93125,0.5531806788015777,-29.0,-25.0,-27.0,-17.636458333333334,0.5188058381906493,-19.0,-16.0,-18.0,55.01145833333333,0.17351773065076426,53.0,56.0,55.0,270.0,No Stress,No Reaction
280.0,250.0,280.0,960,-26.613541666666666,0.5862732535021402,-29.0,-24.0,-27.0,-17.840625,0.4708561910594569,-19.0,-16.0,-18.0,55.046875,0.24780711872696928,54.0,57.0,55.0,280.0,No Stress,No Reaction
290.0,260.0,290.0,960,-26.266666666666666,0.5916814143373929,-29.0,-24.0,-26.0,-17.877083333333335,0.4976439100846625,-19.0,-15.0,-18.0,55.14375,0.36557053271563006,54.0,57.0,55.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-25.794791666666665,0.739595159059895,-29.0,-22.0,-26.0,-18.065625,0.6481429516042627,-21.0,-15.0,-18.0,55.29270833333333,0.4710038071764345,54.0,57.0,55.0,300.0,No Stress,No Reaction
310.0,280.0,310.0,960,-25.138541666666665,0.8716206653637751,-27.0,-22.0,-25.0,-18.369791666666668,0.6863209547306047,-21.0,-15.0,-18.0,55.54479166666667,0.5086057721080441,54.0,57.0,56.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-24.513541666666665,0.7626745912586487,-27.0,-22.0,-24.0,-18.721875,0.5978241961911681,-21.0,-17.0,-19.0,55.76770833333333,0.44884158431867116,54.0,57.0,56.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-24.141666666666666,0.5234175548638577,-27.0,-22.0,-24.0,-18.783333333333335,0.5820869051117173,-21.0,-17.0,-19.0,55.932291666666664,0.3005017672671688,55.0,57.0,56.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-24.070833333333333,0.46704017030793527,-26.0,-22.0,-24.0,-18.954166666666666,0.6327714610604437,-21.0,-17.0,-19.0,55.90625,0.3349046212252671,55.0,57.0,56.0,340.0,No Stress,No Reaction
350.0,320.0,350.0,960,-24.016666666666666,0.4936862400149696,-26.0,-22.0,-24.0,-19.008333333333333,0.6617300714957149,-21.0,-17.0,-19.0,55.884375,0.35982504293395035,55.0,57.0,56.0,350.0,No Stress,No Reaction
360.0,330.0,360.0,960,-23.880208333333332,0.6017215121974812,-26.0,-22.0,-24.0,-19.228125,0.6796924908875527,-21.0,-17.0,-19.0,55.860416666666666,0.40241169904721463,55.0,58.0,56.0,360.0,No Stress,No Reaction
370.0,340.0,370.0,960,-23.682291666666668,0.6665702593656858,-26.0,-22.0,-24.0,-19.398958333333333,0.8144926569020592,-21.0,-17.0,-19.0,55.87083333333333,0.40070757715743277,55.0,58.0,56.0,370.0,No Stress,No Reaction
380.0,350.0,380.0,960,-23.664583333333333,0.691069076535495,-26.0,-22.0,-24.0,-19.560416666666665,0.8727695142227139,-22.0,-17.0,-20.0,55.81875,0.4479852941501153,55.0,58.0,56.0,380.0,No Stress,No Reaction
390.0,360.0,390.0,960,-23.530208333333334,0.7469953427282522,-26.0,-21.0,-24.0,-19.510416666666668,0.8724110116430269,-23.0,-18.0,-19.0,55.858333333333334,0.46876730648158405,54.0,57.0,56.0,390.0,No Stress,No Reaction
400.0,370.0,400.0,960,-23.394791666666666,0.751344959043457,-26.0,-21.0,-23.0,-19.626041666666666,0.8976559431174685,-23.0,-18.0,-20.0,55.88645833333333,0.4573851854349952,54.0,57.0,56.0,400.0,No Stress,No Reaction
410.0,380.0,410.0,960,-23.1375,0.7029284787929903,-26.0,-21.0,-23.0,-19.659375,0.8686496808193087,-23.0,-18.0,-20.0,55.95520833333333,0.4123661451648728,54.0,57.0,56.0,410.0,No Stress,No Reaction
420.0,390.0,420.0,960,-22.957291666666666,0.7186252649770462,-26.0,-17.0,-23.0,-19.898958333333333,0.9332235042013689,-22.0,-14.0,-20.0,55.95520833333333,0.4223598709852773,55.0,58.0,56.0,420.0,No Stress,No Reaction
430.0,400.0,430.0,960,-23.00625,0.7000391021404072,-26.0,-17.0,-23.0,-19.629166666666666,0.8902105369737171,-22.0,-14.0,-19.5,55.978125,0.37733026417000093,55.0,58.0,56.0,430.0,No Stress,No Reaction
440.0,410.0,440.0,960,-23.030208333333334,0.6161909620427445,-26.0,-17.0,-23.0,-19.869791666666668,0.8620875543343609,-22.0,-14.0,-20.0,55.94895833333333,0.3631902415356862,55.0,58.0,56.0,440.0,No Stress,No Reaction
450.0,420.0,450.0,918,-23.154684095860567,0.5221744428183037,-27.0,-21.0,-23.0,-19.922657952069716,0.8931514020821917,-22.0,-18.0,-20.0,55.85294117647059,0.4729856661407649,54.0,57.0,56.0,450.0,No Stress,No Reaction
