window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
310.0,320.0,320,-24.04375,-24.0,0.5051071459008729,-26,-23,-24,-18.9,-19.0,0.5786157950181732,-20,-17,-19,55.9625,56.0,0.2830089113210875,55.0,57.0,56.0
320.0,330.0,320,-24.06875,-24.0,0.4425896292699413,-26,-22,-24,-18.69375,-19.0,0.5977688401103687,-21,-17,-19,55.965625,56.0,0.24161081039361426,55.0,57.0,56.0
330.0,340.0,320,-24.1,-24.0,0.4507047772525207,-26,-23,-24,-19.26875,-19.0,0.5842432073989816,-21,-18,-19,55.790625,56.0,0.42260527615700266,55.0,57.0,56.0
340.0,350.0,320,-23.88125,-24.0,0.5528141172906719,-26,-22,-24,-19.0625,-19.0,0.6689485503455441,-21,-17,-19,55.896875,56.0,0.3696854335096483,55.0,57.0,56.0
350.0,360.0,320,-23.659375,-24.0,0.6945192401378348,-26,-22,-24,-19.353125,-19.0,0.7450923550506116,-21,-17,-19,55.89375,56.0,0.40524577472323375,55.0,58.0,56.0
360.0,370.0,320,-23.50625,-24.0,0.6902534630555576,-26,-22,-24,-19.78125,-20.0,0.8540655125261313,-21,-18,-20,55.821875,56.0,0.4221414098450346,55.0,57.0,56.0
370.0,380.0,320,-23.828125,-24.0,0.6518526166671419,-26,-22,-24,-19.546875,-19.0,0.9555921451970955,-22,-18,-19,55.740625,56.0,0.49912737331891466,55.0,57.0,56.0
380.0,390.0,320,-23.25625,-23.0,0.7818222825583195,-26,-21,-23,-19.203125,-19.0,0.6898204641261898,-23,-18,-19,56.0125,56.0,0.4406820020822835,54.0,57.0,56.0
390.0,400.0,320,-23.1,-23.0,0.6050985048956575,-26,-21,-23,-20.128125,-20.0,0.7712443127625953,-22,-18,-20,55.90625,56.0,0.3846078489736844,55.0,57.0,56.0
400.0,410.0,320,-23.05625,-23.0,0.6970324468594842,-25,-21,-23,-19.646875,-20.0,0.8765436450944635,-22,-18,-19,55.946875,56.0,0.4041201402730327,55.0,57.0,56.0
410.0,420.0,320,-22.715625,-23.0,0.7820916312998227,-25,-17,-23,-19.921875,-20.0,1.066807376266411,-22,-14,-21,56.0125,56.0,0.46827235330009126,55.0,58.0,56.0
420.0,430.0,320,-23.246875,-23.0,0.4799976325699193,-26,-22,-23,-19.31875,-19.0,0.5413541016034502,-20,-18,-19,55.975,56.0,0.20799083654761175,55.0,57.0,56.0
430.0,440.0,320,-23.128125,-23.0,0.3786913408852161,-25,-22,-23,-20.36875,-20.0,0.4960265312956726,-21,-19,-20,55.859375,56.0,0.34817875908197327,55.0,56.0,56.0
440.0,450.0,278,-23.07913669064748,-23.0,0.6751360146577319,-27,-21,-23,-20.10431654676259,-21.0,1.1557028901039093,-22,-18,-21,55.70503597122302,56.0,0.715513876178959,54.0,57.0,55.0
