ST,time,values
E4_Temperature,"1647604628,18526","34,01"
E4_Temperature,"1647604628,43527","34,03"
E4_Temperature,"1647604628,68528","34,03"
E4_Temperature,"1647604628,9353","34,03"
E4_Temperature,"1647604629,18531","34,03"
E4_Temperature,"1647604629,43532","34,01"
E4_Temperature,"1647604629,68533","34,01"
E4_Temperature,"1647604629,93534","34,01"
E4_Temperature,"1647604630,18535","34,01"
E4_Temperature,"1647604630,43537","34,03"
E4_Temperature,"1647604630,68538","34,03"
E4_Temperature,"1647604630,93539","34,03"
E4_Temperature,"1647604631,1854","34,03"
E4_Temperature,"1647604631,43541","34,03"
E4_Temperature,"1647604631,68542","34,03"
E4_Temperature,"1647604631,93544","34,03"
E4_Temperature,"1647604632,18545","34,03"
E4_Temperature,"1647604632,43546","34,03"
E4_Temperature,"1647604632,68547","34,03"
E4_Temperature,"1647604632,93548","34,03"
E4_Temperature,"1647604633,18549","34,03"
E4_Temperature,"1647604633,4355","34,05"
E4_Temperature,"1647604633,68552","34,05"
E4_Temperature,"1647604633,93553","34,05"
E4_Temperature,"1647604634,18554","34,05"
E4_Temperature,"1647604634,43555","34,03"
E4_Temperature,"1647604634,68556","34,03"
E4_Temperature,"1647604634,93557","34,03"
E4_Temperature,"1647604635,18559","34,03"
E4_Temperature,"1647604635,4356","34,03"
E4_Temperature,"1647604635,68561","34,03"
E4_Temperature,"1647604635,93562","34,03"
E4_Temperature,"1647604636,18563","34,03"
E4_Temperature,"1647604636,43564","34,03"
E4_Temperature,"1647604636,68565","34,03"
E4_Temperature,"1647604636,93567","34,03"
E4_Temperature,"1647604637,18568","34,03"
E4_Temperature,"1647604637,43569","34,05"
E4_Temperature,"1647604637,6857","34,05"
E4_Temperature,"1647604637,93571","34,05"
E4_Temperature,"1647604638,18572","34,05"
E4_Temperature,"1647604638,43574","34,05"
E4_Temperature,"1647604638,68575","34,05"
E4_Temperature,"1647604638,93576","34,05"
E4_Temperature,"1647604639,18577","34,05"
E4_Temperature,"1647604639,43578","34,03"
E4_Temperature,"1647604639,68579","34,03"
E4_Temperature,"1647604639,93581","34,03"
E4_Temperature,"1647604640,18582","34,03"
E4_Temperature,"1647604640,43583","34,03"
E4_Temperature,"1647604640,68584","34,03"
E4_Temperature,"1647604640,93585","34,03"
E4_Temperature,"1647604641,18586","34,03"
E4_Temperature,"1647604641,43587","34,05"
E4_Temperature,"1647604641,68589","34,05"
E4_Temperature,"1647604641,9359","34,05"
E4_Temperature,"1647604642,18591","34,05"
E4_Temperature,"1647604642,43592","34,05"
E4_Temperature,"1647604642,68593","34,05"
E4_Temperature,"1647604642,93594","34,05"
E4_Temperature,"1647604643,18596","34,05"
E4_Temperature,"1647604643,43597","34,03"
E4_Temperature,"1647604643,68598","34,03"
E4_Temperature,"1647604643,93599","34,03"
E4_Temperature,"1647604644,186","34,03"
E4_Temperature,"1647604644,43601","34,05"
E4_Temperature,"1647604644,68603","34,05"
E4_Temperature,"1647604644,93604","34,05"
E4_Temperature,"1647604645,18605","34,05"
E4_Temperature,"1647604645,43606","34,05"
E4_Temperature,"1647604645,68607","34,05"
E4_Temperature,"1647604645,93608","34,05"
E4_Temperature,"1647604646,18609","34,05"
E4_Temperature,"1647604646,43611","34,05"
E4_Temperature,"1647604646,68612","34,05"
E4_Temperature,"1647604646,93613","34,05"
E4_Temperature,"1647604647,18614","34,05"
E4_Temperature,"1647604647,43615","34,03"
E4_Temperature,"1647604647,68616","34,03"
E4_Temperature,"1647604647,93618","34,03"
E4_Temperature,"1647604648,18619","34,03"
E4_Temperature,"1647604648,4362","34,05"
E4_Temperature,"1647604648,68621","34,05"
E4_Temperature,"1647604648,93622","34,05"
E4_Temperature,"1647604649,18623","34,05"
E4_Temperature,"1647604649,43625","34,05"
E4_Temperature,"1647604649,68626","34,05"
E4_Temperature,"1647604649,93627","34,05"
E4_Temperature,"1647604650,18628","34,05"
E4_Temperature,"1647604650,43629","34,05"
E4_Temperature,"1647604650,6863","34,05"
E4_Temperature,"1647604650,93631","34,05"
E4_Temperature,"1647604651,18633","34,05"
E4_Temperature,"1647604651,43634","34,05"
E4_Temperature,"1647604651,68635","34,05"
E4_Temperature,"1647604651,93636","34,05"
E4_Temperature,"1647604652,18637","34,05"
E4_Temperature,"1647604652,43638","34,05"
E4_Temperature,"1647604652,6864","34,05"
E4_Temperature,"1647604652,93641","34,05"
E4_Temperature,"1647604653,18642","34,05"
E4_Temperature,"1647604653,43643","34,05"
E4_Temperature,"1647604653,68644","34,05"
E4_Temperature,"1647604653,93645","34,05"
E4_Temperature,"1647604654,18647","34,05"
E4_Temperature,"1647604654,43648","34,03"
E4_Temperature,"1647604654,68649","34,03"
E4_Temperature,"1647604654,9365","34,03"
E4_Temperature,"1647604655,18651","34,03"
E4_Temperature,"1647604655,43652","34,05"
E4_Temperature,"1647604655,68653","34,05"
E4_Temperature,"1647604655,93655","34,05"
E4_Temperature,"1647604656,18656","34,05"
E4_Temperature,"1647604656,43657","34,05"
E4_Temperature,"1647604656,68658","34,05"
E4_Temperature,"1647604656,93659","34,05"
E4_Temperature,"1647604657,1866","34,05"
E4_Temperature,"1647604657,43662","34,07"
E4_Temperature,"1647604657,68663","34,07"
E4_Temperature,"1647604657,93664","34,07"
E4_Temperature,"1647604658,18665","34,07"
E4_Temperature,"1647604658,43666","34,05"
E4_Temperature,"1647604658,68667","34,05"
E4_Temperature,"1647604658,93669","34,05"
E4_Temperature,"1647604659,1867","34,05"
E4_Temperature,"1647604659,43671","34,07"
E4_Temperature,"1647604659,68672","34,07"
E4_Temperature,"1647604659,93673","34,07"
E4_Temperature,"1647604660,18674","34,07"
E4_Temperature,"1647604660,43675","34,05"
E4_Temperature,"1647604660,68677","34,05"
E4_Temperature,"1647604660,93678","34,05"
E4_Temperature,"1647604661,18679","34,05"
E4_Temperature,"1647604661,4368","34,07"
E4_Temperature,"1647604661,68681","34,07"
E4_Temperature,"1647604661,93682","34,07"
E4_Temperature,"1647604662,18684","34,07"
E4_Temperature,"1647604662,43685","34,07"
E4_Temperature,"1647604662,68686","34,07"
E4_Temperature,"1647604662,93687","34,07"
E4_Temperature,"1647604663,18688","34,07"
E4_Temperature,"1647604663,43689","34,05"
E4_Temperature,"1647604663,6869","34,05"
E4_Temperature,"1647604663,93692","34,05"
E4_Temperature,"1647604664,18693","34,05"
E4_Temperature,"1647604664,43694","34,07"
E4_Temperature,"1647604664,68695","34,07"
E4_Temperature,"1647604664,93696","34,07"
E4_Temperature,"1647604665,18697","34,07"
E4_Temperature,"1647604665,43699","34,05"
E4_Temperature,"1647604665,687","34,05"
E4_Temperature,"1647604665,93701","34,05"
E4_Temperature,"1647604666,18702","34,05"
E4_Temperature,"1647604666,43703","34,05"
E4_Temperature,"1647604666,68704","34,05"
E4_Temperature,"1647604666,93706","34,05"
E4_Temperature,"1647604667,18707","34,05"
E4_Temperature,"1647604667,43708","34,07"
E4_Temperature,"1647604667,68709","34,07"
E4_Temperature,"1647604667,9371","34,07"
E4_Temperature,"1647604668,18711","34,07"
E4_Temperature,"1647604668,43712","34,07"
E4_Temperature,"1647604668,68714","34,07"
E4_Temperature,"1647604668,93715","34,07"
E4_Temperature,"1647604669,18716","34,07"
E4_Temperature,"1647604669,43717","34,07"
E4_Temperature,"1647604669,68718","34,07"
E4_Temperature,"1647604669,93719","34,07"
E4_Temperature,"1647604670,18721","34,07"
E4_Temperature,"1647604670,43722","34,07"
E4_Temperature,"1647604670,68723","34,07"
E4_Temperature,"1647604670,93724","34,07"
E4_Temperature,"1647604671,18725","34,07"
E4_Temperature,"1647604671,43726","34,09"
E4_Temperature,"1647604671,68728","34,09"
E4_Temperature,"1647604671,93729","34,09"
E4_Temperature,"1647604672,1873","34,09"
E4_Temperature,"1647604672,43731","34,05"
E4_Temperature,"1647604672,68732","34,05"
E4_Temperature,"1647604672,93733","34,05"
E4_Temperature,"1647604673,18734","34,05"
E4_Temperature,"1647604673,43736","34,09"
E4_Temperature,"1647604673,68737","34,09"
E4_Temperature,"1647604673,93738","34,09"
E4_Temperature,"1647604674,18739","34,09"
E4_Temperature,"1647604674,4374","34,07"
E4_Temperature,"1647604674,68741","34,07"
E4_Temperature,"1647604674,93743","34,07"
E4_Temperature,"1647604675,18744","34,07"
E4_Temperature,"1647604675,43745","34,07"
E4_Temperature,"1647604675,68746","34,07"
E4_Temperature,"1647604675,93747","34,07"
E4_Temperature,"1647604676,18748","34,07"
E4_Temperature,"1647604676,4375","34,07"
E4_Temperature,"1647604676,68751","34,07"
E4_Temperature,"1647604676,93752","34,07"
E4_Temperature,"1647604677,18753","34,07"
E4_Temperature,"1647604677,43754","34,07"
E4_Temperature,"1647604677,68755","34,07"
E4_Temperature,"1647604677,93756","34,07"
E4_Temperature,"1647604678,18758","34,07"
E4_Temperature,"1647604678,43759","34,09"
E4_Temperature,"1647604678,6876","34,09"
E4_Temperature,"1647604678,93761","34,09"
E4_Temperature,"1647604679,18762","34,09"
E4_Temperature,"1647604679,43763","34,09"
E4_Temperature,"1647604679,68765","34,09"
E4_Temperature,"1647604679,93766","34,09"
E4_Temperature,"1647604680,18767","34,09"
E4_Temperature,"1647604680,43768","34,09"
E4_Temperature,"1647604680,68769","34,09"
E4_Temperature,"1647604680,9377","34,09"
E4_Temperature,"1647604681,18772","34,09"
E4_Temperature,"1647604681,43773","34,07"
E4_Temperature,"1647604681,68774","34,07"
E4_Temperature,"1647604681,93775","34,07"
E4_Temperature,"1647604682,18776","34,07"
E4_Temperature,"1647604682,43777","34,09"
E4_Temperature,"1647604682,68778","34,09"
E4_Temperature,"1647604682,9378","34,09"
E4_Temperature,"1647604683,18781","34,09"
E4_Temperature,"1647604683,43782","34,09"
E4_Temperature,"1647604683,68783","34,09"
E4_Temperature,"1647604683,93784","34,09"
E4_Temperature,"1647604684,18785","34,09"
E4_Temperature,"1647604684,43787","34,09"
E4_Temperature,"1647604684,68788","34,09"
E4_Temperature,"1647604684,93789","34,09"
E4_Temperature,"1647604685,1879","34,09"
E4_Temperature,"1647604685,43791","34,09"
E4_Temperature,"1647604685,68792","34,09"
E4_Temperature,"1647604685,93794","34,09"
E4_Temperature,"1647604686,18795","34,09"
E4_Temperature,"1647604686,43796","34,07"
E4_Temperature,"1647604686,68797","34,07"
E4_Temperature,"1647604686,93798","34,07"
E4_Temperature,"1647604687,18799","34,07"
E4_Temperature,"1647604687,438","34,09"
E4_Temperature,"1647604687,68802","34,09"
E4_Temperature,"1647604687,93803","34,09"
E4_Temperature,"1647604688,18804","34,09"
E4_Temperature,"1647604688,43805","34,09"
E4_Temperature,"1647604688,68806","34,09"
E4_Temperature,"1647604688,93807","34,09"
E4_Temperature,"1647604689,18809","34,09"
E4_Temperature,"1647604689,4381","34,09"
E4_Temperature,"1647604689,68811","34,09"
E4_Temperature,"1647604689,93812","34,09"
E4_Temperature,"1647604690,18813","34,09"
E4_Temperature,"1647604690,43814","34,07"
E4_Temperature,"1647604690,68816","34,07"
E4_Temperature,"1647604690,93817","34,07"
E4_Temperature,"1647604691,18818","34,07"
E4_Temperature,"1647604691,43819","34,11"
E4_Temperature,"1647604691,6882","34,11"
E4_Temperature,"1647604691,93821","34,11"
E4_Temperature,"1647604692,18822","34,11"
E4_Temperature,"1647604692,43824","34,11"
E4_Temperature,"1647604692,68825","34,11"
E4_Temperature,"1647604692,93826","34,11"
E4_Temperature,"1647604693,18827","34,11"
E4_Temperature,"1647604693,43828","34,09"
E4_Temperature,"1647604693,68829","34,09"
E4_Temperature,"1647604693,93831","34,09"
E4_Temperature,"1647604694,18832","34,09"
E4_Temperature,"1647604694,43833","34,11"
E4_Temperature,"1647604694,68834","34,11"
E4_Temperature,"1647604694,93835","34,11"
E4_Temperature,"1647604695,18836","34,11"
E4_Temperature,"1647604695,43838","34,09"
E4_Temperature,"1647604695,68839","34,09"
E4_Temperature,"1647604695,9384","34,09"
E4_Temperature,"1647604696,18841","34,09"
E4_Temperature,"1647604696,43842","34,09"
E4_Temperature,"1647604696,68843","34,09"
E4_Temperature,"1647604696,93844","34,09"
E4_Temperature,"1647604697,18846","34,09"
E4_Temperature,"1647604697,43847","34,11"
E4_Temperature,"1647604697,68848","34,11"
E4_Temperature,"1647604697,93849","34,11"
E4_Temperature,"1647604698,1885","34,11"
E4_Temperature,"1647604698,43851","34,09"
E4_Temperature,"1647604698,68853","34,09"
E4_Temperature,"1647604698,93854","34,09"
E4_Temperature,"1647604699,18855","34,09"
E4_Temperature,"1647604699,43856","34,11"
E4_Temperature,"1647604699,68857","34,11"
E4_Temperature,"1647604699,93858","34,11"
E4_Temperature,"1647604700,18859","34,11"
E4_Temperature,"1647604700,43861","34,11"
E4_Temperature,"1647604700,68862","34,11"
E4_Temperature,"1647604700,93863","34,11"
E4_Temperature,"1647604701,18864","34,11"
E4_Temperature,"1647604701,43865","34,09"
E4_Temperature,"1647604701,68866","34,09"
E4_Temperature,"1647604701,93868","34,09"
E4_Temperature,"1647604702,18869","34,09"
E4_Temperature,"1647604702,4387","34,11"
E4_Temperature,"1647604702,68871","34,11"
E4_Temperature,"1647604702,93872","34,11"
E4_Temperature,"1647604703,18873","34,11"
E4_Temperature,"1647604703,43875","34,13"
E4_Temperature,"1647604703,68876","34,13"
E4_Temperature,"1647604703,93877","34,13"
E4_Temperature,"1647604704,18878","34,13"
E4_Temperature,"1647604704,43879","34,11"
E4_Temperature,"1647604704,6888","34,11"
E4_Temperature,"1647604704,93881","34,11"
E4_Temperature,"1647604705,18883","34,11"
E4_Temperature,"1647604705,43884","34,11"
E4_Temperature,"1647604705,68885","34,11"
E4_Temperature,"1647604705,93886","34,11"
E4_Temperature,"1647604706,18887","34,11"
E4_Temperature,"1647604706,43888","34,11"
E4_Temperature,"1647604706,6889","34,11"
E4_Temperature,"1647604706,93891","34,11"
E4_Temperature,"1647604707,18892","34,11"
E4_Temperature,"1647604707,43893","34,11"
E4_Temperature,"1647604707,68894","34,11"
E4_Temperature,"1647604707,93895","34,11"
E4_Temperature,"1647604708,18897","34,11"
E4_Temperature,"1647604708,43898","34,09"
E4_Temperature,"1647604708,68899","34,09"
E4_Temperature,"1647604708,939","34,09"
E4_Temperature,"1647604709,18901","34,09"
E4_Temperature,"1647604709,43902","34,11"
E4_Temperature,"1647604709,68903","34,11"
E4_Temperature,"1647604709,93905","34,11"
E4_Temperature,"1647604710,18906","34,11"
E4_Temperature,"1647604710,43907","34,11"
E4_Temperature,"1647604710,68908","34,11"
E4_Temperature,"1647604710,93909","34,11"
E4_Temperature,"1647604711,1891","34,11"
E4_Temperature,"1647604711,43912","34,11"
E4_Temperature,"1647604711,68913","34,11"
E4_Temperature,"1647604711,93914","34,11"
E4_Temperature,"1647604712,18915","34,11"
E4_Temperature,"1647604712,43916","34,11"
E4_Temperature,"1647604712,68917","34,11"
E4_Temperature,"1647604712,93919","34,11"
E4_Temperature,"1647604713,1892","34,11"
E4_Temperature,"1647604713,43921","34,13"
E4_Temperature,"1647604713,68922","34,13"
E4_Temperature,"1647604713,93923","34,13"
E4_Temperature,"1647604714,18924","34,13"
E4_Temperature,"1647604714,43925","34,11"
E4_Temperature,"1647604714,68927","34,11"
E4_Temperature,"1647604714,93928","34,11"
E4_Temperature,"1647604715,18929","34,11"
E4_Temperature,"1647604715,4393","34,11"
E4_Temperature,"1647604715,68931","34,11"
E4_Temperature,"1647604715,93932","34,11"
E4_Temperature,"1647604716,18934","34,11"
E4_Temperature,"1647604716,43935","34,13"
E4_Temperature,"1647604716,68936","34,13"
E4_Temperature,"1647604716,93937","34,13"
E4_Temperature,"1647604717,18938","34,13"
E4_Temperature,"1647604717,43939","34,13"
E4_Temperature,"1647604717,68941","34,13"
E4_Temperature,"1647604717,93942","34,13"
E4_Temperature,"1647604718,18943","34,13"
E4_Temperature,"1647604718,43944","34,11"
E4_Temperature,"1647604718,68945","34,11"
E4_Temperature,"1647604718,93946","34,11"
E4_Temperature,"1647604719,18947","34,11"
E4_Temperature,"1647604719,43949","34,13"
E4_Temperature,"1647604719,6895","34,13"
E4_Temperature,"1647604719,93951","34,13"
E4_Temperature,"1647604720,18952","34,13"
E4_Temperature,"1647604720,43953","34,13"
E4_Temperature,"1647604720,68954","34,13"
E4_Temperature,"1647604720,93956","34,13"
E4_Temperature,"1647604721,18957","34,13"
E4_Temperature,"1647604721,43958","34,13"
E4_Temperature,"1647604721,68959","34,13"
E4_Temperature,"1647604721,9396","34,13"
E4_Temperature,"1647604722,18961","34,13"
E4_Temperature,"1647604722,43963","34,15"
E4_Temperature,"1647604722,68964","34,15"
E4_Temperature,"1647604722,93965","34,15"
E4_Temperature,"1647604723,18966","34,15"
E4_Temperature,"1647604723,43967","34,15"
E4_Temperature,"1647604723,68968","34,15"
E4_Temperature,"1647604723,93969","34,15"
E4_Temperature,"1647604724,18971","34,15"
E4_Temperature,"1647604724,43972","34,13"
E4_Temperature,"1647604724,68973","34,13"
E4_Temperature,"1647604724,93974","34,13"
E4_Temperature,"1647604725,18975","34,13"
E4_Temperature,"1647604725,43976","34,15"
E4_Temperature,"1647604725,68978","34,15"
E4_Temperature,"1647604725,93979","34,15"
E4_Temperature,"1647604726,1898","34,15"
E4_Temperature,"1647604726,43981","34,15"
E4_Temperature,"1647604726,68982","34,15"
E4_Temperature,"1647604726,93983","34,15"
E4_Temperature,"1647604727,18985","34,15"
E4_Temperature,"1647604727,43986","34,15"
E4_Temperature,"1647604727,68987","34,15"
E4_Temperature,"1647604727,93988","34,15"
E4_Temperature,"1647604728,18989","34,15"
E4_Temperature,"1647604728,4399","34,13"
E4_Temperature,"1647604728,68991","34,13"
E4_Temperature,"1647604728,93993","34,13"
E4_Temperature,"1647604729,18994","34,13"
E4_Temperature,"1647604729,43995","34,13"
E4_Temperature,"1647604729,68996","34,13"
E4_Temperature,"1647604729,93997","34,13"
E4_Temperature,"1647604730,18998","34,13"
E4_Temperature,"1647604730,44","34,13"
E4_Temperature,"1647604730,69001","34,13"
E4_Temperature,"1647604730,94002","34,13"
E4_Temperature,"1647604731,19003","34,13"
E4_Temperature,"1647604731,44004","34,13"
E4_Temperature,"1647604731,69005","34,13"
E4_Temperature,"1647604731,94006","34,13"
E4_Temperature,"1647604732,19008","34,13"
E4_Temperature,"1647604732,44009","34,15"
E4_Temperature,"1647604732,6901","34,15"
E4_Temperature,"1647604732,94011","34,15"
E4_Temperature,"1647604733,19012","34,15"
E4_Temperature,"1647604733,44013","34,13"
E4_Temperature,"1647604733,69015","34,13"
E4_Temperature,"1647604733,94016","34,13"
E4_Temperature,"1647604734,19017","34,13"
E4_Temperature,"1647604734,44018","34,13"
E4_Temperature,"1647604734,69019","34,13"
E4_Temperature,"1647604734,9402","34,13"
E4_Temperature,"1647604735,19022","34,13"
E4_Temperature,"1647604735,44023","34,15"
E4_Temperature,"1647604735,69024","34,15"
E4_Temperature,"1647604735,94025","34,15"
E4_Temperature,"1647604736,19026","34,15"
E4_Temperature,"1647604736,44027","34,15"
E4_Temperature,"1647604736,69028","34,15"
E4_Temperature,"1647604736,9403","34,15"
E4_Temperature,"1647604737,19031","34,15"
E4_Temperature,"1647604737,44032","34,17"
E4_Temperature,"1647604737,69033","34,17"
E4_Temperature,"1647604737,94034","34,17"
E4_Temperature,"1647604738,19035","34,17"
E4_Temperature,"1647604738,44037","34,13"
E4_Temperature,"1647604738,69038","34,13"
E4_Temperature,"1647604738,94039","34,13"
E4_Temperature,"1647604739,1904","34,13"
E4_Temperature,"1647604739,44041","34,17"
E4_Temperature,"1647604739,69042","34,17"
E4_Temperature,"1647604739,94044","34,17"
E4_Temperature,"1647604740,19045","34,17"
E4_Temperature,"1647604740,44046","34,15"
E4_Temperature,"1647604740,69047","34,15"
E4_Temperature,"1647604740,94048","34,15"
E4_Temperature,"1647604741,19049","34,15"
E4_Temperature,"1647604741,4405","34,15"
E4_Temperature,"1647604741,69052","34,15"
E4_Temperature,"1647604741,94053","34,15"
E4_Temperature,"1647604742,19054","34,15"
E4_Temperature,"1647604742,44055","34,15"
E4_Temperature,"1647604742,69056","34,15"
E4_Temperature,"1647604742,94057","34,15"
E4_Temperature,"1647604743,19059","34,15"
E4_Temperature,"1647604743,4406","34,15"
E4_Temperature,"1647604743,69061","34,15"
E4_Temperature,"1647604743,94062","34,15"
E4_Temperature,"1647604744,19063","34,15"
E4_Temperature,"1647604744,44064","34,13"
E4_Temperature,"1647604744,69066","34,13"
E4_Temperature,"1647604744,94067","34,13"
E4_Temperature,"1647604745,19068","34,13"
E4_Temperature,"1647604745,44069","34,15"
E4_Temperature,"1647604745,6907","34,15"
E4_Temperature,"1647604745,94071","34,15"
E4_Temperature,"1647604746,19072","34,15"
E4_Temperature,"1647604746,44074","34,15"
E4_Temperature,"1647604746,69075","34,15"
E4_Temperature,"1647604746,94076","34,15"
E4_Temperature,"1647604747,19077","34,15"
E4_Temperature,"1647604747,44078","34,15"
E4_Temperature,"1647604747,69079","34,15"
E4_Temperature,"1647604747,94081","34,15"
E4_Temperature,"1647604748,19082","34,15"
E4_Temperature,"1647604748,44083","34,17"
E4_Temperature,"1647604748,69084","34,17"
E4_Temperature,"1647604748,94085","34,17"
E4_Temperature,"1647604749,19086","34,17"
E4_Temperature,"1647604749,44088","34,15"
E4_Temperature,"1647604749,69089","34,15"
E4_Temperature,"1647604749,9409","34,15"
E4_Temperature,"1647604750,19091","34,15"
E4_Temperature,"1647604750,44092","34,15"
E4_Temperature,"1647604750,69093","34,15"
E4_Temperature,"1647604750,94094","34,15"
E4_Temperature,"1647604751,19096","34,15"
